Date,Time,Symbol,Beta,Market Cap,Long-term Debt to Capital - Current (LTM),Price / Earnings Ratio - Current,Price / Book Value Ratio - Current,Return on Equity (ROE) - Current (LTM),EPS,Div. Yield - Current,Sector,Free Cash Flow Per Share - Current (LTM)
05/15/2026,1630,FAF,1.289,"6,839 M",20.999,9.2668,1.1213,12.796,6.5,3.6324,Financials,$8.00
05/15/2026,1630,FANG,.4552,"57,264 M",23.257,203.73,1.5255,.474,.98,2.0982,Energy,($1.65)
05/15/2026,1630,FAST,.7527,"49,664 M",7.089,41.062,13.352,33.842,1.13,1.9397,Industrials,$1.01
05/15/2026,1630,FCFS,.5084,"9,931 M",<empty>,23.565,3.5861,16.274,7.98,.87234,Financials,<empty>
05/15/2026,1630,FCG,.5366,804 M,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/15/2026,1630,FDX,1.346,"89,664 M",51.48,20.594,3.1034,15.869,18.73,1.4987,Industrials,$18.48
05/15/2026,1630,FICO,1.215,"25,477 M",235.16,33.883,-11.833,-47.099,31.54,<empty>,Information Technology,$36.29
05/15/2026,1630,FISV,.7792,"29,505 M",50.174,9.443,1.1351,12.191,5.9,<empty>,Financials,$7.64
05/15/2026,1630,FIVE,.9517,"11,813 M",40.967,29.62,4.8256,17.925,6.47,<empty>,Consumer Discretionary,$7.47
05/15/2026,1630,FLG,.9982,"5,514 M",<empty>,-61.508,.72062,<empty>,-.21,.30372,Financials,$0.44
05/15/2026,1630,FLNG,.208,"1,738 M",<empty>,21.375,2.3018,<empty>,1.39,10.098,Energy,$2.04
05/15/2026,1630,FLO,.4112,"1,521 M",47.437,27.204,1.7481,6.1781,.4,9.1057,Consumer Staples,$1.51
05/15/2026,1630,FLUT,1.237,"16,013 M",54.946,-47.984,1.9616,-4.9622,-2.1,<empty>,Consumer Discretionary,$2.67
05/15/2026,1630,FND,1.605,"4,701 M",36.967,28.594,2.3148,<empty>,1.84,<empty>,Consumer Discretionary,<empty>
05/15/2026,1630,FNF,.9841,"12,901 M",35.336,16.509,1.7199,10.47,2.81,4.3985,Financials,$20.19
05/15/2026,1630,FORM,1.235,"9,843 M",2.0555,112.58,7.2101,6.7511,.87,<empty>,Information Technology,$0.47
05/15/2026,1630,FOUR,1.409,"3,333 M",71.581,48.796,5.3535,9.9427,.87,<empty>,Financials,$5.00
05/15/2026,1630,FOXA,.5377,"27,249 M",40.189,15.274,2.2403,15.2,3.8,.9589,Communication Services,<empty>
05/15/2026,1630,FR,1.093,"8,064 M",47.537,22.393,2.7809,12.838,2.59,3.172,Real Estate,$3.48
05/15/2026,1630,FROG,1.031,"8,013 M",1.1937,-89.114,6.1536,-7.144,-.53,<empty>,Information Technology,$1.28
05/15/2026,1630,FRPT,1.737,"2,425 M",<empty>,16.14,2.2957,<empty>,3.81,<empty>,Consumer Staples,$0.96
05/15/2026,1630,FRT,.9607,"9,776 M",55.087,18.413,2.9115,14.783,5.77,4.2275,Real Estate,$6.02
05/15/2026,1630,FSLY,.5322,"2,661 M",26.885,-42.151,4.6503,-10.656,-.69,<empty>,Information Technology,$0.28
05/15/2026,1630,FTNT,.9879,"89,955 M",36.431,31.684,60.607,132.39,2.58,<empty>,Information Technology,$3.24
05/15/2026,1630,FTV,1.075,"17,901 M",27.728,32.951,2.8173,6.8137,1.67,.35663,Industrials,$2.98
05/15/2026,1630,FTWO,.7961,77 M,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/15/2026,1630,FUTU,.3919,"18,876 M",.6813,15.927,4.4782,33.083,10.31,1.5835,Financials,$37.57
05/15/2026,1630,FUTY,.637,"2,319 M",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/15/2026,1630,FWONK,.664,"22,439 M",37.148,35.433,2.7545,2.7296,2.131,<empty>,Communication Services,<empty>
05/15/2026,1630,FWRG,1.058,692 M,<empty>,36.801,1.0123,<empty>,.28,<empty>,Consumer Discretionary,<empty>
05/15/2026,1630,FXA,.3858,106 M,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/15/2026,1630,FXB,.2801,96 M,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/15/2026,1630,FXC,.2214,75 M,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/15/2026,1630,FXE,.1769,413 M,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/15/2026,1630,FXF,.1991,488 M,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/15/2026,1630,FXI,.3012,"5,951 M",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/15/2026,1630,FXY,.2069,437 M,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/15/2026,1630,FYBR,.9018,"9,636 M",<empty>,-24.43,1.9898,<empty>,-1.53,<empty>,Communication Services,<empty>
05/15/2026,1630,GAP,1.976,"7,690 M",52.879,13.136,2.7384,<empty>,2.13,2.3588,Consumer Discretionary,<empty>
05/15/2026,1630,GD,.3341,"90,459 M",21.637,21.969,3.6145,17.974,15.89,1.7445,Industrials,$22.98
05/15/2026,1630,GDAXI:DE,<empty>,0,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/15/2026,1630,GDX,.6419,"26,620 M",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/15/2026,1630,GDXJ,.8348,"8,627 M",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/15/2026,1630,GE,1.364,"293,731 M",47.796,35.23,16.396,45.428,8.12,.54622,Industrials,$7.07
05/15/2026,1630,GEL,.7294,"1,970 M",85.572,-96.127,-6.3628,<empty>,-.19,2.8604,Energy,($0.05)
05/15/2026,1630,GII,.6316,955 M,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/15/2026,1630,GIL,1.066,"10,461 M",52.994,34.757,2.958,10.563,1.69,1.7029,Consumer Discretionary,<empty>
05/15/2026,1630,GIS,-.0386,"17,606 M",47.126,10.96,2.5488,23.591,4.09,5.446,Consumer Staples,$3.05
05/15/2026,1630,GK,1.39,31 M,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,Industrials,<empty>
05/15/2026,1630,GLASF,.6155,815 M,<empty>,-12.81,7.8508,<empty>,-.55,<empty>,Consumer Staples,<empty>
05/15/2026,1630,GLBE,1.543,"4,685 M",1.993,46.773,5.6956,<empty>,.67,<empty>,Consumer Discretionary,<empty>
05/15/2026,1630,GLD,.1641,"151,935 M",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/15/2026,1630,GLIN,.7117,97 M,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/15/2026,1630,GM,1.297,"67,499 M",47.801,29.172,1.0725,4.0146,2.74,.84564,Consumer Discretionary,$15.77
05/15/2026,1630,GME,1.759,"9,680 M",43.588,31.013,1.9663,8.0661,.77,<empty>,Consumer Discretionary,$1.33
05/15/2026,1630,GO,.671,732 M,<empty>,-1.8559,.88493,<empty>,-3.89,<empty>,Consumer Staples,<empty>
05/15/2026,1630,GOLF,.8434,"5,001 M",59.228,33.03,6.6331,<empty>,2.85,1.027,Consumer Discretionary,$1.48
05/15/2026,1630,GOOG,1.081,"4,765,246 M",16.101,21.939,7.2775,38.885,13.11,.29211,Communication Services,$5.33
05/15/2026,1630,GOOGL,1.082,"4,807,166 M",16.101,21.939,7.2775,38.885,13.11,.29211,Communication Services,$5.33
05/15/2026,1630,GOOS,1.654,930 M,<empty>,63.696,2.339,<empty>,.1651,<empty>,Consumer Discretionary,$1.11
05/15/2026,1630,GPI,.8409,"3,732 M",<empty>,12.75,1.3707,<empty>,26.42,.01512,Consumer Discretionary,<empty>
05/15/2026,1630,GPN,.7527,"18,486 M",43.501,26.557,.77334,2.9346,-2.05,1.4859,Financials,$4.27
05/15/2026,1630,GRID,1.262,"10,778 M",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/15/2026,1630,GRMN,.9383,"43,537 M",1.7667,25.687,4.789,19.899,8.96,1.8248,Consumer Discretionary,$7.54
05/15/2026,1630,GRNY,1.292,"4,377 M",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/15/2026,1630,GS,1.264,"279,806 M",34.075,15.49,2.3746,14.548,54.75,1.8322,Financials,($135.91)
05/15/2026,1630,GSG,.0726,"1,065 M",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/15/2026,1630,GTBIF,1.219,"1,533 M",21.135,12.244,.7617,<empty>,.51,<empty>,Health Care,$0.97
05/15/2026,1630,GTLB,.8777,"3,995 M",.0438,-104.27,6.005,<empty>,-.34,<empty>,Information Technology,$1.33
05/15/2026,1630,GTM,.9897,"1,138 M",<empty>,14.91,1.2015,8.1225,.4,<empty>,Communication Services,$1.19
05/15/2026,1630,GVAL,.6412,441 M,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/15/2026,1630,GVIP,1.085,553 M,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/15/2026,1630,GVZ:CGI,-1.517,0,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/15/2026,1630,H,1.295,"15,893 M",48.469,-402.31,4.1935,<empty>,-.34,.41728,Consumer Discretionary,<empty>
05/15/2026,1630,HACK,.8075,"2,200 M",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/15/2026,1630,HAL,.7652,"34,886 M",40.982,21.522,3.0201,14.627,1.81,1.744,Energy,$1.98
05/15/2026,1630,HBB,1,247 M,<empty>,9.0848,1.3874,<empty>,2.08,2.533,Consumer Discretionary,<empty>
05/15/2026,1630,HBDC,.0728,84 M,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/15/2026,1630,HCA,1.184,"93,838 M",88.149,16.279,-16.708,-457.49,29.03,.62125,Health Care,$34.38
05/15/2026,1630,HD,.9819,"296,328 M",69.942,26.324,29.118,145.54,14.23,2.464,Consumer Discretionary,$12.74
05/15/2026,1630,HELE,1.222,526 M,<empty>,-.45135,.51,<empty>,-39.08,<empty>,Consumer Discretionary,<empty>
05/15/2026,1630,HII,.2735,"12,852 M",36.284,24.685,2.9065,<empty>,15.39,1.4372,Industrials,$20.15
05/15/2026,1630,HIMS,2.15,"5,798 M",71.376,-355.36,10.735,-2.6591,-.09,<empty>,Health Care,$0.27
05/15/2026,1630,HLN,.1976,"39,723 M",31.039,20.259,2.0324,<empty>,.4982,1.8943,Health Care,<empty>
05/15/2026,1630,HLT,1.057,"71,976 M",181.24,46.367,-11.758,<empty>,6.55,.19732,,$9.08
05/15/2026,1630,HOOD,2.158,"69,465 M",.867,33.656,6.7018,21.461,2.06,<empty>,Financials,$3.33
05/15/2026,1630,HPP,1.804,611 M,<empty>,-.59832,.12847,<empty>,-9.93,3.6232,Real Estate,<empty>
05/15/2026,1630,HQY,.1734,"6,888 M",31.897,34.825,3.456,10.194,2.46,<empty>,Health Care,$4.74
05/15/2026,1630,HSI:HK,<empty>,0,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/15/2026,1630,HSY,.0733,"37,928 M",47.604,39.787,9.158,23.234,5.37,2.6024,Consumer Staples,$9.12
05/15/2026,1630,HTZ,2.091,"1,746 M",<empty>,-2.1394,-1.8478,<empty>,-2.05,<empty>,Industrials,($3.72)
05/15/2026,1630,HUBS,1.256,"10,155 M",9.3649,129.78,6.3512,5.0112,1.9,<empty>,Information Technology,$11.56
05/15/2026,1630,HUM,.6471,"36,633 M",37.42,18.528,1.1204,6.2799,9.37,2.0416,Health Care,$10.57
05/15/2026,1630,HYG,.4036,"16,814 M",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/15/2026,1630,HYLS,.4014,"1,638 M",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/15/2026,1630,IAK,.5627,363 M,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/15/2026,1630,IBB,.7397,"7,816 M",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/15/2026,1630,IBIT,.7163,"64,625 M",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/15/2026,1630,IDX,.3846,27 M,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/15/2026,1630,IDXX,1.588,"41,713 M",14.976,41.333,28.613,72.915,13.59,<empty>,Health Care,$13.35
05/15/2026,1630,IEF,.2638,"47,269 M",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/15/2026,1630,IFF,.989,"18,663 M",25.563,22.485,1.3112,6.0513,3.23,2.2054,Materials,$1.55
05/15/2026,1630,IGLB,.6331,"2,596 M",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/15/2026,1630,IGSB,.1234,"22,002 M",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/15/2026,1630,IIGD,.1436,31 M,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/15/2026,1630,IJT,1.07,"7,212 M",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/15/2026,1630,ILMN,1.487,"21,566 M",37.644,21.328,6.6838,33.822,5.5,<empty>,Health Care,$6.35
05/15/2026,1630,INDA,.4615,"6,702 M",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/15/2026,1630,INDY,.4599,562 M,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/15/2026,1630,INFL,.7139,"1,609 M",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/15/2026,1630,INMD,2.021,845 M,.7249,10.07,1.3116,<empty>,1.35,<empty>,Health Care,<empty>
05/15/2026,1630,INTC,1.921,"546,678 M",25.307,-64.07,1.9448,-2.9109,-.6,0,Information Technology,($0.66)
05/15/2026,1630,INVH,.8394,"16,592 M",49.197,26.165,1.6236,<empty>,.95,4.7485,Real Estate,<empty>
05/15/2026,1630,IONQ,2.918,"19,391 M",.4238,31.291,2.1621,11.286,.39,<empty>,Information Technology,($1.35)
05/15/2026,1630,IPO,1.33,142 M,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/15/2026,1630,IRM,1.219,"37,211 M",101.73,111.02,-25.008,<empty>,.92,3.2289,Real Estate,($2.64)
05/15/2026,1630,IRT,.9984,"3,771 M",38.71,74.737,1.0324,<empty>,.2,4.5668,Real Estate,$0.59
05/15/2026,1630,ITA,.7255,"13,362 M",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/15/2026,1630,ITB,1.3,"2,282 M",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/15/2026,1630,ITW,1.046,"71,258 M",53.345,24.162,23.192,96.848,10.77,2.4319,Industrials,$9.44
05/15/2026,1630,IVOL,.0287,334 M,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/15/2026,1630,IWC,1.101,"1,374 M",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/15/2026,1630,IWF,.1426,"129,084 M",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/15/2026,1630,IWM,1.115,"77,409 M",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/15/2026,1630,IWN,1.031,"13,419 M",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/15/2026,1630,IWO,1.193,"14,146 M",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/15/2026,1630,J,.7202,"13,049 M",56.584,36.691,4.5186,<empty>,3.22,1.0485,Industrials,$4.07
05/15/2026,1630,JACK,1.496,207 M,144.96,-2.0759,-.23664,<empty>,1.87,0,Consumer Discretionary,$0.57
05/15/2026,1630,JBHT,1.285,"24,726 M",29.681,32.823,5.5593,<empty>,6.44,.8353,Industrials,$10.78
05/15/2026,1630,JBLU,1.775,"1,704 M",76.49,-2.2712,.90847,<empty>,-1.93,<empty>,Industrials,($3.18)
05/15/2026,1630,JBSAY,.1408,"32,030 M",<empty>,16.662,4.1911,<empty>,.8606,6.1101,Consumer Staples,<empty>
05/15/2026,1630,JETS,1.167,726 M,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/15/2026,1630,JNJ,.265,"545,740 M",27.558,27.845,7.1276,26.416,8.63,2.1626,Health Care,$7.23
05/15/2026,1630,JNK,.4181,"7,665 M",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/15/2026,1630,JOBY,2.489,"10,191 M",27.181,-7.5094,4.1375,-67.968,-1.14,<empty>,Industrials,($0.76)
05/15/2026,1630,JOE,1.336,"3,650 M",41.359,32.491,4.7145,14.867,1.93,.95541,Real Estate,<empty>
05/15/2026,1630,JOET,1.034,232 M,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/15/2026,1630,JPM,1.01,"797,985 M",<empty>,14.091,2.2913,16.465,20.89,2.0057,Financials,($39.16)
05/15/2026,1630,JPXN,.552,133 M,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/15/2026,1630,JYNT,1.123,117 M,<empty>,102.42,7.841,<empty>,.22,<empty>,Health Care,<empty>
05/15/2026,1630,K,.2238,"29,031 M",45.493,21.302,6.452,<empty>,3.66,2.9382,Consumer Staples,$1.73
05/15/2026,1630,KBA,.369,195 M,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/15/2026,1630,KBWP,.4355,248 M,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/15/2026,1630,KCE,1.245,451 M,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/15/2026,1630,KDP,1,"39,361 M",37.97,19.527,1.418,6.3121,1.35,3.4941,Consumer Staples,$1.16
05/15/2026,1630,KEMX,.8779,124 M,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/15/2026,1630,KHC,1,"27,178 M",30.425,-4.5311,.62351,-12.576,-4.86,7.2595,Consumer Staples,$3.33
05/15/2026,1630,KLAC,1.468,"235,694 M",50.888,41.682,33.009,94.976,35.31,.51616,Information Technology,$30.49
05/15/2026,1630,KMX,1.216,"5,237 M",72.691,25.707,1.0395,4.0767,1.68,<empty>,Consumer Discretionary,$8.44
05/15/2026,1630,KNX,1.141,"11,222 M",21.103,274.94,1.3263,.4781,.21,1.2852,Industrials,$3.05
05/15/2026,1630,KO,.3646,"347,727 M",49.492,24.126,9.8155,43.372,3.18,2.6851,Consumer Staples,$2.92
05/15/2026,1630,KR,.4661,"40,705 M",72.564,40.812,6.5215,14.405,1.54,2.1798,Consumer Staples,$5.30
05/15/2026,1630,KRE,.8441,"3,596 M",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/15/2026,1630,KSA,.3036,697 M,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/15/2026,1630,KSS,1.502,"1,321 M",60.414,7.3403,.48336,<empty>,2.38,2.8621,Consumer Discretionary,$9.00
05/15/2026,1630,KVUE,.2295,"32,851 M",36.945,20.858,3.1709,15.701,.84,4.7232,Consumer Staples,$0.95
05/15/2026,1630,KW,.914,"1,537 M",<empty>,95.2,2.071,<empty>,.12,4.4362,Real Estate,<empty>
05/15/2026,1630,KWEB,.303,"6,842 M",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/15/2026,1630,LAMR,1.196,"14,769 M",76.042,23.366,13.253,55.202,5.42,4.9345,Real Estate,<empty>
05/15/2026,1630,LCID,.839,"2,357 M",45.826,-.74152,-8.9544,-97.588,-13.14,<empty>,Consumer Discretionary,($14.63)
05/15/2026,1630,LEVI,1.314,"8,069 M",45.32,16.313,3.8621,25.413,1.56,2.482,Consumer Discretionary,<empty>
05/15/2026,1630,LFMD,1.8,209 M,<empty>,-7.8269,11.411,<empty>,.07,<empty>,Health Care,<empty>
05/15/2026,1630,LFST,1.325,"2,921 M",21.046,109.03,1.6721,<empty>,.06,<empty>,Health Care,<empty>
05/15/2026,1630,LH,.9136,"20,533 M",41.186,23.641,2.5157,11.047,11.29,1.0794,Health Care,$16.70
05/15/2026,1630,LI,.54,"18,892 M",10.892,109.54,1.6529,1.5774,.1544,<empty>,Consumer Discretionary,<empty>
05/15/2026,1630,LII,1.216,"17,400 M",47.081,20.58,13.309,76.791,22.51,1.1204,Industrials,$18.86
05/15/2026,1630,LIN,.7372,"233,999 M",<empty>,<empty>,<empty>,<empty>,15.08,<empty>,,<empty>
05/15/2026,1630,LIT,1.027,"2,059 M",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/15/2026,1630,LLY,.4899,"896,129 M",52.797,32.673,26.342,107.46,28.15,.67734,Health Care,$11.81
05/15/2026,1630,LMND,1.738,"3,945 M",27.895,-33.75,9.2915,<empty>,-1.85,<empty>,Financials,$0.26
05/15/2026,1630,LMT,.0823,"118,973 M",72.834,29.866,18.914,67.64,20.65,2.1921,Industrials,$24.45
05/15/2026,1630,LNG,.0521,"50,678 M",69.874,42.18,15.877,28.92,5.91,.76297,Energy,$10.16
05/15/2026,1630,LOGI,1.077,"14,779 M",3.0693,18.854,5.8727,<empty>,4.8,1.3895,Information Technology,$6.65
05/15/2026,1630,LOTMY,.7653,"7,102 M",<empty>,31.927,17.111,<empty>,.8936,1.7771,Consumer Discretionary,<empty>
05/15/2026,1630,LOW,.8878,"122,329 M",119.49,22.537,-15.107,-55.11,11.85,1.7786,Consumer Discretionary,$13.69
05/15/2026,1630,LQD,.4441,"29,381 M",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/15/2026,1630,LRCX,1.818,"356,063 M",26.052,39.931,24.977,66.762,5.29,.47774,Information Technology,$4.76
05/15/2026,1630,LUV,1.146,"18,818 M",39.522,24.632,2.671,10.062,1.5,1.9164,Industrials,($0.73)
05/15/2026,1630,LUXE,1.147,"1,042 M",<empty>,1.8137,.78343,<empty>,5.603,<empty>,Consumer Discretionary,<empty>
05/15/2026,1630,LVS,.8245,"33,901 M",80.252,19.898,29.817,90.455,2.71,2.0416,Consumer Discretionary,$3.30
05/15/2026,1630,LW,.4568,"6,083 M",62.294,22.592,3.6717,17.355,2.13,3.0868,Consumer Staples,$4.54
05/15/2026,1630,LYB,.4021,"24,228 M",51.521,-37.958,2.5899,-6.0088,-2.5,5.9583,Materials,$2.82
05/15/2026,1630,LYFT,2,"4,924 M",27.17,1.8894,1.6814,<empty>,6.84,<empty>,Industrials,$2.77
05/15/2026,1630,LYV,1.137,"39,298 M",73.085,-86.112,-252.53,14.927,-1.77,<empty>,Communication Services,$5.19
05/15/2026,1630,M,2.45,"4,856 M",49.909,8.6293,1.0834,13.642,2.32,3.6464,Consumer Discretionary,$2.55
05/15/2026,1630,MA,.7473,"436,667 M",67.02,28.905,65.955,232.08,17.28,.65244,Financials,$18.98
05/15/2026,1630,MAC,2.09,"5,646 M",59.998,-26.218,2.0205,<empty>,-.72,3.5979,Real Estate,<empty>
05/15/2026,1630,MAR,1.098,"93,127 M",121.65,34.252,-21.157,-71.185,9.55,.8194,Consumer Discretionary,<empty>
05/15/2026,1630,MARA,4.867,"4,743 M",47.179,-1.4582,1.3925,-67.333,-5.45,<empty>,Information Technology,($3.68)
05/15/2026,1630,MCD,.413,"196,377 M",101.08,25.617,-171.71,-366.16,12.13,2.336,Consumer Discretionary,$9.88
05/15/2026,1630,MCHP,1.67,"50,786 M",46.077,293.9,5.4391,3.4047,.22,2.8169,Information Technology,$1.37
05/15/2026,1630,MCK,.3309,"91,424 M",88.934,22.547,-47.81,-403.4,38.38,.36632,Health Care,$43.77
05/15/2026,1630,MCO,1.349,"74,919 M",63.844,31.303,25.452,71.361,13.94,.88252,Financials,$15.41
05/15/2026,1630,MCW,1.283,"2,335 M",<empty>,21.114,1.9494,<empty>,.33,<empty>,Consumer Discretionary,<empty>
05/15/2026,1630,MDB,1.65,"25,088 M",1.5617,-424.02,10.124,-2.4814,-.88,<empty>,Information Technology,$6.16
05/15/2026,1630,MDLZ,.3982,"77,584 M",33.876,28.511,2.8734,10.161,2.02,3.4178,Consumer Staples,$2.00
05/15/2026,1630,MELI,1.341,"78,419 M",33.393,45.654,12.039,31.258,37.89,<empty>,Consumer Discretionary,$234.59
05/15/2026,1630,META,1.239,"1,559,176 M",25.527,20.813,5.9589,32.93,27.5,.36705,Communication Services,$19.13
05/15/2026,1630,MGM,1.268,"9,459 M",89.93,53.225,3.8912,13.488,.73,<empty>,Consumer Discretionary,$5.81
05/15/2026,1630,MGPI,.5016,390 M,29.698,-1.6491,.67605,<empty>,-11.15,2.6101,Consumer Staples,<empty>
05/15/2026,1630,MICC,.6502,"10,200 M",81.773,28.454,13.338,<empty>,.5638,<empty>,Consumer Staples,$0.24
05/15/2026,1630,MKOR,1.522,137 M,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/15/2026,1630,MLCO,.5648,"2,136 M",<empty>,9.7768,-1.8087,-20.482,.579,<empty>,Consumer Discretionary,$1.20
05/15/2026,1630,MLM,1.113,"33,545 M",33.106,36.852,3.1295,<empty>,41.93,.55718,Materials,<empty>
05/15/2026,1630,MNDY,1.218,"3,682 M",15.919,30.177,4.374,<empty>,2.29,<empty>,Information Technology,$6.00
05/15/2026,1630,MNSO,-.049,"4,287 M",37.722,33.449,3.7635,<empty>,.9776,3.5527,Consumer Discretionary,<empty>
05/15/2026,1630,MNST,.519,"85,175 M",.81,35.004,8.1196,26.654,2.07,<empty>,Consumer Staples,$2.10
05/15/2026,1630,MO,.5455,"122,052 M",112.21,13.791,-34.332,-243.26,4.79,6.3646,Consumer Staples,$5.14
05/15/2026,1630,MOH,.7351,"9,638 M",49.172,37.036,1.6989,<empty>,3.73,<empty>,Health Care,<empty>
05/15/2026,1630,MOO,.3626,966 M,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/15/2026,1630,MOVE:GIF,-4.512,0,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/15/2026,1630,MP,1.903,"10,907 M",28.341,-117.74,4.3588,-4.1672,-.4,<empty>,Materials,($1.81)
05/15/2026,1630,MPC,.5458,"74,453 M",54.899,15.898,4.2706,27.458,15.19,1.6013,Energy,$18.98
05/15/2026,1630,MPLX,.4664,"55,577 M",60.469,12.371,4.0533,34.705,4.62,7.3349,Energy,$4.02
05/15/2026,1630,MPNGY,.042,"64,090 M",<empty>,-23.663,3.7538,-14.434,-1.121,<empty>,Consumer Discretionary,($0.64)
05/15/2026,1630,MRNA,1.075,"19,458 M",14.335,-6.2228,2.7224,-36.557,-8.14,<empty>,Health Care,($4.10)
05/15/2026,1630,MRVL,2.199,"154,877 M",22.169,25.707,4.6734,19.254,3.07,.30411,Information Technology,$1.62
05/15/2026,1630,MSFT,1.084,"3,134,205 M",19.821,22.047,6.6366,34.014,16.79,.96172,Information Technology,$9.81
05/15/2026,1630,MSGS,.5883,"8,464 M",<empty>,-347.23,-26.192,<empty>,-.92,<empty>,Communication Services,<empty>
05/15/2026,1630,MSM,.9883,"5,844 M",11.318,25.224,3.7869,<empty>,3.72,3.6871,Industrials,$3.86
05/15/2026,1630,MSTR,3.328,"62,218 M",15.263,-2.9019,1.1779,-30.756,-36.99,<empty>,Information Technology,($2.32)
05/15/2026,1630,MTCH,1.412,"8,258 M",94.526,11.751,-32.932,<empty>,2.62,2.5073,Communication Services,$4.28
