Date,Time,Symbol,Last,%Change,StandardDeviation,52High,52Low,SimpleMovingAvg,SimpleMovingAvg,SimpleMovingAvg,A_MCADays_Streak,A_MACD_BRR,A_MACDH_D_BRR,Volume,A_VolumeSpike,VolumeAvg,VolumeAvg,VolumeRateOfChange,A_Perf2M,A_Perf2Wk,A_Perf3D,A_3mnHigh,A_3mnLow,A_3mnHighLow,A_3wkHighLow,A_EarningsDays
06/01/2026,1630,AGCO,112.03,-0.22%,1.91,143.78,95.96,115.29,116.37,113.74,-2.0,-0.24,-0.49,"626,554",-100144.19,708909.64,704154.52,17.78,-3.31,-1.1,-1.97,135.61,108.49,-108.49,-108.06,41.0
06/01/2026,1630,AHR,47.23,-3.40%,1.18,54.67,34.03,50.25,49.39,47.37,-4.0,-0.35,-0.27,"1,743,883",-100128.07,2510129.71,2572409.64,-37.28,0.15,-4.3,-6.4,54.57,47.43,-47.43,52.14,46.0
06/01/2026,1630,AIQUY,41.220,-0.31%,0.75,44.415,36.169,41.45,41.94,40.02,-2.0,-0.27,-0.53,"585,677",100000.01,192455.86,193856.14,318.68,-0.67,3.0,-3.06,44.33,38.58,44.33,43.03,39.0
06/01/2026,1630,AKAM,154.01,+2.99%,5.21,165.45,69.78,142.44,119.85,94.95,2.0,0.76,0.28,"3,979,835",100355.08,6050412.16,5579061.67,-59.69,34.1,2.07,6.63,165.12,89.33,165.12,165.12,46.0
06/01/2026,1630,ALB,171.13,-3.00%,11.19,221.0,53.7,185.02,184.62,140.95,6.0,0.0,0.37,"2,176,091",-100466.17,2098490.04,2072590.27,-22.6,-4.68,-5.13,-3.57,221.16,155.49,221.16,-166.08,41.0
06/01/2026,1630,ALCO,40.41,-0.59%,0.51,45.01,30.89,40.94,41.5,37.61,-2.0,-0.26,-0.47,"11,256",200200.5,25432.07,27445.23,-54.64,-2.06,0.6,-3.51,45.36,37.56,45.36,-40.1,49.0
06/01/2026,1630,ALGN,169.77,-2.96%,5.43,208.305,122.0,165.5,173.94,158.21,10.0,0.32,0.74,"856,840",-100247.51,1041727.88,1147573.16,-24.13,-0.97,7.96,4.23,200.28,152.07,-152.07,-152.07,41.0
06/01/2026,1630,ALLY,42.05,-1.78%,0.56,47.27,34.3,42.71,42.22,41.52,-1.0,-0.47,-0.44,"2,827,502",-100133.28,3337490.4,3520701.65,-15.33,7.19,0.14,-2.07,47.28,36.55,47.28,-41.07,31.0
06/01/2026,1630,ALNY,295.63,-2.10%,5.09,495.55,284.28,295.63,308.62,384.96,-1.0,0.8,-0.82,"1,185,989",-100042.02,1102152.91,1101872.71,-7.91,-10.65,3.01,0.0,343.33,284.14,-284.14,-284.14,41.0
06/01/2026,1630,AMAT,458.17,+1.80%,14.5,463.8799,154.465,431.67,399.27,293.9,1.0,0.72,0.66,"6,450,216",100261.11,6859800.5,6713427.82,-22.51,34.05,4.94,2.21,448.14,317.58,-317.58,-397.08,51.0
06/01/2026,1630,AMBA,75.67,+4.84%,6.12,96.69,48.3,80.35,66.34,72.25,-4.0,-0.78,-0.07,"2,887,598",-101377.02,1062675.78,1033945.64,123.12,47.0,-6.76,-16.46,85.06,48.43,96.04,96.04,61.0
06/01/2026,1630,AMD,510.13,-1.16%,35.41,527.1999,111.01,447.58,334.24,239.21,-1.0,-0.95,-0.46,"33,165,747",300369.18,3.950785036E7,3.780540993E7,-28.03,150.76,20.29,2.94,469.14,188.62,-188.62,527.02,44.0
06/01/2026,1630,AMG,302.45,-0.13%,4.0,334.78,172.54,301.64,291.86,274.74,-3.0,-0.55,-0.47,"258,145",0.0,339795.7,345843.54,-5.57,9.31,2.91,-1.78,318.2,254.4,318.2,313.03,41.0
06/01/2026,1630,AMH,32.28,+0.62%,0.44,37.9,27.215,31.94,30.5,31.65,1.0,0.75,0.29,"3,233,768",100128.02,3185345.37,3262385.52,-4.33,15.62,5.46,0.62,33.16,27.49,-27.49,-30.1,41.0
06/01/2026,1630,AMLP,52.19,+1.14%,0.96,55.22,44.64,53.52,52.9,49.49,-8.0,-0.17,0.0,"1,588,963",-100016.42,1597571.66,1593925.96,11.93,-0.85,-3.44,-0.95,55.07,51.3,55.07,55.07,NaN
06/01/2026,1630,AMN,29.34,+1.28%,1.41,31.65,14.865,27.03,22.48,19.6,3.0,0.71,0.32,"793,900",200472.15,1007831.01,1037187.39,-77.18,59.98,2.55,7.87,32.14,17.4,32.14,32.14,46.0
06/01/2026,1630,AMPH,18.42,-2.28%,0.71,31.2641,16.645,19.28,20.19,24.72,-1.0,0.6,-0.76,"569,685",100060.07,594913.22,620306.24,-58.1,-5.97,9.19,-3.56,24.16,17.09,-17.09,-17.09,46.0
06/01/2026,1630,AMZN,261.26,-3.47%,3.87,278.56,196.0,268.39,247.72,231.7,-1.0,-0.62,-0.32,"53,117,891",-100334.22,4.51846416E7,4.501944536E7,39.14,25.44,-1.09,-3.9,279.18,199.44,279.18,-255.08,41.0
06/01/2026,1630,AN,189.02,+0.69%,4.87,228.9166,176.62,193.18,196.77,205.82,1.0,0.29,0.65,"573,905",-100334.21,397744.9,412703.67,70.77,-3.2,2.64,-3.04,218.2,177.07,-177.07,-177.07,42.0
06/01/2026,1630,AQWA,18.4584,-1.11%,0.2,20.92,18.145,18.81,19.13,19.46,-1.0,-0.29,-0.55,"15,294",0.0,10519.12,29457.69,32.13,-2.74,-0.12,-2.0,20.61,18.07,-18.07,-18.07,NaN
06/01/2026,1630,AR,36.76,+2.83%,1.1,45.75,29.1,37.06,38.69,35.2,2.0,0.09,0.62,"5,188,428",0.0,5196415.09,5562086.47,38.1,-13.38,-3.87,4.7,46.43,35.03,46.43,-35.02,41.0
06/01/2026,1630,ARE,48.63,-2.11%,1.52,88.236,39.41,46.84,45.97,58.16,-2.0,-0.82,-0.6,"1,434,591",-100849.24,2319782.23,2240064.12,-27.57,4.76,8.14,-2.6,54.61,39.23,-39.23,-45.17,43.0
06/01/2026,1630,ARGT,98.99,+1.32%,3.66,103.9699,66.49,91.61,91.71,87.41,8.0,0.75,1.0,"379,018",100032.22,291788.29,268263.13,110.91,6.08,13.95,3.57,97.37,83.62,-83.62,-86.1,NaN
06/01/2026,1630,ARHS,6.61,-2.36%,0.38,12.63,5.57,6.44,6.8,9.16,-1.0,0.52,-0.68,"846,221",-100165.11,1383802.64,1404083.79,-57.93,-2.51,14.96,-0.6,8.28,6.07,-6.07,-6.07,46.0
06/01/2026,1630,ARKK,81.26,-0.84%,2.41,92.65,55.64,77.86,74.61,78.03,8.0,0.83,0.65,"6,984,159",100150.49,9135746.42,9661976.0,-7.13,20.22,8.49,4.25,81.14,63.43,-63.43,-73.08,NaN
06/01/2026,1630,ARQQ,16.96,+2.73%,1.78,62.0,11.52,15.03,14.37,25.29,-2.0,1.0,-0.62,"500,141",200526.06,464072.46,403077.02,2.61,28.0,27.14,5.34,18.31,12.43,19.05,19.05,132.0
06/01/2026,1630,AS,35.82,+0.67%,1.38,42.76,28.92,34.94,34.66,35.65,-3.0,0.58,-0.71,"3,435,652",-200151.09,4419930.91,4756122.07,-43.39,8.81,9.07,-2.26,38.3,31.49,38.3,38.03,53.0
06/01/2026,1630,ASBFF,25.76,0.00%,2.36,31.08,23.18,27.04,28.05,25.16,1.0,0.29,0.37,<empty>,NaN,2186.16,2774.45,-72.45,-11.17,-3.38,6.01,31.09,23.04,-23.04,-23.04,NaN
06/01/2026,1630,ASO,52.59,-0.40%,1.68,62.445,39.87,52.07,54.46,53.01,-2.0,0.32,-0.69,"1,242,300",-200851.53,1317579.28,1449277.68,-0.99,-6.84,4.04,-0.51,62.57,48.08,-48.08,56.02,6.0
06/01/2026,1630,ATRO,85.10,-2.18%,3.14,90.65,27.2701,80.39,74.82,60.72,-2.0,-0.67,-0.7,"436,589",101060.13,537776.42,568097.38,-28.16,27.53,8.28,0.11,86.07,61.43,-61.43,91.02,41.0
06/01/2026,1630,AVB,182.87,+0.20%,1.71,209.86,160.095,184.87,176.0,180.67,-3.0,-0.7,-0.21,"911,456",-200121.07,1040411.37,1032324.0,27.49,11.95,1.12,-1.8,188.13,160.42,-160.42,188.03,41.0
06/01/2026,1630,AVGO,459.97,+2.95%,13.43,466.05,241.11,424.84,388.5,353.06,5.0,0.62,0.54,"30,035,772",100364.02,2.181859692E7,2.388706507E7,78.51,48.61,8.18,9.03,442.11,290.43,-290.43,-405.12,2.0
06/01/2026,1630,AVO,10.89,-2.24%,0.52,15.53,10.08,12.31,13.27,12.74,-5.0,0.0,-0.31,"1,656,511",-400260.02,1027017.4,1001788.08,68.96,-20.86,-8.87,-4.81,16.37,11.03,16.37,14.17,5.0
06/01/2026,1630,AVTR,9.19,+0.77%,0.55,15.93,7.265,8.19,8.05,10.75,8.0,0.96,1.0,"13,033,130",100357.08,9517029.67,9748635.72,93.63,17.22,20.6,9.4,9.61,7.44,-7.44,-7.07,42.0
06/01/2026,1630,AWI,155.17,-1.73%,2.09,206.0799,149.06,159.43,166.47,184.15,-2.0,-0.39,-0.62,"387,599",200132.24,434147.36,490033.47,7.68,-5.84,0.0,-2.87,183.28,152.08,-152.08,-152.08,39.0
06/01/2026,1630,AXP,313.54,-0.93%,2.14,387.49,286.15,313.78,313.69,337.1,8.0,0.62,0.47,"2,620,232",100039.5,3227404.89,3421599.16,-14.97,3.66,0.02,0.32,340.3,291.49,340.3,-303.07,37.0
06/01/2026,1630,AZO,3020.95,+2.92%,180.25,4388.11,2928.11,3329.45,3420.16,3714.66,1.0,0.0,0.05,"446,986",-100237.02,247306.33,226852.33,59.38,-10.56,-9.04,-0.22,3785.6,2986.03,3785.6,3600.17,78.0
06/01/2026,1630,B,42.32,-0.54%,1.67,54.69,19.43,41.9,41.15,39.59,5.0,0.55,0.59,"12,423,313",100647.15,1.296492231E7,1.32465054E7,-47.92,3.75,4.21,2.59,48.62,36.49,-36.49,-39.08,49.0
06/01/2026,1630,BA,224.30,-2.96%,7.09,254.3499,176.77,226.66,219.72,219.46,-1.0,-0.49,-0.43,"6,383,979",-100639.12,6805489.0,7030632.27,1.87,12.7,1.73,0.0,244.11,188.43,244.11,-214.08,39.0
06/01/2026,1630,BABA,125.40,+0.95%,5.79,192.67,103.71,133.87,131.08,149.62,1.0,-0.44,0.24,"9,159,724",201052.13,1.101922539E7,1.155248794E7,-7.09,-0.05,-5.42,-1.85,147.12,118.38,147.12,147.12,61.0
06/01/2026,1630,BAC,51.51,-0.17%,0.73,57.55,43.36,51.34,51.28,51.86,2.0,0.53,0.45,"34,289,630",100043.5,3.61189814E7,3.792905624E7,3.49,5.66,3.5,0.8,55.32,46.5,55.32,-49.1,29.0
06/01/2026,1630,BALL,53.70,-1.41%,0.97,68.29,44.83,56.79,59.42,55.21,-2.0,-0.04,-0.45,"2,861,632",-100230.02,2710557.44,2521912.95,14.42,-9.15,-2.72,-4.97,66.61,55.08,66.61,60.17,44.0
06/01/2026,1630,BBN,15.97,-0.44%,0.18,17.45,15.47,15.9,16.02,16.45,8.0,0.48,0.81,"126,945",-100100.18,194777.76,194554.69,6.02,-1.24,1.72,0.38,17.62,15.08,-15.08,-15.08,NaN
06/01/2026,1630,BBWI,18.63,-6.94%,1.29,33.96,14.275,18.38,18.64,22.26,-1.0,0.6,-0.77,"6,463,763",-200063.04,6376413.08,6284617.43,26.47,-0.21,9.01,-4.22,24.61,16.07,-16.07,21.03,60.0
06/01/2026,1630,BBY,74.98,-3.81%,7.23,84.99,55.1,61.56,62.32,69.79,12.0,1.0,1.0,"6,660,181",300542.02,4330405.68,4621156.62,73.77,16.79,33.23,16.18,68.61,55.12,-55.12,-55.12,60.0
06/01/2026,1630,BCO,103.02,-0.96%,1.47,136.37,80.1,105.48,105.83,114.38,-2.0,-0.65,-0.55,"413,474",0.0,477687.35,512479.78,25.77,-0.59,-0.72,-2.98,128.61,96.49,-96.49,-99.12,45.0
06/01/2026,1630,BDRY,13.035,+0.73%,0.32,13.34,5.1,12.67,11.53,9.78,1.0,-0.71,0.5,"59,534",100157.59,95515.29,167311.4,-18.3,30.74,-1.1,1.24,13.13,10.43,13.13,13.13,NaN
06/01/2026,1630,BEAM,31.14,-5.44%,2.23,36.44,15.6,30.14,28.44,26.09,-1.0,0.61,-0.64,"1,647,014",-201095.26,2155250.0,2095999.95,-31.67,30.68,11.49,-2.35,34.14,22.43,34.14,-26.08,44.0
06/01/2026,1630,BEPC,38.92,-2.65%,1.31,45.18,28.765,37.47,39.2,39.12,-1.0,0.56,-0.95,"1,385,474",-200342.21,1547788.99,1504167.37,15.74,-2.28,7.16,-0.64,44.31,34.19,-34.19,40.02,42.0
06/01/2026,1630,BIDU,132.40,-2.15%,6.1,165.3,82.39,135.81,124.77,125.82,4.0,-0.52,0.33,"1,982,542",-100260.11,2318860.17,2353120.26,-49.66,18.83,-2.17,1.92,152.12,106.43,152.12,-125.04,54.0
06/01/2026,1630,BIO,305.46,-2.25%,25.65,343.12,211.43,273.6,278.31,293.6,-2.0,1.0,-0.91,"439,873",100339.1,392668.73,365722.65,2.09,9.58,23.4,0.06,313.28,237.12,-237.12,320.02,41.0
06/01/2026,1630,BIP,38.88,-0.41%,0.55,40.32,29.63,38.18,36.93,35.26,-6.0,-0.79,-0.56,"1,036,448",-100328.23,941176.7,992022.65,10.84,7.64,2.45,0.36,40.06,33.22,40.06,40.06,41.0
06/01/2026,1630,BIRK,44.90,-0.38%,5.17,57.2,31.12,38.35,37.82,41.5,-1.0,1.0,-1.0,"2,242,459",100850.07,2508869.37,2460060.32,9.09,25.31,43.96,4.93,43.28,31.1,-31.1,-31.1,51.0
06/01/2026,1630,BITO,9.74,-2.66%,0.39,23.49,8.61,10.66,10.26,13.71,-14.0,-0.67,-0.34,"158,329,223",100256.12,1.1933360486E8,1.2093269423E8,6.6,4.62,-9.9,-4.6,11.14,9.44,11.14,11.14,NaN
06/01/2026,1630,BJ,88.04,+3.24%,4.99,115.43,83.65,91.93,93.8,94.52,2.0,0.01,0.15,"2,911,432",-200232.04,2152251.23,2158698.37,89.12,-10.55,-8.63,4.56,102.61,84.03,102.61,-84.03,55.0
06/01/2026,1630,BJRI,46.72,-0.70%,2.03,47.9899,28.46,42.83,39.44,37.37,-1.0,1.0,-0.86,"259,724",100943.18,355639.27,376722.99,-46.33,33.11,11.08,0.99,45.06,33.54,-33.54,-37.17,41.0
06/01/2026,1630,BKNG,169.25,+1.09%,5.77,233.576544,150.14,162.31,170.38,194.42,11.0,0.66,0.79,"6,636,675",0.0,7678679.75,8059029.98,-37.06,0.5,9.81,0.52,194.28,150.07,-150.07,-150.07,41.0
06/01/2026,1630,BKV,26.56,+0.08%,1.01,32.81,19.56,28.5,28.57,26.52,1.0,-0.02,0.15,"738,436",-100056.5,948341.4,1025206.67,-10.95,-6.87,-6.84,0.19,32.62,26.32,32.62,31.17,50.0
06/01/2026,1630,BLDR,75.62,-0.84%,2.89,151.03,65.1,74.27,80.4,107.57,-1.0,0.44,-0.63,"2,081,976",-300069.02,2597753.62,2651030.09,-6.11,-8.15,7.4,-2.39,99.6,65.07,-65.07,-65.07,41.0
06/01/2026,1630,BLK,1020.73,-2.50%,23.37,1219.9399,917.39,1067.67,1032.3,1076.9,-3.0,-0.68,-0.25,"904,785",100341.59,697861.74,782485.58,53.98,6.14,-5.65,-4.63,1111.11,917.55,1111.11,1111.11,30.0
06/01/2026,1630,BLMN,8.14,-3.55%,0.26,10.7,5.19,7.83,6.71,6.81,-1.0,-0.83,-0.41,"2,445,614",101578.18,2785540.43,2902770.41,-10.07,50.74,1.24,-1.99,9.14,5.43,-5.43,-7.17,45.0
06/01/2026,1630,BLOK,68.73,+1.13%,2.29,75.89,46.9,64.39,58.92,60.77,7.0,0.93,0.64,"503,116",-100043.05,315305.08,322492.15,121.98,37.98,9.53,3.67,66.11,47.43,-47.43,-60.08,NaN
06/01/2026,1630,BNDD,98.3324,+0.78%,0.67,102.28,94.64,97.51,97.88,98.23,1.0,0.63,0.57,22,-100020.28,294.11,322.94,-96.56,0.38,1.87,0.27,100.58,96.08,-96.08,-96.08,NaN
06/01/2026,1630,BNO,52.49,+3.76%,2.57,60.81,27.14,55.08,52.83,36.7,1.0,-0.04,0.13,"6,336,559",-400395.49,5687687.13,6542337.57,138.07,0.92,-9.01,2.64,61.19,37.62,61.19,59.09,NaN
06/01/2026,1630,BOOT,169.84,-0.02%,11.33,210.25,133.1797,156.97,157.49,177.18,9.0,0.76,0.96,"844,464",-200849.11,765812.33,736078.44,1.71,16.04,18.07,2.72,190.61,133.4,-133.4,175.02,41.0
06/01/2026,1630,BP,42.94,+2.56%,1.42,48.27,28.825,44.17,45.38,38.39,1.0,0.01,0.18,"9,858,952",-200239.42,1.308962895E7,1.408037684E7,49.19,-8.64,-3.18,3.1,48.42,38.61,48.42,-41.02,44.0
06/01/2026,1630,BRBR,9.06,+8.37%,0.35,63.52,8.1,9.76,13.6,25.2,14.0,0.27,0.67,"6,576,171",100988.18,4503004.79,4289412.78,25.35,-43.69,-6.5,5.47,19.52,9.07,19.52,11.16,43.0
06/01/2026,1630,BRCB,8.04,-3.37%,1.15,30.4,6.13,8.81,11.68,NaN,9.0,0.32,0.63,"807,004",-200780.12,587166.76,625321.91,289.79,-37.77,14.69,-4.06,18.52,6.06,-6.06,-6.06,49.0
06/01/2026,1630,BRKR,58.44,-0.76%,5.47,58.98,28.53,45.55,40.45,40.37,7.0,1.0,1.0,"4,136,429",200862.02,2303210.4,2265877.44,48.85,61.79,36.29,20.2,45.12,32.53,-32.53,-40.17,44.0
06/01/2026,1630,BROS,58.89,+1.53%,2.96,77.88,44.58,53.98,53.47,56.67,5.0,0.73,0.9,"2,951,932",-100158.17,4190105.63,4135838.51,-33.65,16.25,15.45,5.33,60.17,45.44,60.17,-48.12,45.0
06/01/2026,1630,BTAL,11.65,+0.87%,0.32,19.1999,11.47,12.05,12.76,14.38,-7.0,-0.31,-0.48,"948,735",-300160.28,889013.44,971208.13,128.2,-16.55,-4.27,-1.1,15.58,12.03,15.58,13.08,NaN
06/01/2026,1630,BTC,31.61,-2.68%,1.23,55.96,27.545,34.5,33.14,39.84,-14.0,-0.65,-0.39,"2,185,761",0.0,2207848.67,2834877.94,54.01,5.4,-9.63,-4.59,36.14,29.44,36.14,36.14,NaN
06/01/2026,1630,BTC-USD,-76.76,+10.22%,5.23,18.805,-78.24,-60.88,-42.46,-18.2,-5.0,-0.11,-0.46,"1,091,742",-100367.08,969845.17,931876.93,17.42,327.39,26.56,15.12,-11.57,-70.97,-12.0,-48.0,NaN
06/01/2026,1630,BTI,61.00,-1.28%,1.64,67.3,45.04,62.92,59.88,57.38,-9.0,-0.63,-0.04,"3,290,618",100330.14,4038515.76,4390985.01,-50.68,4.33,-6.28,-4.75,67.11,55.28,67.11,67.11,41.0
06/01/2026,1630,BUD,80.02,+0.04%,1.35,84.46,56.97,80.95,75.82,68.07,-3.0,-0.67,-0.38,"1,312,613",100127.19,1894065.9,1944134.06,-7.27,15.35,-1.11,-4.69,84.06,67.49,-67.49,84.03,41.0
06/01/2026,1630,BULL,6.60,+3.13%,0.38,18.32,4.5,6.86,6.25,8.88,3.0,0.52,0.14,"14,213,996",-200593.07,1.365302115E7,1.352760049E7,48.77,37.5,-6.52,6.11,8.28,5.4,8.28,-6.02,51.0
06/01/2026,1630,BURL,314.01,-3.03%,15.5,351.85,218.52,306.08,319.78,292.9,-1.0,0.5,-0.83,"1,430,132",400842.02,800484.11,859814.53,32.89,-3.49,6.95,-3.75,352.29,281.12,352.29,-280.02,60.0
06/01/2026,1630,BUXX,20.22,0.00%,0.02,20.46,20.18,20.24,20.25,20.3,-3.0,-0.37,-0.52,"180,258",-100000.48,390869.7,402860.43,-11.37,-0.12,-0.05,-0.34,20.47,20.43,-20.43,-20.02,NaN
06/01/2026,1630,BXP,59.13,-1.47%,0.8,79.33,49.72,59.48,56.7,65.22,-3.0,-0.9,-0.3,"1,035,144",0.0,1806076.06,1970293.35,-33.36,13.93,1.08,-2.62,61.11,50.58,-50.58,61.03,40.0
