Date,Time,Symbol,Last,Net Chng,%Change,Open,High,Low,RSI,HistoricalVolatility,ImpVolatility,A_TrendValue,A_TradeValue,A_BB_Bottom,A_BB_Top,A_BB_Streak,A_BBHighLow,A_BBHighLowDays,A_IVPercentile,A_HVPercentile,A_BB_Top_Slope,A_BB_Bot_Slope
06/02/2026,1630,/HG[N26],6.6775,+.125,+1.91%,6.5645,6.6980,6.5275,65.629,0.3192,0.2984,5.6395,6.268,6.1521,6.7236,2204.01,670.01,1.2,55.1,50.2,0.0,4.6
06/02/2026,1630,/NG[N26],3.170,-.009,-0.28%,3.194,3.228,3.099,59.914,0.513,0.462,2.92,2.798,2.812,3.391,17205.02,340.02,2.27,10.1,38.2,13.1,5.4
06/02/2026,1630,/NKD[M26],67510,+210.00,+0.31%,67290,67610,65590,73.0,0.0,NaN,51200.0,61020.0,60913.0,69072.0,6207.0,6763500.0,2.0,0.0,53.0,5.0,3.0
06/02/2026,1630,/SI[N26],75.440,+.186,+0.25%,75.155,77.355,74.770,46.333,0.604,0.468,79.64,76.09,67.188,84.404,-4112.04,8917.13,13.23,41.1,72.2,-0.3,-2.9
06/02/2026,1630,AAAU,44.25,+.075,+0.17%,44.49,44.51,44.165,41.71,0.19,0.24,49.81,44.49,42.96,46.06,-7102.04,-4342.05,65.05,63.1,44.1,-5.2,-4.5
06/02/2026,1630,AAL,13.93,-.41,-2.86%,14.46,14.52,13.87,58.69,0.53,0.56,10.43,12.28,12.18,15.77,6101.03,1510.04,4.24,64.1,69.2,13.8,3.2
06/02/2026,1630,AAPL,315.20,+8.89,+2.90%,307.46,315.45,306.685,73.58,0.18,0.27,253.68,292.56,294.96,320.59,13201.03,31545.01,5.4,29.1,29.1,6.4,3.0
06/02/2026,1630,ABBV,215.40,+2.47,+1.16%,211.01,216.57,208.99,56.38,0.19,0.3,223.23,203.51,208.95,220.85,-1201.01,-20899.01,7.01,73.1,21.1,4.1,8.3
06/02/2026,1630,ABNB,134.35,-3.52,-2.55%,136.24,136.60,131.84,48.48,0.28,0.39,126.12,131.23,130.57,137.51,-1202.01,13660.01,1.08,48.1,58.1,-4.8,0.0
06/02/2026,1630,ABR,5.42,-.07,-1.28%,5.45,5.54,5.38,30.15,0.77,0.43,7.76,5.67,5.25,6.02,-1102.01,-538.01,18.13,23.1,100.4,-17.1,0.0
06/02/2026,1630,ABT,86.97,-.81,-0.92%,87.25,87.8494,85.89,43.85,0.26,0.36,108.07,82.69,83.92,90.03,-1101.04,8934.1,10.16,98.4,73.3,0.0,1.5
06/02/2026,1630,ACHC,24.42,+1.11,+4.76%,23.57,24.84,23.45,47.82,0.54,0.7,23.57,24.45,21.32,26.68,-5201.06,-2254.06,21.06,37.1,42.1,-2.0,-5.9
06/02/2026,1630,ACHR,6.74,-.10,-1.46%,6.80,6.899,6.62,61.57,0.54,0.91,6.07,6.0,5.79,7.19,5207.02,693.02,2.08,65.2,13.1,0.9,1.3
06/02/2026,1630,ACI,15.59,+.12,+0.78%,15.40,15.76,15.40,39.18,0.31,0.37,16.4,15.55,15.04,17.09,-6108.01,-1536.02,9.02,86.1,67.2,0.0,-1.7
06/02/2026,1630,ADBE,262.11,-11.92,-4.35%,267.98,272.03,260.05,57.29,0.49,0.63,268.37,231.74,230.86,273.72,3203.01,27203.01,1.13,100.4,100.2,0.7,-0.7
06/02/2026,1630,ADYEY,10.320,-.29,-2.73%,10.610,10.620,10.250,39.42,0.33,NaN,10.47,10.14,10.1,11.4,-2102.01,-1025.01,19.01,0.0,63.1,-0.3,0.0
06/02/2026,1630,AFK,27.68,+.20,+0.73%,27.74,27.76,27.35,53.42,0.29,0.33,25.8,26.63,26.14,28.46,1206.06,-2631.1,16.1,50.1,67.1,-2.9,0.0
06/02/2026,1630,AFRM,71.01,-1.90,-2.61%,71.28,72.40,70.05,60.18,0.5,0.65,46.11,59.75,63.31,76.17,5206.02,7522.02,2.09,30.1,17.1,4.9,0.0
06/02/2026,1630,AGCO,118.40,+6.37,+5.69%,116.55,119.88,115.74,55.25,0.42,0.41,117.53,112.92,109.99,118.42,1201.01,11988.01,1.02,62.1,85.3,-4.8,0.0
06/02/2026,1630,AHR,46.38,-.85,-1.80%,47.38,47.84,46.35,34.68,0.33,0.35,50.71,49.32,46.26,52.37,-5105.01,-4635.01,13.01,53.1,94.3,0.0,-0.6
06/02/2026,1630,AIQUY,40.92,-.30,-0.73%,41.22,41.33,40.64,43.64,0.24,NaN,37.86,39.99,39.99,43.02,-1103.02,4285.05,5.18,0.0,80.3,0.0,0.2
06/02/2026,1630,AKAM,160.32,+6.31,+4.10%,151.99,163.25,150.51,69.61,1.04,0.64,96.98,144.55,137.85,161.81,2203.01,16325.01,1.35,89.2,100.4,0.0,8.8
06/02/2026,1630,ALB,171.77,+.64,+0.37%,170.23,173.84,163.59,40.74,0.42,0.65,157.51,179.57,151.16,192.74,-6101.08,-16359.01,14.09,50.1,6.1,-4.2,-5.5
06/02/2026,1630,ALCO,40.53,+.12,+0.30%,40.35,40.679,40.30,44.63,0.18,NaN,37.14,39.85,39.84,41.92,-1103.02,4200.05,4.09,0.0,16.1,0.0,0.0
06/02/2026,1630,ALGN,166.69,-3.08,-1.81%,169.77,173.47,165.99,47.33,0.41,0.47,164.51,156.99,154.91,176.79,5209.01,17347.01,2.09,57.1,65.1,0.0,0.0
06/02/2026,1630,ALLY,42.17,+.12,+0.29%,41.67,42.60,41.58,46.9,0.29,0.39,35.92,41.57,41.03,43.29,2201.03,-4062.09,30.09,65.1,58.1,-6.8,0.0
06/02/2026,1630,ALNY,286.12,-9.51,-3.22%,293.94,295.60,285.00,39.7,0.3,0.44,309.61,286.73,283.46,305.61,-1102.01,-28500.01,3.01,56.1,32.1,0.0,0.5
06/02/2026,1630,AMAT,490.05,+31.88,+6.96%,465.30,491.51,461.45,71.86,0.54,0.65,316.66,416.56,413.21,487.91,7209.01,49151.01,1.24,89.1,73.1,0.8,3.9
06/02/2026,1630,AMBA,78.38,+2.71,+3.58%,78.69,81.53,76.00,51.64,1.06,0.77,49.89,74.94,70.36,94.88,-2103.02,-7225.02,4.02,81.4,100.4,3.9,0.0
06/02/2026,1630,AMD,521.54,+11.41,+2.24%,506.30,522.49,501.22,75.23,0.85,0.76,189.02,423.36,420.57,556.1,4209.03,52249.01,3.45,97.4,80.4,9.9,5.4
06/02/2026,1630,AMG,310.52,+8.07,+2.67%,302.39,312.30,301.895,60.88,0.24,0.35,267.23,293.18,296.66,312.46,6209.01,31230.01,1.07,69.1,39.1,0.0,0.6
06/02/2026,1630,AMH,32.08,-.20,-0.62%,32.23,32.49,31.955,56.87,0.21,NaN,28.55,30.47,31.11,32.89,5211.02,3283.02,2.11,41.1,67.1,0.0,3.4
06/02/2026,1630,AMLP,52.73,+.54,+1.03%,52.13,52.785,52.06,47.1,0.18,0.19,51.75,52.74,51.21,55.02,-4106.02,-5172.02,8.02,99.2,99.4,0.0,0.0
06/02/2026,1630,AMN,30.25,+.91,+3.10%,29.16,30.4621,28.81,67.73,1.08,0.69,19.34,28.11,25.28,31.27,2203.01,3046.01,1.19,25.1,98.4,0.0,10.5
06/02/2026,1630,AMPH,18.45,+.03,+0.16%,18.36,18.67,18.10,42.8,0.95,0.95,17.03,16.76,17.09,19.83,3101.03,1946.03,3.13,91.4,86.4,-22.8,0.0
06/02/2026,1630,AMZN,256.52,-4.74,-1.81%,257.16,261.2025,254.37,44.58,0.24,0.35,207.11,260.89,255.85,274.57,-2102.01,-25437.01,3.01,44.1,32.1,0.0,0.0
06/02/2026,1630,AN,191.09,+2.07,+1.10%,189.17,192.83,189.03,47.01,0.32,0.35,184.56,183.68,179.28,198.85,2202.05,-17662.09,22.09,54.1,83.4,-8.0,0.0
06/02/2026,1630,AQWA,18.63,+.1716,+0.93%,18.46,18.65,18.46,43.18,0.14,0.26,18.96,18.48,18.22,19.04,1201.06,-1825.09,37.09,86.2,45.1,-8.7,0.0
06/02/2026,1630,AR,36.26,-.50,-1.36%,36.61,36.76,36.03,44.41,0.35,0.41,37.21,35.84,34.41,38.81,-3101.04,-3492.04,23.04,28.1,35.1,-2.4,-2.1
06/02/2026,1630,ARE,52.74,+4.11,+8.45%,48.61,53.365,47.88,67.72,0.47,0.51,48.44,44.81,45.33,52.95,7220.01,5337.01,1.22,89.1,73.1,3.4,2.8
06/02/2026,1630,ARGT,97.80,-1.19,-1.20%,98.84,98.84,96.77,62.7,0.35,0.29,84.82,86.2,88.1,101.36,7209.01,9935.02,2.11,35.1,72.4,6.2,0.0
06/02/2026,1630,ARHS,6.53,-.08,-1.21%,6.53,6.735,6.49,48.06,0.62,NaN,6.6,5.63,5.65,7.2,4208.03,692.03,3.14,1.1,77.2,-0.2,0.0
06/02/2026,1630,ARKK,79.91,-1.35,-1.66%,80.64,80.655,79.31,57.56,0.33,0.41,70.48,74.9,73.58,83.4,4206.02,8215.02,2.09,28.1,34.1,0.2,0.0
06/02/2026,1630,ARQQ,16.27,-.69,-4.07%,17.24,17.54,15.88,55.57,1.06,1.2,14.04,12.91,12.38,19.24,4208.04,1780.04,4.09,60.2,71.4,7.9,0.0
06/02/2026,1630,AS,35.41,-.41,-1.14%,35.66,35.75,35.14,51.53,0.42,0.48,32.33,32.58,32.65,38.11,4209.04,3751.05,5.13,23.1,56.1,1.4,0.0
06/02/2026,1630,ASBFF,25.76,0,0.00%,0,0,0,47.51,1.44,NaN,NaN,26.59,NaN,NaN,NaN,0.0,0.0,NaN,NaN,NaN,NaN
06/02/2026,1630,ASO,51.38,-1.21,-2.30%,52.27,52.34,50.86,44.87,0.44,0.58,55.37,48.75,48.93,55.56,4101.03,5492.03,3.09,86.2,48.2,0.0,0.0
06/02/2026,1630,ATRO,85.61,+.51,+0.60%,85.10,87.64,84.5172,59.9,0.54,0.61,66.0,70.67,78.45,90.41,8220.03,8893.03,3.23,61.1,61.2,10.1,7.1
06/02/2026,1630,AVB,183.38,+.51,+0.28%,182.62,183.57,181.48,52.5,0.18,0.23,169.96,180.35,179.83,186.9,1201.02,-18125.03,5.03,50.1,42.1,-2.4,0.0
06/02/2026,1630,AVGO,481.57,+21.60,+4.70%,488.79,488.82,470.459,74.75,0.42,0.66,323.03,404.8,403.74,478.24,3206.01,48882.01,1.07,97.4,61.1,0.6,0.0
06/02/2026,1630,AVO,10.78,-.11,-1.01%,10.89,11.07,10.765,23.2,0.26,0.58,13.15,11.94,10.35,12.6,-11121.01,-1077.01,38.02,86.3,35.1,-18.3,-10.4
06/02/2026,1630,AVTR,8.99,-.20,-2.18%,8.79,9.04,8.71,64.75,0.49,0.61,7.82,7.61,7.47,9.6,4207.02,933.02,2.09,69.1,66.4,3.8,0.0
06/02/2026,1630,AWI,152.84,-2.33,-1.50%,155.40,156.50,152.68,34.93,0.26,0.36,163.29,155.09,151.18,161.08,-2102.01,-15268.01,3.02,91.1,66.1,-9.5,0.0
06/02/2026,1630,AXP,310.97,-2.57,-0.82%,313.33,313.70,310.34,45.34,0.14,0.31,292.43,307.76,307.58,316.52,1101.03,31924.03,3.04,44.1,1.1,-3.3,0.0
06/02/2026,1630,AZO,3029.36,+8.41,+0.28%,3014.09,3044.15,2974.85,32.32,0.4,0.37,3612.0,3302.44,2799.83,3475.9,-5106.02,-292811.02,22.02,83.1,98.4,-5.7,-21.6
06/02/2026,1630,B,43.20,+.88,+2.08%,42.53,43.20,42.05,55.45,0.56,0.48,43.05,40.06,38.36,45.0,1203.01,4662.15,15.24,56.1,87.4,-0.7,0.0
06/02/2026,1630,BA,217.70,-6.60,-2.94%,222.52,224.69,215.01,43.95,0.37,0.36,204.3,220.45,208.12,237.29,1101.03,-21501.01,13.09,66.1,85.3,-0.8,0.0
06/02/2026,1630,BABA,130.82,+5.42,+4.32%,132.25,134.09,130.52,48.33,0.52,0.46,128.55,130.33,119.22,141.5,1201.01,-12343.03,14.04,51.1,76.4,-1.6,-7.5
06/02/2026,1630,BAC,52.48,+.97,+1.88%,51.26,52.71,51.26,56.78,0.22,0.3,46.77,49.3,49.96,53.0,4203.01,5271.01,1.12,44.1,60.1,-6.2,0.0
06/02/2026,1630,BALL,53.75,+.05,+0.09%,53.81,54.56,53.66,31.02,0.33,0.31,60.75,55.07,53.1,57.47,-11104.01,-5366.01,32.01,58.1,88.4,-8.6,-0.8
06/02/2026,1630,BBN,16.03,+.06,+0.38%,15.91,16.04,15.89,53.79,0.1,NaN,16.04,15.7,15.48,16.22,2206.03,1610.03,3.09,0.0,66.2,0.0,0.0
06/02/2026,1630,BBWI,18.72,+.09,+0.48%,18.74,18.855,18.12,50.55,0.63,0.62,18.75,17.06,15.83,20.89,5207.02,2011.02,2.09,66.1,85.2,0.2,0.0
06/02/2026,1630,BBY,72.78,-2.20,-2.93%,74.53,74.98,72.77,66.92,0.63,0.41,62.06,55.1,60.84,81.28,9211.02,7701.02,2.13,53.1,100.4,16.1,6.3
06/02/2026,1630,BCO,102.97,-.05,-0.05%,102.24,103.975,101.885,43.12,0.33,0.31,107.16,99.09,101.29,107.49,-2103.01,-10189.01,4.01,59.1,73.1,-3.0,-0.3
06/02/2026,1630,BDRY,12.94,-.095,-0.73%,12.95,13.00,12.58,58.98,0.39,0.51,9.58,12.58,12.2,13.46,1206.04,1333.14,14.27,11.1,44.1,0.0,6.8
06/02/2026,1630,BEAM,28.96,-2.18,-7.00%,30.34,30.478,28.80,47.27,0.77,0.62,24.6,27.73,25.48,34.45,3101.03,3368.03,3.08,20.1,63.3,0.1,0.0
06/02/2026,1630,BEPC,39.37,+.45,+1.16%,38.83,40.05,38.69,55.44,0.27,0.45,38.7,35.55,35.73,41.23,6209.02,4024.03,3.1,79.1,27.1,0.0,0.0
06/02/2026,1630,BIDU,136.72,+4.32,+3.26%,137.085,139.90,134.97,55.04,0.64,0.59,116.53,135.05,121.7,145.88,1201.01,-12485.06,14.06,87.2,87.4,-1.1,0.0
06/02/2026,1630,BIO,306.13,+.67,+0.22%,300.99,308.63,299.58,63.79,0.55,0.41,259.56,236.73,271.39,340.25,9211.03,31986.04,4.2,56.1,88.4,26.2,14.9
06/02/2026,1630,BIP,38.81,-.07,-0.18%,38.69,39.33,38.69,56.75,0.21,0.25,36.78,37.45,38.0,40.09,11102.06,4010.06,6.23,38.1,67.1,0.0,8.6
06/02/2026,1630,BIRK,43.41,-1.49,-3.32%,43.99,44.60,42.94,60.75,0.97,0.61,35.7,31.12,32.18,49.47,6208.03,4553.03,3.11,97.2,97.4,12.9,0.0
06/02/2026,1630,BITO,9.17,-.57,-5.85%,9.38,9.40,9.0322,26.2,0.33,0.49,9.32,10.73,9.13,10.58,-11112.01,-903.01,19.01,56.1,14.1,-7.4,-9.3
06/02/2026,1630,BJ,88.56,+.52,+0.59%,87.78,88.90,87.10,43.44,0.41,0.31,91.57,91.19,80.17,98.32,-6108.03,-8400.03,10.04,32.1,98.4,0.0,-13.1
06/02/2026,1630,BJRI,44.35,-2.37,-5.07%,46.15,46.465,44.30,58.63,0.37,0.43,33.68,40.76,41.13,48.9,8101.02,4799.03,3.19,42.1,61.1,10.4,1.0
06/02/2026,1630,BKNG,167.21,-2.04,-1.21%,167.54,168.23,162.42,51.67,0.32,0.43,168.53,153.05,152.19,175.55,6208.02,17125.02,2.14,85.1,64.1,0.0,0.0
06/02/2026,1630,BKV,26.75,+.19,+0.72%,26.51,27.00,26.29,38.53,0.4,0.6,27.75,27.42,25.35,29.49,-10108.02,-2603.03,23.03,82.2,44.3,-9.6,-2.9
06/02/2026,1630,BLDR,75.37,-.25,-0.33%,75.78,76.24,73.63,46.45,0.53,0.65,86.18,69.86,68.47,80.18,4208.03,7982.05,5.09,90.2,84.4,0.0,1.1
06/02/2026,1630,BLK,1018.96,-1.77,-0.17%,1017.22,1036.11,1007.00,39.66,0.26,0.33,917.39,1071.0,999.45,1102.62,-7105.01,-100700.01,13.01,85.1,62.1,0.0,-3.7
06/02/2026,1630,BLMN,7.81,-.33,-4.05%,8.02,8.09,7.74,54.49,1.29,0.82,5.42,8.01,7.46,8.54,3101.03,878.03,3.21,54.1,85.4,-0.6,6.6
06/02/2026,1630,BLOK,67.89,-.84,-1.22%,68.21,69.17,67.62,65.04,0.36,0.44,51.23,62.26,61.19,70.37,7208.01,6917.01,1.1,74.1,43.1,0.0,1.7
06/02/2026,1630,BNDD,98.4878,+.1554,+0.16%,98.4878,98.4878,98.4878,57.83,0.08,0.1,97.34,96.52,96.46,99.07,5208.02,-9619.1,19.1,8.1,19.1,5.3,0.0
06/02/2026,1630,BNO,52.89,+.40,+0.76%,52.23,53.00,52.06,47.89,0.5,0.69,38.66,55.16,48.46,58.71,-5109.03,-4951.03,11.03,76.1,76.1,-2.5,-0.1
06/02/2026,1630,BOOT,171.89,+2.05,+1.21%,169.08,175.79,168.96,63.33,0.56,0.53,163.23,139.51,138.9,184.3,6208.01,17579.01,3.13,54.1,88.4,0.0,0.0
06/02/2026,1630,BP,43.40,+.46,+1.07%,42.735,43.50,42.72,45.63,0.3,0.33,38.92,43.73,40.6,46.12,-4201.03,-4146.03,23.03,65.1,76.1,-2.3,-5.1
06/02/2026,1630,BRBR,9.04,-.02,-0.22%,9.06,9.42,8.88,32.62,1.82,0.99,15.97,9.0,8.23,9.47,1202.01,942.01,1.02,96.3,99.4,-9.7,0.4
06/02/2026,1630,BRCB,7.32,-.72,-8.96%,7.81,8.07,7.105,33.19,1.51,1.28,14.96,6.93,4.8,9.11,1206.05,-613.08,32.12,NaN,NaN,-9.7,0.0
06/02/2026,1630,BRKR,57.31,-1.13,-1.93%,57.41,58.035,55.93,78.77,0.63,0.6,34.99,42.73,44.44,61.78,5209.02,5862.02,2.23,63.1,81.4,14.8,14.7
06/02/2026,1630,BROS,57.86,-1.03,-1.75%,57.47,58.76,56.70,59.03,0.56,0.52,48.13,48.32,49.34,61.54,5206.02,5893.02,3.14,31.1,72.2,0.0,0.0
06/02/2026,1630,BTAL,11.48,-.17,-1.46%,11.64,11.64,11.44,32.69,0.27,0.42,13.97,11.89,11.25,12.51,-6107.01,-1144.01,9.01,73.1,90.4,-2.1,-1.1
06/02/2026,1630,BTC,29.72,-1.89,-5.98%,30.47,30.51,29.34,26.46,0.33,0.44,29.96,34.75,29.59,34.21,-11112.01,-2934.01,19.01,57.1,30.1,-7.9,-8.2
06/02/2026,1630,BTC-USD,-83.81,-7.05,+9.18%,-82.56,-80.61,-86.46,20.7,1.08,0.71,-25.62,-70.14,-84.26,-58.18,-24106.01,8646.01,44.01,81.1,18.1,-9.8,-3.6
06/02/2026,1630,BTI,60.46,-.54,-0.89%,59.815,60.65,59.37,43.4,0.33,0.31,56.97,61.39,59.88,66.53,-4106.01,-5937.01,13.01,88.2,98.4,0.0,1.6
06/02/2026,1630,BUD,80.58,+.56,+0.70%,80.82,81.28,80.55,53.85,0.36,0.25,71.61,79.02,78.99,84.41,-2104.02,-7971.03,5.03,48.1,85.4,0.0,0.0
06/02/2026,1630,BULL,6.21,-.39,-5.91%,6.50,6.585,6.18,40.94,0.45,0.98,5.26,6.73,5.72,7.3,-12101.04,-596.04,13.04,56.2,14.1,0.0,-7.6
06/02/2026,1630,BURL,321.07,+7.06,+2.25%,308.28,322.27,308.28,53.65,0.58,0.4,288.16,280.57,281.26,345.19,-1203.04,-28000.04,5.04,57.1,92.4,2.7,0.0
06/02/2026,1630,BUXX,20.21,-.01,-0.05%,20.22,20.23,20.21,42.66,0.02,NaN,20.25,20.22,20.19,20.29,-3104.02,-2020.04,5.03,0.0,64.3,0.0,0.0
06/02/2026,1630,BXP,61.21,+2.08,+3.52%,58.99,61.255,58.82,61.37,0.22,0.37,49.72,57.24,58.51,61.78,-1201.01,-5882.01,3.01,71.1,19.1,2.5,0.0
06/02/2026,1630,BYD,84.96,-1.88,-2.16%,86.28,86.635,84.825,56.05,0.29,0.32,76.86,78.51,77.35,86.99,5206.01,8664.01,1.12,69.1,61.1,0.0,0.0
06/02/2026,1630,BYDDF,12.230,+.48,+4.09%,12.150,12.400,12.120,47.49,0.3,NaN,11.7,12.07,10.93,12.76,1201.01,-1148.08,33.08,0.0,18.1,-8.2,-3.8
06/02/2026,1630,C,131.26,+2.17,+1.68%,128.685,132.46,128.685,63.18,0.26,0.36,102.01,122.73,120.86,131.36,5209.01,13246.01,1.09,73.1,59.1,0.0,0.0
06/02/2026,1630,CACC,541.94,-19.725,-3.51%,557.00,557.87,536.55,52.38,0.35,0.56,479.47,512.93,529.37,578.48,-1101.01,-53655.01,2.01,90.3,33.1,6.0,3.2
06/02/2026,1630,CAG,12.86,-.25,-1.91%,13.10,13.10,12.76,32.11,0.27,0.42,16.13,13.42,12.64,14.04,-5109.01,-1276.01,13.01,94.2,52.1,-4.8,-7.2
06/02/2026,1630,CAH,194.88,-.27,-0.14%,194.20,195.89,194.20,43.58,0.26,0.28,213.58,180.45,188.73,208.66,-1103.02,20398.1,10.17,37.1,58.3,1.7,10.8
06/02/2026,1630,CAKE,64.49,-1.39,-2.11%,64.96,65.135,63.55,58.89,0.42,0.42,56.5,55.83,57.48,68.8,6209.02,6714.03,3.13,58.1,92.4,4.3,0.0
06/02/2026,1630,CAMT,187.52,+24.43,+14.98%,180.00,190.45,175.00,56.22,1.04,0.79,142.35,163.31,151.57,187.37,2206.01,19045.01,1.1,91.1,100.4,-9.0,0.0
06/02/2026,1630,CANE,9.78,+.02,+0.20%,9.74,9.80,9.70,48.97,0.24,0.4,9.14,9.89,9.35,10.22,-4107.03,-943.04,20.04,87.3,77.3,-0.7,0.0
06/02/2026,1630,CARR,66.42,+1.31,+2.01%,66.87,69.83,66.31,57.89,0.39,0.44,56.35,64.4,61.46,67.26,2203.01,6983.01,1.08,86.1,75.1,-4.3,0.0
06/02/2026,1630,CASY,754.21,+8.63,+1.16%,742.51,764.00,740.0001,34.2,0.27,0.47,627.49,844.74,718.18,852.18,-9112.01,-73918.02,20.02,100.4,68.3,-7.8,-2.3
06/02/2026,1630,CAT,909.81,+44.45,+5.14%,876.67,911.96,873.12,58.8,0.39,0.43,662.85,880.2,848.53,925.26,1201.01,-85337.02,18.09,84.1,69.3,-2.1,0.0
06/02/2026,1630,CAVA,72.44,-2.23,-2.99%,73.79,73.925,71.86,34.53,0.54,0.57,74.8,72.05,71.81,83.98,-2104.01,-7186.01,5.01,34.1,66.1,-10.3,0.0
06/02/2026,1630,CBRL,34.17,-.89,-2.54%,34.53,34.54,33.34,61.35,0.5,0.7,27.33,28.8,28.81,37.19,7209.02,3514.02,4.09,72.2,47.3,9.8,0.0
06/02/2026,1630,CCK,95.74,+1.20,+1.27%,94.87,96.37,94.61,40.76,0.23,0.29,102.79,96.05,93.0,99.62,-1103.02,-9362.02,16.02,49.1,38.1,-3.7,-3.4
06/02/2026,1630,CCL,27.64,+.13,+0.47%,27.40,27.66,27.10,56.7,0.52,0.59,23.47,24.41,24.14,29.54,5209.03,2840.03,3.09,85.1,69.1,3.2,0.0
06/02/2026,1630,CCRN,13.09,0,0.00%,13.07,13.11,13.07,76.15,0.95,1.13,8.8,13.11,13.03,13.1,3203.01,1311.01,1.05,65.1,91.4,-0.1,37.4
06/02/2026,1630,CELH,30.54,-.34,-1.10%,30.97,31.3189,30.10,45.0,0.64,0.65,40.94,27.66,27.82,33.77,4101.02,3291.02,2.13,60.1,79.2,0.0,0.0
06/02/2026,1630,CF,113.48,+.18,+0.16%,114.34,115.50,113.23,40.28,0.52,0.52,106.0,121.53,107.16,129.01,-3109.03,-11127.03,14.03,78.1,79.1,-0.1,-3.3
06/02/2026,1630,CFG,62.31,+1.53,+2.52%,60.67,62.44,60.56,48.57,0.25,0.34,55.76,59.75,60.38,64.08,-3201.01,-6056.01,18.01,70.1,58.1,-5.1,0.0
06/02/2026,1630,CFLT,30.99,0,0.00%,0,0,0,73.35,0.04,0.16,29.95,30.6,30.58,30.94,1201.01,3100.01,1.27,19.4,14.1,0.0,0.0
06/02/2026,1630,CFRUY,21.2250,+.045,+0.21%,21.1100,21.2900,21.0300,63.04,0.36,NaN,17.51,19.57,19.35,21.95,7206.02,2178.03,3.24,0.0,81.1,3.5,1.8
06/02/2026,1630,CG,44.49,-.61,-1.35%,44.76,45.425,44.285,35.23,0.31,0.48,44.83,47.93,41.82,49.27,-6112.08,-4423.08,19.08,69.1,33.1,-6.7,-4.5
06/02/2026,1630,CHD,96.14,+.84,+0.88%,95.53,96.39,95.10,52.06,0.24,0.28,98.32,90.6,93.84,98.63,-1103.02,9947.05,5.15,72.1,79.4,3.4,3.6
06/02/2026,1630,CHDN,87.58,-2.19,-2.44%,89.41,90.00,87.53,47.59,0.31,0.4,80.24,84.68,83.64,90.0,4205.01,9000.01,1.06,80.1,66.1,-3.3,0.6
06/02/2026,1630,CHEF,77.68,+.71,+0.92%,76.47,77.88,76.47,57.02,0.22,0.31,59.26,78.8,74.46,80.61,-9201.02,-7507.05,21.05,0.1,6.1,-2.7,0.0
