Date,Time,Symbol,Last,%Change,Sector,Beta,StandardDeviation,Free Cash Flow Per Share - Current (LTM),52High,52Low,SimpleMovingAvg,SimpleMovingAvg,SimpleMovingAvg,A_MCADays_Streak,A_MACD_BRR,A_MACDH_D_BRR,Volume,A_VolumeSpike,VolumeAvg,VolumeAvg,VolumeRateOfChange,A_Perf2M,A_Perf2Wk,A_Perf3D,A_3mnHigh,A_3mnLow,A_3mnHighLow,A_3wkHighLow,A_EarningsDays,Market Cap
05/11/2026,1630,/GC[M26],4745.6,+0.31%,,.1486,71.6,<empty>,5626.8,3123.3,4710.3,4783.8,4319.1,5.0,0.3,0.6,"137,897",0.0,157227.2,150059.7,-19.8,-8.5,1.0,0.9,5434.5,4100.3,-4100.3,-4510.0,NaN,0
05/11/2026,1630,/HG[N26],6.4915,+3.10%,,.037,0.1567,<empty>,6.583,4.3325,6.0697,5.8479,5.3668,5.0,0.77,0.73,"59,591",0.0,43919.3,45001.7813,69.9008,9.8485,7.6981,4.8115,6.13,5.34,-5.34,-6.05,NaN,0
05/11/2026,1630,/NG[M26],2.931,+6.31%,,.5784,0.11,<empty>,7.439,2.495,2.701,2.857,3.41,1.0,0.4,0.36,"153,744",0.0,118384.78,118921.484,71.846,-9.173,15.303,7.678,3.44,2.11,-2.11,-2.11,NaN,0
05/11/2026,1630,/NKD[M26],62930,-1.20%,,.352,1561.0,<empty>,63850.0,36490.0,60109.0,56567.0,50901.0,-1.0,1.0,-1.0,"5,619",200500.0,6255.0,6108.0,-3.0,15.0,4.0,1.0,61000.0,50410.0,-50410.0,-58370.0,NaN,0
05/11/2026,1630,/SI[N26],86.805,+7.35%,,.6496,3.731,<empty>,121.785,31.78,77.258,77.248,63.407,4.0,0.33,0.83,"61,833",0.0,45315.84,48406.875,18.191,1.042,15.034,11.539,97.49,61.34,-61.34,-71.08,NaN,0
05/11/2026,1630,AAAU,46.69,+0.20%,,.169,0.73,<empty>,54.71,31.27,46.31,47.05,42.4,5.0,0.35,0.66,"1,195,688",0.0,2566518.97,2595434.9,-64.94,-8.68,1.17,0.89,53.49,43.33,-43.33,-44.05,NaN,"2,927 M"
05/11/2026,1630,AAL,12.79,-4.19%,Industrials,1.349,0.64,$1.67,16.5,10.09,12.17,11.5,12.93,-1.0,0.78,-0.75,"46,000,345",-100272.44,6.767405641E7,6.513724607E7,-29.81,15.85,9.5,-1.16,15.61,10.29,-10.29,-11.08,51.0,"8,459 M"
05/11/2026,1630,AAPL,292.68,-0.22%,Information Technology,1.066,8.57,$8.74,294.76,193.46,274.89,263.37,257.41,-1.0,1.0,-0.75,"39,429,617",300027.07,4.358305117E7,4.430920311E7,-21.47,12.22,9.37,1.8,287.06,246.29,-246.29,-261.17,56.0,"4,298,695 M"
05/11/2026,1630,ABBV,202.78,+0.61%,Health Care,.3001,3.91,$10.07,244.81,176.57,204.41,211.74,218.39,-5.0,0.44,-0.75,"4,594,362",-100136.36,6979186.17,6890416.31,-40.89,-10.94,2.74,-1.1,237.47,191.08,-191.08,215.07,55.0,"358,670 M"
05/11/2026,1630,ABNB,137.05,-3.14%,Consumer Discretionary,1.214,1.71,$7.52,147.25,110.81,140.29,134.01,128.35,-1.0,-0.7,-0.28,"5,131,864",0.0,3698993.29,4343467.21,55.02,2.74,-2.84,-2.02,147.13,116.6,147.13,-136.08,60.0,"81,480 M"
05/11/2026,1630,ABR,6.66,-7.63%,Financials,1.189,0.41,$1.72,12.575,6.6,7.89,7.84,9.37,-2.0,-0.73,-0.15,"11,294,519",-300745.01,3537154.36,3877478.14,326.97,-16.54,-17.47,-19.66,9.47,7.52,9.47,9.02,56.0,"1,281 M"
05/11/2026,1630,ABT,82.56,-2.09%,Health Care,.6347,3.28,$4.24,139.06,81.97,91.6,100.57,119.4,-2.0,-0.07,-0.51,"16,242,514",-100135.36,1.26130534E7,1.180768847E7,-5.37,-25.12,-11.03,-4.33,117.5,86.03,117.5,99.17,46.0,"143,804 M"
05/11/2026,1630,ACHC,25.01,-0.68%,Health Care,.7582,1.34,($3.23),30.1991,11.43,26.79,25.21,20.44,2.0,-0.48,0.06,"1,506,971",-100568.08,3135697.17,3509481.74,-11.86,4.69,-11.15,-1.15,29.08,13.61,30.05,30.05,55.0,"2,300 M"
05/11/2026,1630,ACHR,6.54,+0.93%,Industrials,2.855,0.3,($0.86),14.62,4.8,5.99,5.92,8.23,5.0,0.98,0.72,"65,546,857",100401.01,2.991864557E7,3.021004189E7,135.07,1.71,10.85,2.03,8.62,5.29,-5.29,-5.08,0.0,"4,968 M"
05/11/2026,1630,ACI,15.92,-0.62%,Consumer Staples,.2503,0.33,$0.97,22.78,15.8,16.49,16.95,17.81,-2.0,0.0,-0.36,"4,295,262",100233.17,6496675.78,6314589.95,-33.94,-3.16,-3.92,-0.69,19.58,16.03,19.58,17.13,49.0,"7,873 M"
05/11/2026,1630,ADBE,246.15,-2.72%,Information Technology,1.451,5.83,$24.58,422.95,224.13,247.37,250.03,310.74,-2.0,-0.77,-0.63,"3,217,224",200143.4,5646019.54,5759334.9,-44.34,-10.07,2.86,-1.61,285.46,224.21,-224.21,259.02,22.0,"99,494 M"
05/11/2026,1630,ADYEY,10.71,-3.25%,Financials,2.358,0.19,$33.73,19.94,9.45,11.24,10.69,14.6,-16.0,-0.86,-0.51,"6,690,142",-100200.01,1799914.1,2050761.83,713.01,0.0,-5.72,-4.63,15.62,9.26,-9.26,-10.12,NaN,"33,776 M"
05/11/2026,1630,AFK,28.83,+1.66%,,.746,0.76,<empty>,30.85,17.855,27.71,26.93,25.52,7.0,0.66,0.69,"104,671",-200043.39,84300.15,80216.39,-19.09,7.29,6.54,2.27,31.52,24.35,-24.35,-26.08,NaN,130 M
05/11/2026,1630,AFRM,66.45,+3.81%,Financials,3.497,1.61,$2.37,100.0,42.095,64.3,54.13,67.64,-6.0,-0.91,-0.33,"7,782,435",-100679.38,5432671.99,5992094.72,25.13,30.83,2.03,1.33,69.14,42.3,-42.3,-58.17,75.0,"22,254 M"
05/11/2026,1630,AGCO,118.83,+1.27%,Industrials,1.122,2.15,$7.39,143.78,95.96,118.1,118.87,113.6,1.0,0.34,0.55,"531,952",-100144.05,729292.94,759234.2,-13.92,-2.37,1.12,-1.16,144.6,108.35,-108.35,123.05,55.0,"8,604 M"
05/11/2026,1630,AHR,50.38,-2.57%,Real Estate,.5635,0.82,$1.77,54.67,33.705,50.0,49.97,46.6,-1.0,-0.52,-0.61,"2,780,481",0.0,2477859.78,2441540.66,13.38,-4.58,0.12,0.72,55.5,47.29,-47.29,-47.13,61.0,"9,666 M"
05/11/2026,1630,AIQUY,41.29,+0.22%,Materials,.7774,1.02,<empty>,44.415,36.169,42.89,41.39,39.93,1.0,-0.26,0.06,"139,886",100100.57,201980.78,268280.84,-37.36,6.55,-5.84,-2.66,44.19,38.44,44.19,-41.02,53.0,"119,140 M"
05/11/2026,1630,AKAM,153.01,+3.59%,Information Technology,.5321,18.34,$5.29,156.32,69.78,105.86,107.34,89.8,2.0,1.0,1.0,"9,861,026",100255.02,5324891.26,5447103.75,251.41,43.71,59.5,25.43,121.31,89.19,-89.19,-91.17,61.0,"22,339 M"
05/11/2026,1630,ALB,209.99,+3.18%,Materials,1.38,5.9,$3.47,221.0,53.7,195.77,180.85,133.52,3.0,0.49,0.67,"2,806,424",-100466.03,2082907.56,2205623.65,88.15,24.99,5.24,9.02,216.17,155.35,-155.35,221.02,55.0,"24,765 M"
05/11/2026,1630,ALCO,40.65,-0.07%,Consumer Staples,.9953,0.56,$2.52,45.01,29.0414,41.76,41.01,37.02,5.0,-0.22,0.24,"24,765",300200.36,30156.31,28831.42,99.55,5.45,-2.31,-0.59,45.22,37.42,45.22,-40.05,0.0,311 M
05/11/2026,1630,ALGN,164.61,-2.47%,Health Care,1.79,9.13,$8.11,208.305,122.0,181.06,177.03,157.75,-1.0,0.0,-0.11,"1,129,352",-100247.37,1173521.16,1211450.03,-23.04,-5.83,-10.88,-5.36,200.14,162.4,200.14,200.14,55.0,"11,789 M"
05/11/2026,1630,ALLY,42.74,-3.39%,Financials,1.113,0.77,($0.36),47.27,32.5018,44.04,41.02,41.21,-1.0,-0.68,-0.27,"3,314,845",-100133.14,3660027.01,3685981.6,-39.95,15.98,-3.74,-3.52,47.14,36.41,47.14,47.14,46.0,"13,101 M"
05/11/2026,1630,ALNY,284.84,-3.46%,Health Care,.3293,7.35,$4.88,495.55,252.7875,307.36,315.41,392.06,-3.0,-0.55,-0.5,"1,231,996",100140.08,1141680.33,1191864.41,-18.46,-11.11,-7.67,-5.99,346.55,287.07,346.55,333.17,55.0,"38,030 M"
05/11/2026,1630,AMAT,443.62,+1.88%,Information Technology,1.675,18.44,$7.75,448.45,153.47,402.99,374.46,276.26,2.0,0.72,0.81,"7,899,877",-100162.36,6328856.14,6781345.12,45.89,26.36,9.57,3.5,420.11,317.44,-317.44,-377.08,3.0,"352,061 M"
05/11/2026,1630,AMBA,79.72,+4.48%,Information Technology,2.183,5.65,$1.36,96.69,48.3,66.17,58.5,71.08,1.0,1.0,0.96,"1,293,037",-100163.51,822804.16,856512.97,50.72,47.63,22.91,5.62,73.52,48.29,-48.29,-55.15,12.0,"3,491 M"
05/11/2026,1630,AMD,458.79,+0.79%,Information Technology,2.309,49.18,$5.27,469.215,106.98,336.82,259.68,218.84,4.0,1.0,1.0,"45,938,147",400369.04,3.935565355E7,3.868158362E7,17.94,123.99,37.1,8.88,363.06,188.48,-188.48,-262.17,59.0,"748,103 M"
05/11/2026,1630,AMG,301.28,-0.50%,Financials,1.145,6.43,$33.93,334.78,172.54,297.08,287.47,268.55,-1.0,0.59,-0.57,"273,363",-101047.56,360471.84,398231.7,30.46,6.81,3.33,-1.55,335.57,254.26,-254.26,318.06,55.0,"7,957 M"
05/11/2026,1630,AMH,32.05,+0.06%,Real Estate,.8181,0.77,$2.29,39.005,27.215,31.2,29.74,31.88,-4.0,-0.97,-0.5,"3,336,391",100146.51,3168690.05,3770358.95,90.87,11.01,5.78,-1.2,32.6,27.35,-27.35,33.02,56.0,"11,557 M"
05/11/2026,1630,AMLP,53.44,+0.53%,,.5013,0.75,<empty>,54.2499,44.64,52.52,52.59,49.19,-5.0,0.57,-0.64,"1,415,398",-100016.28,1625332.29,1608608.31,39.0,1.97,2.73,1.23,54.3,50.6,54.04,54.04,NaN,"12,548 M"
05/11/2026,1630,AMN,30.27,+4.49%,Health Care,.3192,3.08,$18.20,31.65,14.865,21.55,20.17,18.89,3.0,1.0,1.0,"3,478,525",300472.01,1007051.11,1216741.94,409.16,48.46,44.28,44.35,23.46,16.58,-16.58,-19.17,61.0,"1,170 M"
05/11/2026,1630,AMPH,18.45,-2.89%,Health Care,.9081,1.54,$2.88,31.2641,17.03,21.79,20.54,25.09,-2.0,-0.8,-0.51,"1,303,115",-100486.01,564387.13,551480.67,90.46,-1.7,-14.78,-22.8,29.58,17.41,-17.41,24.02,61.0,814 M
05/11/2026,1630,AMZN,268.99,-1.35%,Consumer Discretionary,1.451,6.38,($0.23),278.56,196.0,261.05,232.42,228.71,-5.0,-0.95,-0.45,"37,834,730",-100334.08,4.66533378E7,4.953970495E7,-11.85,26.49,3.01,-2.18,274.07,196.58,279.04,279.04,56.0,"2,893,555 M"
05/11/2026,1630,AN,200.48,-2.67%,Consumer Discretionary,.7814,3.15,($2.85),228.9166,176.25,204.04,196.97,206.38,-1.0,-0.75,-0.18,"336,066",-100334.07,424261.44,445545.86,48.63,5.33,-1.73,-2.1,218.06,180.36,218.06,218.06,56.0,"6,716 M"
05/11/2026,1630,AQWA,19.155,+0.16%,,.9169,0.25,<empty>,20.92,17.96,19.43,19.37,19.5,4.0,-0.42,0.43,"11,575",-100124.46,34859.27,37848.93,426.83,-1.11,-3.09,-0.68,21.51,18.36,-18.36,-19.05,NaN,25 M
05/11/2026,1630,AR,36.59,+1.81%,Energy,.4246,1.13,$3.08,45.75,29.1,37.66,39.45,34.94,-5.0,-0.1,-0.55,"3,756,203",0.0,5830289.12,5794953.96,-24.66,-7.76,-4.19,-0.68,46.29,33.58,46.29,40.08,55.0,"11,337 M"
05/11/2026,1630,ARE,46.00,-0.56%,Real Estate,1.163,2.54,$8.24,88.236,39.41,45.22,46.75,60.17,6.0,0.69,0.58,"1,979,489",-200849.1,2411452.09,2458155.66,39.37,-8.31,0.97,0.37,57.61,39.09,-39.09,-39.09,48.0,"8,016 M"
05/11/2026,1630,ARGT,90.17,+0.76%,,.9356,1.32,<empty>,103.9699,66.49,92.1,90.42,86.88,-2.0,-0.29,-0.45,"179,652",100032.08,283328.11,254457.96,-31.89,0.45,-1.96,-4.04,97.6,83.48,-83.48,95.13,NaN,822 M
05/11/2026,1630,ARHS,6.12,-5.92%,Consumer Discretionary,2.349,0.45,$0.10,12.63,6.05,7.36,7.07,9.41,-3.0,-0.52,-0.11,"2,011,193",200457.03,1362274.9,1403976.23,118.25,-10.79,-18.73,-19.37,11.62,6.24,11.62,8.14,60.0,866 M
05/11/2026,1630,ARKK,80.03,+1.15%,,1.986,1.76,<empty>,92.65,53.29,77.38,73.23,77.85,2.0,0.93,0.57,"7,510,661",200150.35,1.014656404E7,1.022679237E7,-28.84,9.53,4.55,0.57,81.16,63.29,-63.29,-73.08,NaN,"6,731 M"
05/11/2026,1630,ARQQ,15.00,+0.27%,Information Technology,2.69,0.64,($2.18),62.0,11.52,14.93,14.35,26.64,-2.0,0.99,-0.62,"479,022",-200218.17,298222.88,283269.95,-22.69,1.69,2.88,-4.34,19.62,12.29,-12.29,-13.08,8.0,235 M
05/11/2026,1630,AS,34.50,-4.25%,Consumer Discretionary,1.122,0.87,$0.80,42.76,28.45,35.73,34.57,35.88,-1.0,-0.55,-0.46,"5,945,182",100054.49,4498753.38,4715757.74,46.18,3.29,-2.54,-7.23,43.55,31.35,-31.35,-34.05,6.0,"20,073 M"
05/11/2026,1630,ASBFF,25.76,+7.92%,Consumer Staples,.4235,2.36,<empty>,31.08,23.18,27.04,28.05,25.16,1.0,0.29,0.37,100,NaN,2186.16,2774.45,-72.45,-11.17,-3.38,6.01,31.09,23.04,-23.04,-23.04,NaN,"18,059 M"
05/11/2026,1630,ASO,51.54,-4.75%,Consumer Discretionary,1.037,2.0,$3.32,62.445,39.87,55.65,55.99,53.03,-1.0,-0.23,-0.36,"1,254,680",-300851.39,1471591.56,1423535.02,33.8,-10.85,-8.81,-5.36,62.51,50.38,-50.38,61.16,20.0,"3,325 M"
05/11/2026,1630,ATRO,75.79,+0.95%,Industrials,1.096,2.78,$1.22,83.96,27.2701,74.2,72.07,57.32,-2.0,0.42,-0.64,"508,100",-200767.36,539816.79,557113.13,6.3,3.55,3.24,-3.07,84.49,61.29,-61.29,80.02,1.0,"2,719 M"
05/11/2026,1630,AVB,187.27,+1.73%,Real Estate,.8043,5.48,$11.77,209.86,160.095,178.56,172.79,181.06,-7.0,1.0,-0.73,"714,918",-200124.02,1010494.12,1028581.83,3.54,8.99,7.45,0.45,186.08,160.28,-160.28,188.03,55.0,"26,052 M"
05/11/2026,1630,AVGO,428.43,-0.37%,Information Technology,1.42,8.27,$6.12,437.68,215.88,412.61,361.04,344.24,-1.0,-0.82,-0.41,"16,712,301",0.0,2.476699082E7,2.400883972E7,2.68,25.43,2.45,0.7,429.12,290.29,-290.29,438.03,16.0,"2,028,474 M"
05/11/2026,1630,AVO,12.72,-2.75%,Consumer Staples,.5992,0.37,$0.54,15.53,10.0,13.68,13.65,12.77,-3.0,-0.24,-0.32,"980,319",-200548.16,973544.5,870379.79,-34.89,-4.5,-10.8,-6.54,16.23,12.38,16.23,15.09,17.0,901 M
05/11/2026,1630,AVTR,7.97,-4.09%,Health Care,.9388,0.2,$0.65,15.93,7.265,8.16,8.04,11.06,-1.0,-0.74,-0.7,"6,646,242",0.0,9484631.74,1.032744359E7,-31.07,-3.86,0.0,-5.46,11.62,7.3,-7.3,-7.12,56.0,"5,442 M"
05/11/2026,1630,AWI,159.43,-1.23%,,1.186,6.26,$5.53,206.0799,149.06,171.85,169.46,186.19,-2.0,-0.42,-0.28,"354,807",200132.1,514374.42,532782.4,35.3,-4.94,-10.31,-4.09,206.61,159.29,-159.29,183.14,53.0,"6,804 M"
05/11/2026,1630,AXP,312.32,-1.17%,Financials,1.074,4.82,$20.73,387.49,281.465,321.79,311.04,336.33,-3.0,-0.68,-0.34,"3,079,858",100039.36,3553880.51,3708159.55,5.59,2.07,-2.04,-2.98,370.61,291.35,-291.35,340.16,52.0,"213,104 M"
05/11/2026,1630,AZO,3427.80,-1.96%,Consumer Discretionary,.4085,61.91,$95.97,4388.11,3210.72,3552.56,3520.06,3762.85,-7.0,-0.64,-0.35,"280,453",100338.08,185061.15,171778.99,62.1,-7.67,-3.77,-3.22,3887.59,3281.35,-3281.35,3730.06,10.0,"56,479 M"
05/11/2026,1630,B,47.00,+8.97%,Materials,-.097,2.24,$2.27,54.69,17.41,41.25,41.87,38.21,5.0,0.58,0.99,"23,629,562",-100356.36,1.334950913E7,1.37597036E7,85.53,3.43,15.56,13.04,51.49,36.35,-36.35,-38.08,0.0,"78,749 M"
05/11/2026,1630,BA,238.21,+0.36%,Industrials,1.217,4.62,($1.82),254.3499,176.77,227.84,217.45,219.64,4.0,0.69,0.56,"6,243,351",100240.14,6814027.79,6506236.77,-17.48,11.26,2.97,3.6,248.62,188.29,-188.29,-215.17,53.0,"187,781 M"
05/11/2026,1630,BABA,137.30,-1.97%,Consumer Discretionary,.4802,3.76,$0.52,192.67,103.71,135.31,131.64,148.76,-1.0,0.73,-0.64,"9,775,606",100241.37,1.090917801E7,1.040433415E7,-14.16,0.74,3.61,-2.93,168.62,118.24,-118.24,144.02,2.0,"329,390 M"
05/11/2026,1630,BAC,50.55,-1.48%,Financials,1.202,0.81,$7.63,57.55,42.35,52.93,50.53,51.57,-3.0,-0.65,-0.15,"32,855,119",100043.36,3.767356931E7,3.941106308E7,-4.12,4.18,-3.95,-5.69,57.62,46.36,-46.36,55.14,44.0,"358,733 M"
05/11/2026,1630,BALL,57.72,-1.37%,Materials,1.065,1.77,$2.21,68.29,44.83,61.28,61.23,55.21,-1.0,-0.06,-0.27,"2,500,786",100130.04,2453055.11,2352278.93,-1.84,-6.16,-5.49,-2.17,68.61,57.35,-57.35,-57.04,58.0,"15,368 M"
05/11/2026,1630,BBN,16.10,-0.19%,,.6815,0.06,<empty>,17.45,15.38,16.18,16.14,16.48,3.0,-0.56,0.53,"119,732",-100100.04,195608.83,192807.95,7.84,-0.43,-0.49,0.12,17.5,16.29,-16.29,-16.03,NaN,995 M
05/11/2026,1630,BBWI,19.16,-2.89%,Consumer Discretionary,1.451,0.67,$4.16,34.66,14.275,19.29,19.42,23.05,-1.0,-0.72,-0.65,"4,980,317",200559.17,6039677.57,5885805.01,-20.24,-4.44,0.9,-0.21,25.58,17.3,-17.3,22.14,11.0,"3,858 M"
05/11/2026,1630,BBY,57.62,-3.00%,Consumer Discretionary,1.249,1.62,$5.96,84.99,56.68,61.08,62.66,70.11,-1.0,-0.29,-0.46,"3,816,635",100545.32,4329607.45,4386933.91,42.72,-8.76,-2.78,-1.82,69.62,57.04,-57.04,-57.04,12.0,"12,140 M"
05/11/2026,1630,BCO,105.20,-1.88%,Industrials,1.06,2.1,$13.03,136.37,80.1,108.66,107.98,113.75,-1.0,-0.67,-0.52,"328,742",101129.5,518029.3,515191.02,-0.29,-4.1,-1.5,-3.5,136.51,96.35,-96.35,-103.03,59.0,"4,332 M"
05/11/2026,1630,BDRY,12.65,+4.49%,,.7109,0.44,<empty>,12.685,5.03,11.63,10.97,9.4,1.0,0.74,0.72,"72,670",500157.45,191812.92,167082.29,165.18,18.22,12.24,4.46,13.49,10.29,-10.29,-11.11,NaN,41 M
05/11/2026,1630,BEAM,31.75,-1.76%,Health Care,2.16,1.41,($3.74),36.44,15.35,30.53,27.47,25.33,-1.0,0.79,-0.53,"2,012,100",-201095.12,2134504.92,2048357.58,15.1,21.74,8.86,-1.82,34.52,22.29,-22.29,-27.11,58.0,"3,266 M"
05/11/2026,1630,BEPC,37.33,+1.77%,Utilities,1.135,2.18,($1.86),45.18,27.72,39.23,40.05,38.92,5.0,0.06,0.5,"1,156,417",-200342.07,1562946.44,1439956.67,-43.63,-9.37,-8.88,-0.19,45.58,34.05,-34.05,-34.05,56.0,"6,808 M"
05/11/2026,1630,BIDU,145.78,+3.35%,Communication Services,.4587,7.8,($6.89),165.3,81.17,128.17,120.9,122.48,4.0,0.81,0.89,"3,931,111",-100465.02,2168884.15,2193590.81,98.68,16.48,13.88,3.69,150.62,106.29,-106.29,-119.08,5.0,"49,602 M"
05/11/2026,1630,BIO,243.79,-4.14%,Health Care,1.088,16.08,$13.21,343.12,211.43,278.26,275.27,292.46,-1.0,-0.13,-0.05,"430,847",-100242.07,325689.75,331435.69,88.61,-9.67,-15.14,-5.88,313.14,242.06,-242.06,-242.06,56.0,"6,524 M"
05/11/2026,1630,BIP,37.44,+1.82%,Utilities,1.042,0.68,($2.85),40.32,29.63,36.33,36.65,34.71,8.0,0.45,0.76,"900,166",-100328.09,1057725.25,1000972.41,18.11,-3.73,3.74,0.83,40.49,33.08,-33.08,38.02,55.0,"17,296 M"
05/11/2026,1630,BIRK,39.15,-0.48%,Consumer Discretionary,1.055,1.09,$1.67,59.5,33.06,39.09,37.84,42.32,4.0,0.63,0.4,"2,054,015",0.0,2072445.57,2226784.14,4.23,6.68,-0.66,-1.14,43.14,33.35,43.14,-37.04,2.0,"7,200 M"
05/11/2026,1630,BITO,11.20,+2.19%,,1.73,0.27,<empty>,23.63,8.61,10.67,10.06,14.49,1.0,1.0,0.69,"148,442,845",-300146.04,1.1781254806E8,1.0899212933E8,21.11,15.11,6.26,0.45,11.13,9.53,-9.53,-10.17,NaN,"1,964 M"
05/11/2026,1630,BJ,91.11,-2.00%,Consumer Staples,1.5,1.52,$2.50,120.08,86.68,93.33,95.47,95.59,-2.0,-0.22,-0.49,"1,539,082",100635.47,1966031.71,1876510.25,-9.74,-2.57,-1.92,-1.45,106.58,90.21,-90.21,97.12,8.0,"11,634 M"
05/11/2026,1630,BJRI,42.11,-1.38%,Consumer Discretionary,1.256,1.78,$1.86,47.02,28.46,38.71,36.97,36.76,5.0,0.8,0.94,"483,965",100943.04,386987.4,382398.66,33.23,19.22,12.32,5.14,44.57,33.4,-33.4,-36.05,56.0,885 M
05/11/2026,1630,BK,132.49,+1.52%,Financials,1.052,1.55,$1.83,139.1499,86.52,133.55,124.75,114.58,1.0,-0.49,0.04,"3,558,093",-100126.17,3674170.42,3790645.36,-21.46,13.12,-1.47,-0.86,139.14,112.44,139.14,139.14,45.0,"90,938 M"
05/11/2026,1630,BKNG,157.80,-4.90%,Consumer Discretionary,-1.279,5.99,$11.24,233.576544,150.618,176.1,173.99,198.57,-2.0,-0.53,-0.26,"9,951,116",200140.51,8238500.92,1.038637359E7,132.35,-8.73,-11.11,-6.25,194.14,151.54,194.14,194.14,55.0,"122,276 M"
05/11/2026,1630,BKV,28.34,+1.94%,Energy,1.062,1.43,($4.94),32.81,19.56,29.07,29.07,26.0,-5.0,-0.42,-0.28,"828,726",-100056.36,1107186.31,1019181.88,-3.63,-0.81,-3.74,-5.06,33.49,26.18,-26.18,32.04,64.0,"3,100 M"
05/11/2026,1630,BLDR,74.88,-3.26%,Industrials,1.462,6.33,$7.80,151.03,73.4,83.67,85.59,111.72,-1.0,-0.34,-0.29,"2,216,702",-300562.08,2517007.05,2481341.68,13.26,-17.81,-16.69,-6.44,130.6,73.04,-73.04,-73.04,55.0,"8,054 M"
05/11/2026,1630,BLK,1081.32,-0.32%,Financials,1.469,12.95,$22.92,1219.9399,917.39,1055.72,1008.12,1080.71,2.0,1.0,0.57,"587,204",100341.45,812827.06,815603.93,-12.9,13.68,2.31,0.72,1114.62,917.41,-917.41,-1011.17,45.0,"167,858 M"
05/11/2026,1630,BLMN,8.37,+3.08%,Consumer Discretionary,1.116,0.97,$1.14,10.7,5.19,6.62,6.12,6.82,4.0,1.0,1.0,"2,719,599",101578.04,3058068.33,3054541.57,61.61,46.97,37.66,3.08,7.62,5.29,-5.29,-6.05,59.0,717 M
05/11/2026,1630,BLOK,65.16,+1.20%,,1,2.45,<empty>,75.89,44.1901,60.86,55.78,60.34,1.0,1.0,0.68,"226,609",100134.19,312371.5,328894.18,-54.34,21.52,9.05,-1.15,62.13,47.29,-47.29,-57.08,NaN,"1,310 M"
