Date,Time,Symbol,Last,%Change,Sector,Beta,StandardDeviation,Free Cash Flow Per Share - Current (LTM),52High,52Low,SimpleMovingAvg,SimpleMovingAvg,SimpleMovingAvg,A_MCADays_Streak,A_MACD_BRR,A_MACDH_D_BRR,Volume,A_VolumeSpike,VolumeAvg,VolumeAvg,VolumeRateOfChange,A_Perf2M,A_Perf2Wk,A_Perf3D,A_3mnHigh,A_3mnLow,A_3mnHighLow,A_3wkHighLow,A_EarningsDays,Market Cap
05/14/2026,1630,/GC[M26],4665.2,-0.43%,,.1486,64.8,<empty>,5626.8,3156.4,4680.3,4745.0,4346.0,-3.0,-0.3,-0.6,"1,838",0.0,149022.1,147721.8,-97.8,-6.9,0.9,-1.2,5434.5,4100.4,-4100.4,-4510.1,NaN,0
05/14/2026,1630,/HG[N26],6.5795,-0.48%,,.037,0.281,<empty>,6.716,4.3325,6.1764,5.9056,5.3902,-2.0,1.0,-0.88,322,0.0,43288.48,44363.625,-98.8325,14.1086,10.311,-0.814,6.06,5.38,-5.38,7.02,NaN,0
05/14/2026,1630,/NG[M26],2.922,+0.97%,,.5784,0.086,<empty>,7.439,2.495,2.75,2.849,3.406,-1.0,0.45,-0.35,494,0.0,112846.0,115113.047,-98.972,-3.882,4.769,3.105,3.48,2.15,-2.15,-2.15,NaN,0
05/14/2026,1630,/NKD[M26],63060,-0.01%,,.352,1786.0,<empty>,63880.0,36490.0,60886.0,57142.0,51343.0,-2.0,-1.0,-1.0,7,200500.0,5841.0,5936.0,-100.0,16.0,6.0,1.0,63400.0,50410.0,-50410.0,-58390.0,NaN,0
05/14/2026,1630,/SI[N26],84.245,-1.27%,,.6496,5.669,<empty>,121.785,31.98,78.533,77.356,64.364,-2.0,0.42,-0.83,585,0.0,43282.82,46919.156,-98.457,6.022,11.083,-3.394,97.53,61.38,-61.38,90.02,NaN,0
05/14/2026,1630,AAAU,45.88,-0.76%,,.1676,0.68,<empty>,54.71,31.27,46.12,46.75,42.6,-2.0,-0.36,-0.64,"841,756",0.0,2349076.83,2494737.42,-11.87,-7.2,0.84,-1.73,53.52,43.36,-43.36,-44.08,NaN,"2,825 M"
05/14/2026,1630,AAL,12.70,-0.08%,Industrials,1.345,0.63,$1.67,16.5,10.09,12.24,11.51,12.95,-4.0,-0.77,-0.6,"61,369,283",-100272.47,6.556701465E7,6.56729169E7,48.5,21.07,8.45,-0.7,15.61,10.32,-10.32,13.04,48.0,"8,400 M"
05/14/2026,1630,AAPL,298.21,-0.22%,Information Technology,1.071,10.65,$8.74,300.92,193.46,280.05,265.39,258.68,-1.0,1.0,-0.73,"35,293,198",300027.1,4.390991653E7,4.43968856E7,-7.51,17.95,9.9,1.89,288.06,246.32,-246.32,-265.13,53.0,"4,379,916 M"
05/14/2026,1630,ABBV,210.77,+1.09%,Health Care,.303,4.16,$11.29,244.81,176.57,204.39,210.19,218.68,3.0,0.6,0.93,"5,002,764",-100136.39,6952672.51,6846745.06,-34.22,-4.82,-0.26,3.94,237.5,191.11,-191.11,215.1,53.0,"372,387 M"
05/14/2026,1630,ABNB,133.67,+0.53%,Consumer Discretionary,1.2,2.73,$7.52,147.25,110.81,139.93,134.02,128.26,-4.0,-0.52,-0.09,"2,655,920",0.0,3647503.86,4254209.05,-1.84,4.17,-4.77,-2.47,147.16,120.62,147.16,147.16,57.0,"79,334 M"
05/14/2026,1630,ABR,5.84,-0.68%,Financials,1.145,0.9,$0.89,12.575,5.69,7.59,7.67,9.28,-5.0,-0.4,0.0,"6,257,062",-401162.03,3656550.98,4066737.94,199.28,-24.16,-26.08,-12.31,9.5,7.03,9.5,9.05,54.0,"1,123 M"
05/14/2026,1630,ABT,84.90,+1.28%,Health Care,.6289,3.42,$4.24,139.06,81.97,89.35,98.81,118.76,3.0,0.11,0.64,"11,017,636",-100135.39,1.30217103E7,1.193136308E7,-13.94,-22.78,-6.49,2.83,117.53,82.03,117.53,-82.03,43.0,"147,880 M"
05/14/2026,1630,ACHC,26.80,-1.29%,Health Care,.7701,1.26,($3.23),30.1991,11.43,26.78,25.4,20.51,5.0,0.5,0.25,"2,234,207",-100568.11,3109176.57,3360846.82,-24.56,17.6,3.49,7.16,30.08,16.62,30.08,30.08,52.0,"2,465 M"
05/14/2026,1630,ACHR,6.41,-1.69%,Industrials,2.857,0.33,($0.90),14.62,4.8,6.06,5.88,8.16,-3.0,1.0,-0.63,"47,542,976",-100082.03,3.070908366E7,3.108629067E7,126.14,4.74,11.67,-1.99,8.52,5.32,-5.32,7.03,60.0,"4,869 M"
05/14/2026,1630,ACI,16.51,-0.18%,Consumer Staples,.2534,0.29,$0.97,22.78,15.545,16.47,16.88,17.75,3.0,0.14,0.6,"5,101,276",-100131.03,6616477.09,6397033.01,-25.98,-4.62,-2.02,3.71,19.61,16.03,19.61,-16.02,46.0,"8,165 M"
05/14/2026,1630,ADBE,237.01,+0.40%,Information Technology,1.438,6.63,$24.58,422.95,224.13,246.64,248.21,308.75,-5.0,-0.67,-0.44,"4,986,015",200143.43,5607543.1,5619397.47,-23.21,-5.9,-3.69,-3.71,285.49,224.24,-224.24,259.05,19.0,"95,799 M"
05/14/2026,1630,ADYEY,10.33,+0.29%,Financials,2.339,0.35,$33.73,19.94,9.45,11.14,10.65,14.48,-19.0,-0.76,-0.41,"1,689,605",100000.03,1778618.16,2157798.66,-4.61,0.58,-8.18,-3.55,12.54,9.29,-9.29,12.14,NaN,"32,577 M"
05/14/2026,1630,AFK,27.86,-1.10%,,.7458,0.82,<empty>,30.85,18.02,27.69,26.91,25.62,-2.0,-0.67,-0.61,"38,069",-200043.42,80585.43,80846.13,-50.22,5.65,3.8,-3.36,31.55,24.38,-24.38,29.03,NaN,124 M
05/14/2026,1630,AFRM,67.57,+6.36%,Financials,3.488,1.57,$2.37,100.0,42.095,65.34,55.15,67.61,1.0,0.85,0.29,"4,715,120",-100679.41,5377402.23,5857725.23,15.12,41.69,5.12,1.69,69.08,42.33,71.04,71.04,72.0,"22,629 M"
05/14/2026,1630,AGCO,117.34,+1.19%,Industrials,1.116,2.11,$7.39,143.78,95.96,118.01,117.8,113.7,-3.0,-0.33,-0.52,"592,663",-100144.08,726070.64,739285.03,-19.73,-1.0,-3.04,-1.25,143.59,108.38,-108.38,123.08,53.0,"8,496 M"
05/14/2026,1630,AHR,51.14,-0.91%,Real Estate,.5627,0.67,$1.81,54.67,33.705,50.26,49.91,46.81,-1.0,0.58,-0.65,"2,119,953",0.0,2455942.75,2459270.56,11.18,-2.96,0.71,1.51,55.53,47.32,-47.32,52.03,58.0,"9,856 M"
05/14/2026,1630,AIQUY,41.35,-0.12%,Materials,.7741,0.82,<empty>,44.415,36.169,42.5,41.44,39.94,4.0,-0.2,0.18,"123,974",0.0,197957.84,257850.55,-17.82,4.21,-4.08,0.15,44.22,38.47,44.22,-41.05,51.0,"119,313 M"
05/14/2026,1630,AKAM,155.67,-3.39%,Information Technology,.5651,23.75,$5.29,165.45,69.78,115.38,110.61,90.93,-1.0,1.0,-0.96,"4,078,835",100255.05,5502659.86,5645422.4,13.55,47.64,51.17,1.74,122.06,89.22,-89.22,-94.15,58.0,"22,632 M"
05/14/2026,1630,ALB,191.10,-4.90%,Materials,1.376,6.3,$3.47,221.0,53.7,196.11,182.57,135.36,-2.0,-0.43,-0.51,"2,166,068",-100466.06,2049077.58,2167173.67,16.82,17.64,-2.85,-9.0,216.2,155.38,221.05,221.05,52.0,"22,537 M"
05/14/2026,1630,ALCO,40.96,-0.87%,Consumer Staples,.9949,0.4,$1.66,45.01,29.5,41.51,41.01,37.15,8.0,-0.23,0.35,"23,727",300200.39,29909.06,28526.96,22.47,6.78,-1.56,0.76,45.25,37.45,45.25,-40.02,61.0,304 M
05/14/2026,1630,ALGN,160.53,-0.75%,Health Care,1.777,6.85,$8.11,208.305,122.0,177.65,175.71,157.1,1.0,0.0,0.13,"633,665",-100247.4,1152977.39,1159015.4,-14.19,-5.26,-8.79,-2.48,200.17,162.43,200.17,200.17,52.0,"11,497 M"
05/14/2026,1630,ALLY,42.37,+1.58%,Financials,1.1,0.83,($0.36),47.27,32.5018,44.05,41.15,41.26,1.0,-0.56,0.18,"1,997,367",-100133.17,3619477.03,3644974.83,-31.66,17.83,-4.55,-0.87,47.17,36.44,47.17,47.17,43.0,"12,987 M"
05/14/2026,1630,ALNY,293.45,+0.68%,Health Care,.3234,6.51,$4.88,495.55,266.18,301.56,313.53,391.53,3.0,0.56,0.59,"889,669",100140.11,1133008.04,1159170.09,7.76,-7.98,-5.18,3.02,346.58,284.03,346.58,-284.03,53.0,"39,179 M"
05/14/2026,1630,AMAT,440.56,+0.90%,Information Technology,1.676,21.93,$7.75,448.45,153.47,409.42,379.0,279.98,-3.0,0.79,-0.77,"14,807,398",-200168.01,6581371.5,6952978.7,140.39,27.26,11.68,-0.69,433.06,317.47,-317.47,448.03,0.0,"349,633 M"
05/14/2026,1630,AMBA,81.04,-1.29%,Information Technology,2.198,5.76,$1.36,96.69,48.3,69.7,59.82,71.26,-1.0,1.0,-0.89,"763,472",-100163.54,817225.4,870469.99,-17.76,54.69,17.79,1.66,77.06,48.32,-48.32,-59.17,9.0,"3,549 M"
05/14/2026,1630,AMD,449.70,+0.94%,Information Technology,2.312,50.9,$5.27,469.215,107.6671,364.43,274.72,222.97,-3.0,1.0,-0.77,"26,078,236",400369.07,3.901506316E7,3.865449948E7,-68.05,128.76,26.86,-1.98,431.06,188.51,-188.51,469.03,56.0,"733,281 M"
05/14/2026,1630,AMG,302.10,-0.45%,Financials,1.144,5.34,$37.82,334.78,172.54,297.25,287.08,269.89,-4.0,-0.6,-0.53,"186,617",-101047.59,351261.31,382841.77,-38.3,10.63,2.52,0.27,335.6,254.29,-254.29,318.09,53.0,"7,979 M"
05/14/2026,1630,AMH,31.36,-0.25%,Real Estate,.8135,0.54,$2.25,38.85,27.215,31.4,29.84,31.81,-7.0,-0.84,-0.16,"3,968,913",100146.54,3237278.98,3820318.04,63.6,10.19,-1.51,-2.15,33.06,27.38,33.05,33.05,53.0,"11,308 M"
05/14/2026,1630,AMLP,53.87,+1.32%,,.4991,0.59,<empty>,54.2499,44.64,52.85,52.66,49.25,1.0,0.61,0.61,"1,615,047",-100016.31,1596552.6,1589346.22,12.48,2.98,-0.46,0.8,54.07,50.62,54.07,54.07,NaN,"12,681 M"
05/14/2026,1630,AMN,30.30,-1.85%,Health Care,.3488,4.28,$18.27,31.65,14.865,23.15,20.71,19.05,-1.0,1.0,-0.98,"1,315,307",300472.04,1012621.93,1240107.0,132.27,62.21,48.02,0.1,23.49,16.61,-16.61,32.03,58.0,"1,175 M"
05/14/2026,1630,AMPH,17.30,-5.57%,Health Care,.8922,2.29,$2.88,31.2641,17.03,21.2,20.38,25.02,-5.0,-0.57,-0.3,"739,074",-100485.04,572174.94,587141.66,72.0,-10.87,-21.22,-6.23,29.61,17.44,-17.44,-17.02,58.0,763 M
05/14/2026,1630,AMZN,267.22,-1.08%,Consumer Discretionary,1.447,4.54,($0.23),278.56,196.0,263.85,235.8,229.25,-8.0,-0.85,-0.32,"31,291,824",-100334.11,4.593661577E7,4.77300487E7,-41.81,26.2,0.81,-0.66,279.07,196.61,279.07,279.07,53.0,"2,874,515 M"
05/14/2026,1630,AN,192.65,+0.81%,Consumer Discretionary,.7638,5.83,($2.85),228.9166,176.25,203.29,196.87,206.31,-4.0,-0.5,0.0,"270,802",-100334.1,413243.47,422495.99,27.1,5.4,-9.29,-3.91,218.09,180.39,218.09,218.09,54.0,"6,454 M"
05/14/2026,1630,AQWA,18.915,+0.16%,,.9116,0.23,<empty>,20.92,17.96,19.32,19.28,19.5,1.0,-0.36,0.41,"8,897",-100124.49,31704.3,36167.99,118.77,-1.48,-3.0,-1.25,21.54,18.39,-18.39,20.13,NaN,25 M
05/14/2026,1630,AR,37.08,+0.93%,Energy,.4226,1.25,$3.08,45.75,29.1,37.67,39.41,34.99,2.0,0.09,0.6,"2,803,821",0.0,5661148.99,5762625.14,-11.1,-9.63,-5.55,1.34,46.32,33.61,46.32,-36.05,52.0,"11,489 M"
05/14/2026,1630,ARE,46.17,-2.33%,Real Estate,1.173,2.5,$8.24,88.236,39.41,45.17,46.38,59.67,-1.0,0.74,-0.63,"1,693,863",-200849.13,2378966.94,2453108.42,-3.84,-4.43,13.97,0.37,55.54,39.12,-39.12,-39.12,45.0,"8,046 M"
05/14/2026,1630,ARGT,89.48,+1.37%,,.9294,1.41,<empty>,103.9699,66.49,91.36,90.5,86.97,1.0,-0.28,0.41,"233,912",100032.11,283477.0,259586.57,58.14,4.47,-1.79,-0.77,97.26,83.51,97.26,95.16,NaN,800 M
05/14/2026,1630,ARHS,5.88,+0.17%,Consumer Discretionary,2.316,0.67,$0.10,12.63,5.63,7.17,6.96,9.36,1.0,-0.36,0.01,"2,607,898",200457.06,1391260.54,1455092.14,293.48,-15.76,-20.54,-3.92,10.54,6.03,10.54,8.17,57.0,832 M
05/14/2026,1630,ARKK,78.00,-0.06%,,1.982,1.69,<empty>,92.65,55.02,77.61,73.48,77.88,-3.0,-0.88,-0.47,"8,557,490",200150.38,9816478.66,1.01529644E7,10.95,8.26,2.85,-2.54,81.19,63.32,-63.32,81.03,NaN,"6,739 M"
05/14/2026,1630,ARQQ,13.87,+0.29%,Information Technology,2.675,0.62,<empty>,62.0,11.52,14.74,14.2,26.31,-5.0,-0.95,-0.46,"464,244",-200218.2,316376.64,293155.38,47.64,-0.89,-3.41,-7.53,18.54,12.32,-12.32,17.17,5.0,217 M
05/14/2026,1630,AS,33.33,+1.68%,Consumer Discretionary,1.116,1.18,$0.80,42.76,28.92,35.28,34.32,35.81,-4.0,-0.41,-0.27,"2,614,049",100054.52,4142832.95,4546005.23,7.27,-0.66,-4.96,-3.39,43.58,31.38,-31.38,37.06,3.0,"19,392 M"
05/14/2026,1630,ASBFF,25.76,0.00%,Consumer Staples,.4235,2.36,<empty>,31.08,23.18,27.04,28.05,25.16,1.0,0.29,0.37,<empty>,NaN,2186.16,2774.45,-72.45,-11.17,-3.38,6.01,31.09,23.04,-23.04,-23.04,NaN,"18,041 M"
05/14/2026,1630,ASO,51.07,+2.20%,Consumer Discretionary,1.019,1.76,$3.32,62.445,39.87,54.47,55.42,52.97,1.0,-0.13,0.33,"1,455,402",-300851.42,1495804.83,1447873.94,32.53,-9.63,-6.87,-0.91,62.54,50.41,62.54,59.16,17.0,"3,294 M"
05/14/2026,1630,ATRO,82.71,+3.27%,Industrials,1.107,4.06,$0.68,83.96,27.2701,74.89,72.16,58.01,3.0,0.53,0.79,"718,998",101060.02,564553.31,585669.85,146.71,20.39,15.84,9.13,84.52,61.32,-61.32,-66.11,53.0,"2,967 M"
05/14/2026,1630,AVB,183.54,-1.57%,Real Estate,.8055,3.11,$11.84,209.86,160.095,180.82,173.24,180.83,-10.0,-0.96,-0.51,"1,172,882",-200124.05,1010873.7,1021071.13,88.15,8.51,0.3,-1.99,188.06,160.31,-160.31,188.02,52.0,"25,533 M"
05/14/2026,1630,AVGO,439.79,+5.52%,Information Technology,1.411,9.84,$6.12,442.36,221.6,417.6,367.55,346.21,1.0,0.76,0.39,"19,692,612",0.0,2.435703284E7,2.38393538E7,-12.44,35.35,5.36,2.65,438.06,290.32,-290.32,-395.17,13.0,"2,082,260 M"
05/14/2026,1630,AVO,12.36,-0.80%,Consumer Staples,.5865,0.57,$0.54,15.53,10.0,13.44,13.54,12.78,-6.0,-0.08,-0.25,"559,207",-200548.19,986113.31,882758.1,-39.78,4.57,-10.82,-2.83,16.26,12.41,16.26,15.12,14.0,876 M
05/14/2026,1630,AVTR,7.94,+0.89%,Health Care,.9293,0.18,$0.65,15.93,7.265,8.11,7.99,10.96,-4.0,-0.71,-0.62,"11,138,188",0.0,9478276.76,9649415.9,30.97,4.34,-1.98,-0.38,10.62,7.33,-7.33,-7.15,54.0,"5,421 M"
05/14/2026,1630,AWI,160.33,+1.45%,,1.176,5.29,$5.53,206.0799,149.06,169.27,168.78,185.97,2.0,-0.34,0.33,"329,610",200132.13,500817.8,538242.6,-20.59,-4.27,-5.9,0.56,202.58,159.32,202.58,183.17,51.0,"6,843 M"
05/14/2026,1630,AXP,312.77,+1.02%,Financials,1.066,3.63,$20.73,387.49,281.465,319.54,311.24,336.35,1.0,-0.62,0.32,"3,240,000",100039.39,3403392.86,3697530.58,9.16,4.89,-3.18,0.14,348.6,291.38,-291.38,338.17,49.0,"213,411 M"
05/14/2026,1630,AZO,3379.52,+0.38%,Consumer Discretionary,.397,88.53,$95.97,4388.11,3210.72,3533.66,3498.45,3756.17,-10.0,-0.5,-0.24,"301,335",-100140.03,189837.61,181630.31,10.95,-3.13,-8.76,-1.41,3887.62,3281.38,-3281.38,3730.09,7.0,"55,684 M"
05/14/2026,1630,B,43.16,-3.81%,Materials,-.0859,2.82,$2.99,54.69,17.41,41.48,41.67,38.56,-2.0,-0.68,-0.89,"14,636,900",100647.04,1.322758459E7,1.375268171E7,23.23,0.14,9.71,-8.17,51.52,36.38,-36.38,48.03,60.0,"72,315 M"
05/14/2026,1630,BA,229.21,-4.73%,Industrials,1.219,5.51,($1.82),254.3499,176.77,229.85,217.96,219.69,-1.0,-0.69,-0.49,"17,720,764",-100639.01,7138723.71,6764698.61,209.12,7.37,0.08,-3.78,247.62,188.32,-188.32,-219.17,51.0,"180,687 M"
05/14/2026,1630,BABA,141.12,-3.22%,Consumer Discretionary,.4902,4.82,$0.52,192.67,103.71,136.24,131.85,149.06,-1.0,0.78,-0.65,"19,402,415",201052.02,1.158179075E7,1.116718149E7,114.47,3.23,7.01,2.78,158.61,118.27,-118.27,-129.12,73.0,"338,554 M"
05/14/2026,1630,BAC,49.85,+0.02%,Financials,1.192,1.28,$7.63,57.55,42.35,52.39,50.53,51.6,-6.0,-0.48,-0.04,"37,644,050",100043.39,3.717819718E7,3.897405346E7,24.38,5.93,-6.75,-1.38,55.21,46.39,55.21,55.17,41.0,"353,765 M"
05/14/2026,1630,BALL,56.62,+0.30%,Materials,1.054,1.8,$2.21,68.29,44.83,60.33,60.72,55.18,1.0,0.0,0.27,"1,629,278",100130.07,2462246.65,2340194.7,-42.4,-8.82,-7.3,-1.91,68.61,57.38,68.61,65.17,55.0,"15,075 M"
05/14/2026,1630,BBN,16.03,+0.31%,,.6785,0.07,<empty>,17.45,15.38,16.14,16.1,16.48,1.0,-0.51,0.49,"97,586",-100100.07,190844.2,188269.44,33.9,0.0,-1.17,-0.43,17.53,16.32,-16.32,-16.02,NaN,991 M
05/14/2026,1630,BBWI,17.95,-4.22%,Consumer Discretionary,1.44,0.47,$4.16,34.29,14.275,19.36,19.18,22.87,-4.0,-0.68,-0.55,"4,465,125",200559.2,5919732.58,5924200.38,-11.31,-12.1,-7.66,-6.32,25.61,17.33,-17.33,22.17,8.0,"3,615 M"
05/14/2026,1630,BBY,56.68,+2.09%,Consumer Discretionary,1.234,1.33,$5.96,84.99,55.1,60.05,62.15,69.94,1.0,-0.2,0.4,"3,044,350",100545.35,3890874.6,4316913.38,-1.67,-9.87,-6.3,-1.63,68.5,57.07,68.5,68.17,9.0,"11,942 M"
05/14/2026,1630,BCO,106.91,+2.23%,Industrials,1.053,1.48,$13.03,136.37,80.1,108.17,106.82,113.98,1.0,0.66,0.52,"680,714",101129.53,509559.42,543348.71,96.47,0.78,0.15,1.63,136.54,96.38,-96.38,115.17,56.0,"4,403 M"
05/14/2026,1630,BDRY,12.95,-2.85%,,.7296,0.62,<empty>,13.34,5.03,11.91,11.03,9.49,-1.0,0.89,-0.82,"20,877",500157.48,162521.97,167052.44,-61.99,21.37,10.49,2.37,13.52,10.32,-10.32,13.02,NaN,41 M
05/14/2026,1630,BEAM,29.53,-7.28%,Health Care,2.157,1.14,($3.74),36.44,15.35,30.61,27.67,25.49,-4.0,-0.72,-0.41,"2,423,352",-201095.15,2107215.3,2095610.97,-48.59,15.85,-2.64,-6.99,34.55,22.32,-22.32,34.03,55.0,"3,038 M"
05/14/2026,1630,BEPC,36.57,-1.72%,Utilities,1.136,1.61,($1.86),45.18,27.72,38.27,39.75,38.92,8.0,0.1,0.63,"1,216,171",-200342.1,1584311.97,1478156.35,30.77,-9.7,0.85,-2.04,45.61,34.08,-34.08,-34.08,54.0,"6,670 M"
05/14/2026,1630,BIDU,143.29,-4.79%,Communication Services,.4756,9.08,($6.89),165.3,81.17,131.64,122.35,123.31,-1.0,0.87,-0.83,"2,983,194",100869.02,2234428.16,2289577.82,-15.37,17.64,13.25,-1.71,141.06,106.32,-106.32,-119.11,2.0,"48,755 M"
05/14/2026,1630,BIO,246.27,+1.13%,Health Care,1.074,14.33,$13.21,343.12,211.43,270.87,273.01,292.27,2.0,-0.02,0.17,"403,534",-100242.1,330911.38,338231.44,84.44,-5.73,-12.08,1.02,313.17,242.09,313.17,313.17,53.0,"6,591 M"
05/14/2026,1630,BIP,38.36,+0.13%,Utilities,1.049,1.06,($2.86),40.32,29.63,36.54,36.59,34.81,11.0,0.63,0.9,"674,087",-100328.12,1024166.46,985225.87,52.81,1.16,7.0,2.46,40.52,33.11,-33.11,-33.11,53.0,"17,646 M"
05/14/2026,1630,BIRK,34.13,+3.21%,Consumer Discretionary,1.048,1.92,$1.67,59.5,32.435,38.71,37.44,42.07,-3.0,-0.31,0.0,"3,455,248",-101051.02,2218568.6,2345660.32,126.67,-9.73,-11.9,-12.82,43.17,33.38,43.17,43.17,62.0,"6,277 M"
05/14/2026,1630,BITO,11.13,+2.30%,,1.728,0.29,<empty>,23.63,8.61,10.78,10.14,14.32,-3.0,0.99,-0.62,"165,073,514",100256.01,1.1865562435E8,1.1160100434E8,96.22,9.22,6.3,-0.62,11.06,9.56,-9.56,11.03,NaN,"1,944 M"
05/14/2026,1630,BJ,95.96,+1.01%,Consumer Staples,1.5,1.37,$2.50,120.08,86.68,93.75,95.13,95.44,2.0,0.34,0.72,"1,186,991",100635.5,1908523.38,1889610.05,2.3,-2.03,2.2,5.32,106.61,90.24,-90.24,-91.11,5.0,"12,253 M"
05/14/2026,1630,BJRI,41.72,+0.92%,Consumer Discretionary,1.253,2.04,$3.71,47.02,28.46,39.25,37.31,36.82,-3.0,0.84,-0.83,"276,354",100943.07,380510.47,388482.33,4.93,22.45,8.65,-0.93,44.6,33.43,-33.43,44.03,53.0,877 M
05/14/2026,1630,BK,135.98,+0.73%,Financials,1.054,1.51,$1.83,139.1499,87.41,133.91,125.73,115.09,4.0,0.52,0.27,"2,852,669",-100126.2,3715627.0,3716840.92,2.24,17.85,1.2,2.63,139.17,112.47,139.17,-130.04,42.0,"93,334 M"
05/14/2026,1630,BKNG,154.48,-0.35%,Consumer Discretionary,-1.288,6.83,$11.24,233.576544,150.618,172.04,173.32,197.54,-2.0,-0.42,-0.22,"5,678,109",200140.54,7938240.76,9948783.08,-10.16,-10.04,-8.24,-2.1,194.17,151.57,194.17,194.17,52.0,"119,703 M"
05/14/2026,1630,BKV,28.59,+2.99%,Energy,1.06,1.51,($4.94),32.81,19.56,29.29,28.88,26.12,1.0,-0.33,0.18,"1,081,482",-100056.39,1092560.42,1024712.8,31.52,-0.03,-9.32,0.88,33.52,26.21,-26.21,32.07,61.0,"3,127 M"
05/14/2026,1630,BLDR,73.58,+1.74%,Industrials,1.445,5.37,$7.80,151.03,70.61,81.76,84.1,110.79,1.0,-0.29,0.29,"2,337,495",-300562.11,2534168.41,2512684.05,89.3,-15.44,-6.97,-1.74,123.62,73.07,123.62,95.17,53.0,"7,914 M"
05/14/2026,1630,BLK,1104.03,+0.91%,Financials,1.468,18.85,$23.68,1219.9399,917.39,1063.84,1010.53,1080.35,5.0,1.0,0.61,"502,255",100341.48,807340.52,801293.99,37.24,17.04,3.61,2.1,1108.57,917.44,-917.44,-1031.11,42.0,"171,383 M"
05/14/2026,1630,BLMN,8.14,-1.69%,Consumer Discretionary,1.133,1.14,$1.40,10.7,5.19,6.89,6.23,6.79,-2.0,1.0,-0.89,"2,135,245",101578.07,3006632.59,3053760.06,-2.39,45.1,33.44,-2.75,9.06,5.32,-5.32,9.03,56.0,697 M
05/14/2026,1630,BLOK,65.53,+2.04%,,1,2.67,<empty>,75.89,45.58,61.8,56.41,60.41,-3.0,1.0,-0.6,"239,203",100134.22,299723.62,327180.46,56.21,21.24,10.19,0.57,66.06,47.32,-47.32,-57.11,NaN,"1,327 M"
