Date,Time,Symbol,Last,%Change,Sector,Beta,StandardDeviation,Free Cash Flow Per Share - Current (LTM),52High,52Low,SimpleMovingAvg,SimpleMovingAvg,SimpleMovingAvg,A_MCADays_Streak,A_MACD_BRR,A_MACDH_D_BRR,Volume,A_VolumeSpike,VolumeAvg,VolumeAvg,VolumeRateOfChange,A_Perf2M,A_Perf2Wk,A_Perf3D,A_3mnHigh,A_3mnLow,A_3mnHighLow,A_3wkHighLow,A_EarningsDays,Market Cap
05/19/2026,1630,/SI[N26],73.930,-1.64%,,.6496,5.193,<empty>,121.785,32.74,77.725,76.505,64.898,-5.0,-0.29,-0.56,"2,833",0.0,44256.8,46953.484,-89.962,9.025,-5.005,-3.1,97.56,61.41,-61.41,90.05,NaN,0
05/19/2026,1630,AAAU,44.20,-1.65%,,.1639,0.81,<empty>,54.71,31.975,45.74,46.4,42.78,-5.0,-0.3,-0.51,"1,658,312",0.0,2291385.88,2360915.17,38.48,-3.49,-1.58,-3.66,53.55,43.39,-43.39,47.08,NaN,"2,722 M"
05/19/2026,1630,AAL,12.06,-2.43%,Industrials,1.339,0.49,$1.67,16.5,10.09,12.24,11.56,12.97,-7.0,-0.7,-0.4,"67,547,521",-100272.5,6.12445798E7,6.608726201E7,34.58,11.67,-2.51,-5.04,14.57,10.35,-10.35,13.07,45.0,"7,976 M"
05/19/2026,1630,AAPL,298.97,+0.38%,Information Technology,1.068,8.86,$8.74,303.2,193.46,284.43,267.78,260.07,-4.0,-1.0,-0.56,"42,243,561",300027.13,4.396239413E7,4.339351194E7,40.59,20.09,5.2,0.25,295.07,246.35,-246.35,303.02,50.0,"4,391,079 M"
05/19/2026,1630,ABBV,213.76,+2.08%,Health Care,.3052,3.46,$11.29,244.81,180.25,205.2,209.07,218.98,1.0,0.74,0.98,"7,220,276",-100136.42,6836539.95,6743263.41,-30.62,3.65,3.71,1.42,237.53,191.14,-191.14,-191.14,50.0,"377,670 M"
05/19/2026,1630,ABNB,131.16,-2.34%,Consumer Discretionary,1.206,3.51,$7.52,147.25,110.81,138.46,133.92,128.28,-1.0,-0.4,-0.08,"3,795,679",0.0,3573358.99,3981415.52,8.86,0.28,-6.13,-1.88,147.19,120.6,147.19,147.07,54.0,"77,844 M"
05/19/2026,1630,ABR,5.81,-3.81%,Financials,1.163,1.01,$0.89,12.575,5.67,7.25,7.51,9.2,3.0,-0.21,0.13,"4,355,373",-401162.06,3643870.19,4033537.07,16.67,-25.8,-27.37,-0.51,9.53,6.04,9.53,-6.02,51.0,"1,118 M"
05/19/2026,1630,ABT,88.82,+1.04%,Health Care,.6401,2.31,$4.24,139.06,81.97,88.14,97.37,118.15,6.0,0.32,0.9,"11,693,547",-100135.42,1.31131867E7,1.211016506E7,29.78,-17.14,1.89,4.62,117.56,82.06,-82.06,-82.06,39.0,"154,708 M"
05/19/2026,1630,ACHC,24.92,-1.54%,Health Care,.7587,1.03,($3.23),30.1991,11.43,26.47,25.42,20.56,-3.0,-0.42,-0.19,"2,934,631",-100568.14,3004252.28,3268624.22,-26.43,8.54,-1.39,-7.01,30.11,16.61,30.11,30.11,49.0,"2,292 M"
05/19/2026,1630,ACHR,5.91,-0.17%,Industrials,2.842,0.29,($0.90),14.62,4.8,6.05,5.86,8.1,-6.0,-0.92,-0.4,"49,584,399",-200282.02,3.177945255E7,3.215738434E7,111.63,-1.66,1.2,-7.8,8.55,5.35,-5.35,7.06,57.0,"4,509 M"
05/19/2026,1630,ACI,17.20,+2.32%,Consumer Staples,.2568,0.37,$0.97,22.78,15.545,16.47,16.85,17.72,6.0,0.38,0.88,"9,899,952",-100131.06,6626492.99,6413861.31,144.37,-0.81,6.63,4.18,19.59,16.05,-16.05,-16.05,43.0,"8,506 M"
05/19/2026,1630,ADBE,254.99,-0.25%,Information Technology,1.453,6.66,$24.58,422.95,224.13,247.54,246.42,307.19,3.0,0.75,0.6,"5,854,359",200143.46,5657944.6,5579053.45,119.72,3.66,-0.25,7.59,285.52,224.27,-224.27,-232.03,16.0,"103,067 M"
05/19/2026,1630,ADYEY,10.970,+3.88%,Financials,2.351,0.38,$33.73,19.94,9.45,11.01,10.63,14.39,2.0,0.75,0.51,"1,079,786",100000.06,1766377.34,2005237.86,30.31,9.81,-3.01,6.2,12.57,9.32,-9.32,-10.04,NaN,"34,596 M"
05/19/2026,1630,AFK,26.32,-2.52%,,.7392,0.82,<empty>,30.85,18.02,27.43,26.89,25.71,-5.0,-0.52,-0.35,"66,522",-200043.45,78375.19,85561.79,76.39,4.36,-1.61,-5.53,31.58,24.41,-24.41,29.06,NaN,117 M
05/19/2026,1630,AFRM,65.30,+1.38%,Financials,3.497,1.33,$2.37,100.0,42.095,65.31,55.96,67.58,-3.0,-0.79,-0.25,"4,310,142",-100679.44,5235256.39,5544133.06,12.96,46.97,-2.26,-3.36,71.07,42.36,71.07,-60.04,69.0,"21,869 M"
05/19/2026,1630,AGCO,111.52,-1.46%,Industrials,1.117,2.9,$7.39,143.78,95.96,116.99,117.06,113.7,-6.0,-0.25,-0.4,"533,284",-100144.11,721298.69,715692.11,-19.74,0.53,-2.65,-4.96,143.62,108.41,-108.41,123.11,50.0,"8,075 M"
05/19/2026,1630,AHR,50.81,+1.44%,Real Estate,.5653,0.74,$1.81,54.67,33.705,50.31,49.8,46.98,1.0,0.54,0.52,"1,701,090",0.0,2424254.92,2446251.73,-10.49,-0.61,2.27,-0.65,55.56,47.35,-47.35,52.06,55.0,"9,792 M"
05/19/2026,1630,AIQUY,40.19,-1.08%,Materials,.775,0.87,<empty>,44.415,36.169,41.99,41.5,39.95,2.0,-0.07,0.15,"174,188",0.0,196942.44,233391.16,1.15,2.74,-4.22,-2.81,44.25,38.5,44.25,-40.02,48.0,"115,966 M"
05/19/2026,1630,AKAM,141.34,-6.25%,Information Technology,.5365,20.68,$5.29,165.45,69.78,122.95,113.41,92.0,-4.0,-0.96,-0.62,"13,987,039",-100155.01,5757978.42,5617978.64,279.68,28.49,19.84,-9.21,156.06,89.25,165.04,165.04,55.0,"20,549 M"
05/19/2026,1630,ALB,169.00,-3.84%,Materials,1.359,11.04,$3.47,221.0,53.7,192.81,183.16,136.96,-5.0,-0.1,-0.05,"2,097,390",-100466.09,2047489.02,2135435.04,44.29,3.52,-13.25,-11.56,221.08,155.41,221.08,221.08,49.0,"19,931 M"
05/19/2026,1630,ALCO,40.37,+0.32%,Consumer Staples,.9934,0.43,$1.66,45.01,30.33,41.14,41.05,37.27,1.0,-0.15,0.32,"19,656",300200.42,28496.2,28417.69,-9.81,6.91,-2.2,-1.44,45.28,37.48,45.28,-40.02,58.0,299 M
05/19/2026,1630,ALGN,155.16,-2.28%,Health Care,1.781,6.96,$8.11,208.305,122.0,172.36,174.65,157.11,2.0,0.0,0.16,"1,403,630",-100247.43,1125469.82,1138295.34,1.79,-11.97,-8.03,-3.35,200.2,160.03,200.2,192.16,49.0,"11,112 M"
05/19/2026,1630,ALLY,40.85,-2.99%,Financials,1.105,1.02,($0.36),47.27,32.5018,43.43,41.33,41.32,-1.0,-0.45,-0.15,"3,505,315",-100133.2,3506914.15,3576917.41,47.09,7.25,-5.46,-3.59,47.2,36.47,47.2,45.15,39.0,"12,521 M"
05/19/2026,1630,ALNY,294.30,+2.81%,Health Care,.3247,6.49,$4.88,495.55,284.19,298.48,311.59,390.2,2.0,0.57,0.65,"770,339",100140.14,1123018.95,1110777.93,-50.93,-5.4,-2.26,0.29,346.61,284.06,-284.06,-284.06,50.0,"39,293 M"
05/19/2026,1630,AMAT,406.91,-1.61%,Information Technology,1.668,18.47,$6.72,448.45,153.47,413.13,383.94,283.51,-6.0,-0.59,-0.4,"8,418,715",100261.03,6691693.91,6879845.13,64.54,13.91,-0.95,-7.64,448.06,317.5,448.06,448.06,60.0,"322,928 M"
05/19/2026,1630,AMBA,76.69,-2.78%,Information Technology,2.188,3.97,$1.36,96.69,48.3,72.67,61.34,71.46,-4.0,-0.94,-0.63,"511,580",-100163.57,809430.33,879027.54,-19.52,37.29,3.13,-5.37,81.06,48.35,83.04,83.04,6.0,"3,364 M"
05/19/2026,1630,AMD,414.05,-1.65%,Information Technology,2.299,39.98,$5.27,469.215,107.6671,385.49,288.01,226.62,-6.0,-0.86,-0.25,"38,756,913",300369.1,3.876634913E7,3.872229697E7,-13.3,101.71,16.55,-7.93,469.06,188.54,469.06,469.06,53.0,"675,150 M"
05/19/2026,1630,AMG,294.90,-0.72%,Financials,1.143,4.29,<empty>,334.78,172.54,296.7,287.47,271.18,-7.0,-0.52,-0.39,"232,316",0.0,343952.93,363044.37,-30.75,5.82,-2.88,-2.38,330.62,254.32,-254.32,318.12,50.0,"7,789 M"
05/19/2026,1630,AMH,31.71,-0.56%,Real Estate,.8174,0.46,$2.25,38.82,27.215,31.5,29.94,31.76,2.0,-0.76,0.12,"4,380,436",100146.57,3272181.27,3858807.01,63.44,12.69,-1.77,1.12,33.08,27.41,33.08,33.08,50.0,"11,434 M"
05/19/2026,1630,AMLP,54.84,+0.70%,,.5045,0.53,<empty>,54.94,44.64,53.33,52.77,49.32,4.0,0.75,0.75,"1,171,629",-100016.34,1600862.41,1563841.44,2.48,3.35,1.74,1.8,54.1,51.22,-51.22,-52.17,NaN,"12,903 M"
05/19/2026,1630,AMN,26.92,-6.72%,Health Care,.3203,4.13,$18.27,31.65,14.865,24.3,21.11,19.19,-4.0,-0.95,-0.59,"1,150,848",200472.07,1000723.85,1171268.47,43.53,47.02,26.5,-11.16,32.06,17.62,32.06,32.06,55.0,"1,044 M"
05/19/2026,1630,AMPH,17.82,+3.60%,Health Care,.8932,2.67,$2.88,31.2641,16.645,20.44,20.24,24.96,2.0,-0.46,0.36,"725,146",-100485.07,574226.59,606631.75,169.88,-8.8,-23.81,3.01,29.61,17.47,29.61,24.08,55.0,786 M
05/19/2026,1630,AMZN,259.34,-2.08%,Consumer Discretionary,1.447,4.18,($0.23),278.56,196.0,265.83,238.66,229.79,-11.0,-0.72,-0.2,"40,340,697",-100334.14,4.489880275E7,4.608430267E7,-44.26,24.23,-5.19,-2.95,279.1,199.36,279.1,279.1,50.0,"2,789,749 M"
05/19/2026,1630,AN,178.59,-1.84%,Consumer Discretionary,.7635,10.24,<empty>,228.9166,176.25,199.39,196.17,206.16,-7.0,-0.16,0.0,"361,126",-100334.13,403419.93,417812.7,-15.67,-3.32,-11.72,-7.3,218.12,180.42,218.12,218.12,51.0,"5,976 M"
05/19/2026,1630,AQWA,18.3153,-0.97%,,.9119,0.32,<empty>,20.92,18.145,19.15,19.2,19.49,-3.0,-0.22,-0.29,"5,513",-100124.52,12750.11,34072.27,-10.38,-2.55,-4.03,-3.17,21.57,18.42,21.57,20.16,NaN,24 M
05/19/2026,1630,AR,38.98,+1.62%,Energy,.4333,1.24,$3.08,45.75,29.1,37.93,39.38,35.06,5.0,0.2,0.81,"5,008,049",0.0,5462315.53,5584191.32,3.27,-9.98,-0.38,5.12,46.35,33.59,46.35,-36.08,49.0,"12,077 M"
05/19/2026,1630,ARE,45.84,-1.80%,Real Estate,1.165,2.16,$8.24,88.236,39.41,44.77,46.06,59.2,-1.0,0.71,-0.53,"1,477,408",-200849.16,2367220.15,2407577.7,-61.37,-7.43,4.66,-0.71,55.57,39.15,-39.15,48.03,42.0,"7,989 M"
05/19/2026,1630,ARGT,88.16,-1.99%,,.9361,1.7,<empty>,103.9699,66.49,90.49,90.59,87.05,-1.0,-0.26,-0.39,"333,850",100032.14,289094.08,261704.89,214.53,0.2,-2.41,-1.48,97.29,83.54,97.29,-86.02,NaN,782 M
05/19/2026,1630,ARHS,5.78,-1.53%,Consumer Discretionary,2.332,0.71,$0.10,12.63,5.63,6.85,6.88,9.32,4.0,-0.29,0.1,"1,504,716",-100165.03,1401464.92,1471978.93,146.95,-18.48,-20.39,-1.7,10.57,6.04,-6.04,-6.04,54.0,818 M
05/19/2026,1630,ARKK,73.84,-0.90%,,1.978,1.84,<empty>,92.65,55.02,76.98,73.53,77.89,-6.0,-0.68,-0.27,"8,226,380",200150.41,9764590.67,1.001740051E7,-15.28,3.9,-3.58,-5.33,81.06,63.35,81.06,81.06,NaN,"11,822 M"
05/19/2026,1630,ARQQ,12.17,-4.47%,Information Technology,2.667,0.95,($2.18),62.0,11.52,14.3,14.03,26.0,-8.0,-0.88,-0.28,"378,673",-200218.23,325074.48,301645.91,34.72,-12.26,-16.93,-12.26,18.57,12.35,-12.35,16.08,2.0,190 M
05/19/2026,1630,AS,33.83,+2.05%,Consumer Discretionary,1.125,1.34,$0.80,42.76,28.92,34.77,34.25,35.74,2.0,0.36,0.31,"16,344,463",-200151.01,4375642.07,4866222.15,555.23,3.55,-2.73,1.5,43.61,31.41,-31.41,-33.04,0.0,"19,683 M"
05/19/2026,1630,ASBFF,25.76,0.00%,Consumer Staples,.4235,2.36,<empty>,31.08,23.18,27.04,28.05,25.16,1.0,0.29,0.37,<empty>,NaN,2186.16,2774.45,-72.45,-11.17,-3.38,6.01,31.09,23.04,-23.04,-23.04,NaN,"18,028 M"
05/19/2026,1630,ASO,49.25,-1.46%,Consumer Discretionary,1.025,1.77,$3.32,62.445,39.87,53.23,54.81,52.96,-1.0,0.0,-0.35,"1,046,081",-200851.45,1499677.9,1476643.27,-24.56,-7.2,-5.31,-3.56,62.57,49.04,62.57,58.16,14.0,"3,177 M"
05/19/2026,1630,ATRO,79.38,-1.21%,Industrials,1.106,3.48,$0.68,83.96,27.2701,75.28,72.41,58.67,-3.0,-0.54,-0.69,"466,504",101060.05,561311.91,593040.85,-22.94,16.05,7.59,-4.03,84.55,61.35,-61.35,84.03,50.0,"2,845 M"
05/19/2026,1630,AVB,185.11,-0.08%,Real Estate,.8052,1.82,$11.84,209.86,160.095,182.26,173.58,180.75,-13.0,-0.87,-0.35,"858,269",-200124.08,1009120.75,995964.47,-49.3,12.02,-0.08,0.86,188.09,160.34,188.05,188.05,49.0,"25,751 M"
05/19/2026,1630,AVGO,411.07,-2.29%,Information Technology,1.416,7.41,$6.12,442.36,226.18,420.03,372.51,348.07,-3.0,-0.64,-0.28,"20,652,068",0.0,2.277061248E7,2.373997006E7,29.38,28.52,-3.81,-6.53,438.09,290.35,-290.35,442.03,10.0,"1,946,280 M"
05/19/2026,1630,AVO,12.23,-0.49%,Consumer Staples,.5901,0.63,$0.54,15.53,10.0,13.21,13.44,12.78,2.0,0.0,0.29,"824,117",-200548.22,1005651.32,902790.43,-52.14,-2.47,-10.47,-1.05,16.29,12.44,16.29,15.15,11.0,866 M
05/19/2026,1630,AVTR,7.64,+0.53%,Health Care,.9263,0.25,<empty>,15.93,7.265,7.98,7.95,10.89,-7.0,-0.63,-0.5,"8,684,911",0.0,9246596.05,9380737.09,-50.17,0.39,-5.09,-3.78,9.61,7.36,-7.36,9.08,51.0,"5,216 M"
05/19/2026,1630,AWI,152.83,-3.20%,Industrials,1.182,4.83,$5.53,206.0799,149.06,165.68,167.97,185.46,-1.0,-0.25,-0.34,"417,099",200132.16,461731.73,536506.89,-34.21,-7.59,-7.03,-4.68,202.61,156.04,202.61,182.16,48.0,"6,523 M"
05/19/2026,1630,AXP,309.31,-0.94%,Financials,1.072,4.2,$20.73,387.49,281.465,316.72,311.67,336.54,-1.0,-0.59,-0.29,"2,918,418",100039.42,3264248.15,3645975.19,-6.94,4.88,-2.1,-1.11,346.61,291.41,-291.41,325.12,46.0,"211,050 M"
05/19/2026,1630,AZO,3347.28,-0.55%,Consumer Discretionary,.4027,107.09,$95.97,4388.11,3210.72,3497.31,3478.01,3748.99,2.0,-0.41,0.26,"229,896",-100140.06,197086.49,188262.12,-1.79,0.17,-5.47,-0.95,3882.55,3281.41,3882.55,3730.12,4.0,"55,153 M"
05/19/2026,1630,B,39.50,-2.71%,Materials,-.1052,2.68,$2.99,54.69,18.2,41.18,41.35,38.85,-5.0,-0.55,-0.49,"14,317,180",100647.07,1.327849906E7,1.347550131E7,-15.28,3.19,2.01,-8.48,51.55,36.41,-36.41,48.06,57.0,"66,183 M"
05/19/2026,1630,BA,215.01,-2.54%,Industrials,1.206,7.45,($1.82),254.3499,176.77,229.27,217.52,219.63,-4.0,-0.52,-0.13,"5,355,349",-100639.04,7041917.89,6807868.33,-16.03,6.87,-4.18,-6.2,241.06,188.35,-188.35,244.03,48.0,"169,493 M"
05/19/2026,1630,BABA,135.64,+1.79%,Consumer Discretionary,.4734,4.39,($3.11),192.67,103.71,135.48,132.0,149.29,-4.0,-0.69,-0.44,"11,084,232",201052.05,1.157831037E7,1.124782742E7,73.57,8.6,2.56,-3.88,156.6,118.3,-118.3,147.04,70.0,"325,419 M"
05/19/2026,1630,BAC,50.70,+0.02%,Financials,1.2,1.39,$7.63,57.55,42.35,51.88,50.63,51.65,3.0,-0.43,0.17,"44,154,636",100043.42,3.667871669E7,3.899081381E7,68.2,7.85,-4.56,1.71,55.24,46.42,55.24,-49.02,37.0,"359,797 M"
05/19/2026,1630,BALL,55.11,-1.24%,Materials,1.058,2.02,$2.21,68.29,44.83,59.04,60.28,55.15,2.0,0.0,0.28,"2,435,340",100130.1,2480682.55,2361650.29,17.96,-6.58,-3.5,-2.67,68.59,56.03,68.59,63.17,53.0,"14,673 M"
05/19/2026,1630,BBN,15.52,-0.58%,,.6768,0.21,<empty>,17.45,15.38,16.03,16.06,16.47,-3.0,-0.26,-0.19,"285,029",-100100.1,193197.15,188394.25,83.68,-3.06,-3.6,-3.18,17.56,16.35,17.56,16.15,NaN,959 M
05/19/2026,1630,BBWI,16.11,-0.62%,Consumer Discretionary,1.423,1.14,<empty>,34.29,14.275,18.8,18.88,22.68,-7.0,-0.54,-0.28,"5,415,737",200559.23,5932301.78,5960829.38,17.35,-20.76,-12.45,-10.25,25.61,17.36,25.61,21.17,5.0,"3,244 M"
05/19/2026,1630,BBY,59.29,+2.44%,Consumer Discretionary,1.246,1.39,$5.96,84.99,55.1,58.76,61.65,69.84,4.0,0.32,0.6,"4,748,019",100545.38,3837886.94,4334362.85,42.78,-7.63,3.53,4.6,68.53,55.04,-55.04,-55.04,6.0,"12,492 M"
05/19/2026,1630,BCO,102.30,-2.55%,Industrials,1.057,1.78,$13.03,136.37,80.1,106.77,105.93,114.23,-1.0,-0.61,-0.47,"338,792",101129.56,491189.39,551226.33,33.61,1.78,-1.92,-4.31,136.57,96.41,-96.41,-99.04,53.0,"4,213 M"
05/19/2026,1630,BDRY,12.65,-1.56%,,.7194,0.56,<empty>,13.34,5.03,12.14,11.16,9.58,-4.0,-0.86,-0.63,"50,831",500157.51,106714.28,167568.93,-90.13,26.25,3.86,-2.32,13.06,10.35,13.05,13.05,NaN,40 M
05/19/2026,1630,BEAM,26.33,-1.79%,Health Care,2.133,1.92,($3.74),36.44,15.35,30.0,27.69,25.6,-7.0,-0.42,-0.1,"1,488,201",-201095.18,2118401.92,2101521.7,-15.13,4.61,-8.89,-10.84,34.06,22.35,34.06,34.06,53.0,"2,709 M"
05/19/2026,1630,BEPC,36.14,-0.61%,Utilities,1.134,0.63,($1.86),45.18,27.72,37.52,39.51,38.93,11.0,0.1,0.66,"1,373,533",-200342.13,1573270.23,1476156.23,-76.18,-10.48,-1.5,-1.18,44.56,34.11,-34.11,-34.11,51.0,"6,591 M"
05/19/2026,1630,BIDU,137.68,-0.02%,Communication Services,.4558,7.5,($6.89),165.3,81.17,133.31,123.38,124.06,-4.0,-0.78,-0.52,"1,853,592",-100261.03,2289978.88,2306467.6,1.76,15.69,9.06,-3.92,150.06,106.35,152.04,152.04,63.0,"46,846 M"
05/19/2026,1630,BIO,281.05,-0.27%,Health Care,1.102,13.44,$13.21,343.12,211.43,265.99,272.81,292.44,5.0,0.32,0.88,"678,069",100339.02,359560.09,343300.77,131.41,6.06,9.31,14.12,313.2,237.04,-237.04,-237.04,50.0,"7,521 M"
05/19/2026,1630,BIP,38.42,-0.49%,Utilities,1.049,0.98,($2.86),40.32,29.63,36.82,36.64,34.92,-1.0,0.7,-0.83,"801,829",-100328.15,995914.21,983141.41,-83.61,5.52,5.9,0.16,40.55,33.14,-33.14,39.03,50.0,"17,673 M"
05/19/2026,1630,BIRK,32.50,+1.18%,Consumer Discretionary,1.063,2.99,<empty>,57.39,31.12,37.34,37.03,41.79,1.0,0.0,0.03,"2,595,252",-200850.03,2321034.37,2352522.79,33.84,-7.28,-13.15,-4.78,43.2,32.04,43.2,-31.02,59.0,"5,977 M"
05/19/2026,1630,BITO,10.48,-0.10%,,1.723,0.25,<empty>,23.63,8.61,10.8,10.2,14.15,-6.0,-0.91,-0.46,"109,714,199",100256.04,1.1945256665E8,1.1441598516E8,-12.96,8.38,-6.26,-5.84,11.06,9.59,11.06,11.06,NaN,"1,796 M"
05/19/2026,1630,BJ,97.66,+0.65%,Consumer Staples,1.5,1.85,$2.50,120.08,86.68,94.22,95.14,95.29,5.0,0.53,0.95,"1,868,697",100635.53,1886205.3,1888184.36,53.55,0.99,3.54,1.77,102.53,90.27,-90.27,-91.14,3.0,"12,470 M"
05/19/2026,1630,BJRI,42.12,-1.22%,Consumer Discretionary,1.256,1.93,$3.71,47.02,28.46,39.77,37.7,36.92,-6.0,0.87,-0.76,"316,786",100943.1,367936.59,386463.74,41.79,19.86,10.03,0.96,44.06,33.46,44.06,44.06,50.0,885 M
05/19/2026,1630,BK,136.32,-0.19%,Financials,1.058,1.89,$1.83,139.1499,87.41,133.88,126.94,115.61,7.0,0.54,0.37,"3,373,781",-100126.23,3723437.22,3667822.31,-3.47,18.64,2.99,0.25,139.2,112.5,139.2,-130.07,38.0,"93,567 M"
05/19/2026,1630,BKNG,154.54,-0.34%,Consumer Discretionary,-1.288,6.41,$11.24,233.576544,150.618,166.48,171.71,196.56,3.0,-0.38,0.3,"8,389,793",100140.57,7524218.23,9593334.83,-31.81,-10.03,-7.81,0.04,194.2,151.6,194.2,-153.02,49.0,"119,750 M"
05/19/2026,1630,BKV,29.50,+2.54%,Energy,1.06,1.53,($4.94),32.81,19.56,29.48,28.78,26.25,4.0,0.34,0.34,"676,080",-100056.42,1089588.69,1025586.03,-2.79,1.76,-8.27,3.18,33.55,26.24,-26.24,-27.03,58.0,"3,227 M"
05/19/2026,1630,BLDR,66.39,-5.40%,Industrials,1.448,3.74,$7.80,151.03,66.135,78.63,82.57,109.9,-1.0,-0.23,-0.25,"2,816,296",-300562.14,2465719.92,2458099.38,-35.99,-21.42,-10.96,-9.77,116.62,71.04,116.62,92.16,50.0,"7,141 M"
05/19/2026,1630,BLK,1036.30,-4.57%,Financials,1.469,18.53,$23.68,1219.9399,917.39,1066.88,1015.65,1079.81,-3.0,-0.9,-0.39,"1,024,491",100341.51,757054.1,788713.73,157.36,6.88,-1.2,-6.13,1108.6,917.47,-917.47,1111.03,38.0,"160,869 M"
05/19/2026,1630,BLMN,7.61,-0.52%,Consumer Discretionary,1.109,1.02,$1.40,10.7,5.19,7.06,6.33,6.77,-5.0,-0.91,-0.54,"2,155,756",101578.1,2917450.34,3022759.28,57.45,26.2,32.12,-6.51,9.06,5.35,9.06,9.06,53.0,652 M
05/19/2026,1630,BLOK,60.74,-1.03%,,1,2.0,<empty>,75.89,46.9,61.97,56.91,60.46,-6.0,-0.85,-0.35,"529,396",100134.25,301242.91,325692.62,54.21,15.63,-3.37,-7.31,66.06,47.35,-47.35,66.03,NaN,"1,276 M"
