Date,Time,Symbol,Last,Net Chng,%Change,Open,High,Low,Volume,RSI,ImpVolatility
05/26/2026,1630,BEPC,39.06,+1.56,+4.16%,37.88,39.33,37.865,"1,029,456",55.68,0.45
05/26/2026,1630,BIDU,126.83,-.96,-0.75%,128.527,129.55,124.85,"2,440,596",45.0,0.53
05/26/2026,1630,BIO,296.90,+9.16,+3.18%,287.26,297.59,284.27,"452,987",65.69,0.36
05/26/2026,1630,BIP,38.81,-.83,-2.09%,39.76,40.10,38.685,"1,151,835",59.56,0.35
05/26/2026,1630,BIRK,43.54,+2.16,+5.22%,41.63,43.58,41.28,"3,310,636",64.62,0.5
05/26/2026,1630,BITO,10.37,+.02,+0.19%,10.47,10.66,10.32,"159,870,382",44.84,0.4
05/26/2026,1630,BJ,84.91,-1.73,-2.00%,86.58,86.68,83.90,"3,396,618",31.37,0.33
05/26/2026,1630,BJRI,45.00,+.44,+0.99%,44.63,45.25,44.095,"245,389",72.11,0.4
05/26/2026,1630,BK,137.16,0,0.00%,0,0,0,<empty>,64.52,0.29
05/26/2026,1630,BKNG,163.30,+2.24,+1.39%,162.85,166.24,162.11,"6,355,025",47.64,0.45
05/26/2026,1630,BKV,27.08,-1.21,-4.28%,28.63,28.66,27.06,"738,902",38.64,0.49
05/26/2026,1630,BLDR,74.41,+.26,+0.35%,74.41,76.50,74.00,"1,852,791",44.62,0.63
05/26/2026,1630,BLK,1077.40,+4.40,+0.41%,1077.50,1084.45,1071.1142,"506,246",55.25,0.31
05/26/2026,1630,BLMN,7.92,+.105,+1.34%,7.90,7.961,7.59,"2,796,885",61.87,0.96
05/26/2026,1630,BLOK,65.08,+1.16,+1.81%,65.18,66.08,64.83,"813,821",60.82,0.43
05/26/2026,1630,BNDD,98.1286,+.312,+0.32%,98.1286,98.1286,98.1286,16,56.04,0.13
05/26/2026,1630,BNO,53.10,-1.90,-3.45%,53.10,53.81,52.95,"3,007,636",46.43,0.74
05/26/2026,1630,BOOT,164.09,+9.44,+6.10%,160.31,164.96,158.09,"879,288",57.72,0.54
05/26/2026,1630,BP,42.65,-1.71,-3.85%,42.495,42.7606,42.07,"24,794,730",37.14,0.35
05/26/2026,1630,BRBR,8.60,-.31,-3.48%,8.78,8.91,8.59,"3,666,882",24.29,0.99
05/26/2026,1630,BRCB,7.43,+.62,+9.10%,7.29,7.4878,7.03,"1,381,247",29.64,0.91
05/26/2026,1630,BRKR,46.92,+1.23,+2.69%,46.01,47.30,44.95,"2,054,595",69.85,0.53
05/26/2026,1630,BROS,53.57,+1.45,+2.78%,52.11,53.675,52.08,"3,164,612",50.73,0.54
05/26/2026,1630,BTAL,11.84,-.36,-2.95%,12.01,12.07,11.799,"383,838",36.87,0.44
05/26/2026,1630,BTC,33.56,+.03,+0.09%,33.92,34.52,33.45,"2,645,408",45.08,0.35
05/26/2026,1630,BTC-USD,-67.82,-6.15,+9.97%,-65.08,-64.14,-69.51,"1,050,937",29.94,0.64
05/26/2026,1630,BTI,64.94,-.42,-0.64%,66.24,66.35,64.63,"3,503,514",61.83,0.3
05/26/2026,1630,BUD,82.46,-.99,-1.19%,83.34,83.55,82.10,"1,576,810",65.8,0.25
05/26/2026,1630,BULL,6.26,+.08,+1.29%,6.19,6.445,6.10,"13,843,719",39.29,0.89
05/26/2026,1630,BURL,326.57,+2.06,+0.63%,331.52,332.27,323.27,"976,715",59.63,0.51
05/26/2026,1630,BUXX,20.26,0,0.00%,20.28,20.28,20.26,"145,872",55.42,NaN
05/26/2026,1630,BXP,60.61,+.32,+0.53%,60.72,61.14,60.30,"999,781",61.97,0.37
05/26/2026,1630,BYD,80.68,+1.37,+1.73%,79.40,80.85,79.40,"651,330",44.53,0.31
05/26/2026,1630,BYDDF,11.8750,+.19,+1.63%,11.7100,12.0000,11.7000,"235,267",36.51,NaN
05/26/2026,1630,C,126.86,+1.77,+1.41%,126.25,127.43,125.255,"8,965,752",55.04,0.34
05/26/2026,1630,CACC,552.00,+7.20,+1.32%,546.50,557.29,541.46,"88,851",61.36,0.6
05/26/2026,1630,CAG,13.15,-.41,-3.02%,13.47,13.53,13.15,"15,931,016",33.92,0.42
05/26/2026,1630,CAH,200.37,-.31,-0.15%,200.00,201.44,199.25,"1,682,089",52.64,0.29
05/26/2026,1630,CAKE,64.63,+3.49,+5.71%,61.89,64.73,61.79,"1,154,524",63.17,0.38
05/26/2026,1630,CAMT,174.73,+7.36,+4.40%,171.48,175.07,169.65,"369,607",49.83,0.72
05/26/2026,1630,CANE,9.80,-.10,-1.01%,9.86,9.895,9.80,"290,161",47.34,0.61
05/26/2026,1630,CARR,64.89,+1.75,+2.77%,64.04,65.15,63.71,"5,734,029",53.6,0.39
05/26/2026,1630,CASY,809.41,-15.61,-1.89%,827.58,832.70,807.61,"555,388",45.61,0.44
05/26/2026,1630,CAT,908.55,+28.66,+3.26%,884.95,909.56,878.02,"2,176,506",60.92,0.42
05/26/2026,1630,CAVA,80.32,-.10,-0.12%,80.36,81.06,78.777,"2,339,123",45.11,0.59
05/26/2026,1630,CBRL,33.31,+.92,+2.84%,32.60,33.75,32.50,"936,757",62.82,0.7
05/26/2026,1630,CCK,98.08,+1.37,+1.42%,97.12,98.395,96.81,"1,006,179",45.2,0.32
05/26/2026,1630,CCL,26.71,+.73,+2.81%,26.815,27.09,26.50,"24,129,329",53.63,0.61
05/26/2026,1630,CCRN,13.08,+.03,+0.23%,13.06,13.10,13.05,"315,351",76.26,1.4
05/26/2026,1630,CELH,29.67,-.45,-1.49%,30.31,30.48,29.13,"9,440,288",40.59,0.62
05/26/2026,1630,CF,119.16,-2.54,-2.09%,120.06,122.25,118.97,"2,507,806",45.41,0.54
05/26/2026,1630,CFG,63.65,+.76,+1.21%,63.24,64.025,63.10,"3,397,448",54.8,0.34
05/26/2026,1630,CFLT,30.99,0,0.00%,0,0,0,<empty>,73.35,0.16
05/26/2026,1630,CFRUY,20.1100,+.38,+1.93%,19.9200,20.1100,19.8600,"376,858",56.11,NaN
05/26/2026,1630,CG,45.65,+.22,+0.48%,45.76,46.48,45.51,"1,920,090",38.75,0.46
05/26/2026,1630,CHD,96.67,+.42,+0.44%,96.11,97.58,95.805,"1,872,662",55.24,0.25
05/26/2026,1630,CHDN,83.065,-2.055,-2.41%,84.92,84.92,81.45,"1,402,755",34.07,0.41
05/26/2026,1630,CHEF,76.88,+.42,+0.55%,77.02,77.525,75.51,"484,980",55.69,0.33
05/26/2026,1630,CHH,113.71,+.59,+0.52%,112.51,115.53,111.00,"671,825",58.69,0.35
05/26/2026,1630,CHPT,7.33,+.31,+4.42%,7.12,7.64,7.11,"889,493",66.26,1.07
05/26/2026,1630,CHRD,137.86,-6.12,-4.25%,141.37,143.32,137.58,"527,229",45.65,0.48
05/26/2026,1630,CHTR,144.00,-1.15,-0.79%,144.86,147.71,142.68,"1,995,943",32.87,0.57
05/26/2026,1630,CHWY,21.25,+.52,+2.51%,20.65,21.75,20.595,"10,735,800",38.97,0.75
05/26/2026,1630,CI,280.83,-5.41,-1.89%,283.00,284.24,279.67,"2,116,438",47.23,0.3
05/26/2026,1630,CLOX,25.61,0,0.00%,25.62,25.62,25.575,"62,062",59.94,NaN
05/26/2026,1630,CLOZ,26.50,+.02,+0.08%,26.36,26.5132,26.36,"160,162",68.97,NaN
05/26/2026,1630,CLX,96.23,+1.12,+1.18%,95.20,96.75,95.20,"2,447,340",53.03,0.36
05/26/2026,1630,CMCSA,25.15,-.055,-0.22%,25.32,25.54,24.835,"25,666,901",37.14,0.36
05/26/2026,1630,CMG,32.31,-.58,-1.76%,32.86,32.935,32.005,"16,817,176",44.0,0.41
05/26/2026,1630,CMI,668.75,+29.20,+4.57%,654.02,669.35,649.50,"994,814",52.71,0.4
05/26/2026,1630,CNA,43.73,-.32,-0.73%,44.11,44.325,43.70,"367,036",39.73,NaN
05/26/2026,1630,CNC,57.21,-1.93,-3.26%,58.98,59.23,56.74,"4,238,451",66.15,0.45
05/26/2026,1630,CNH,10.25,+.14,+1.38%,10.17,10.305,10.11,"7,986,071",43.93,0.44
05/26/2026,1630,CNX,34.73,-.58,-1.64%,35.10,36.035,34.675,"1,429,195",34.48,0.4
05/26/2026,1630,COAL,26.10,+1.49,+6.05%,24.97,26.19,24.97,"134,620",57.04,0.38
05/26/2026,1630,COCO,76.49,+.45,+0.59%,76.84,77.12,75.59,"839,623",69.18,0.53
05/26/2026,1630,COF,186.42,-1.37,-0.73%,188.17,190.67,185.6052,"3,960,579",46.11,0.37
05/26/2026,1630,COIN,180.01,-4.98,-2.69%,186.07,187.80,179.11,"7,675,890",42.11,0.73
05/26/2026,1630,COM,34.25,-.17,-0.49%,34.37,34.3908,34.21,"293,681",48.18,0.18
05/26/2026,1630,COP,116.57,-3.89,-3.23%,118.75,119.885,116.18,"7,076,635",42.02,0.35
05/26/2026,1630,COPJ,44.35,+2.39,+5.70%,43.18,44.36,43.18,"174,017",56.25,0.52
05/26/2026,1630,COPX,87.51,+4.16,+4.99%,86.46,87.54,86.20,"3,471,179",57.1,0.52
05/26/2026,1630,CORN,18.18,-.18,-0.98%,18.25,18.31,18.16,"388,954",43.98,0.26
05/26/2026,1630,COST,1002.93,-25.31,-2.46%,1026.13,1027.50,996.16,"2,700,083",43.88,0.29
05/26/2026,1630,CP,89.12,+2.86,+3.32%,86.30,89.15,86.30,"3,279,983",63.61,0.28
05/26/2026,1630,CPAY,349.61,+1.71,+0.49%,343.15,350.05,337.53,"677,675",63.95,0.39
05/26/2026,1630,CPER,39.03,+.11,+0.28%,38.92,39.08,38.83,"536,954",58.49,0.33
05/26/2026,1630,CPNG,15.47,-.65,-4.03%,16.12,16.22,15.46,"19,849,755",32.61,0.55
05/26/2026,1630,CPRI,18.50,+.02,+0.11%,18.70,19.12,18.49,"7,280,325",49.79,0.79
05/26/2026,1630,CPT,107.74,+.27,+0.25%,108.10,108.48,107.01,"855,124",64.03,0.26
05/26/2026,1630,CRCL,104.17,-8.95,-7.91%,112.22,113.04,104.14,"15,601,448",45.39,0.89
05/26/2026,1630,CRI,38.40,+1.42,+3.84%,37.25,38.43,37.1296,"815,594",60.68,0.53
05/26/2026,1630,CRM,179.08,-.99,-0.55%,178.43,182.3599,177.6812,"13,297,601",49.83,0.58
05/26/2026,1630,CRSP,51.59,+1.23,+2.44%,50.68,51.87,50.19,"1,450,439",50.55,0.59
05/26/2026,1630,CRWD,671.55,+8.09,+1.22%,665.00,677.4999,648.00,"2,052,051",87.44,0.64
05/26/2026,1630,CSCO,118.33,-2.08,-1.73%,120.54,120.77,117.095,"26,340,470",75.76,0.4
05/26/2026,1630,CSX,46.61,+1.09,+2.39%,45.47,46.665,45.47,"10,731,113",64.27,0.27
05/26/2026,1630,CTA,29.84,-.71,-2.32%,29.82,30.05,29.76,"912,109",39.92,0.41
05/26/2026,1630,CUBE,39.96,-.11,-0.27%,40.12,40.32,39.89,"1,540,156",53.56,0.28
05/26/2026,1630,CURB,28.77,+.45,+1.59%,28.19,28.78,28.16,"665,499",61.87,0.27
05/26/2026,1630,CVNA,70.15,+1.87,+2.74%,69.79,73.50,69.74,"10,348,745",47.97,0.73
05/26/2026,1630,CVS,90.73,-2.53,-2.71%,93.06,93.51,90.71,"5,621,442",57.07,0.29
05/26/2026,1630,CVX,184.71,-6.72,-3.51%,190.00,190.49,183.90,"12,948,385",42.84,0.31
05/26/2026,1630,CWH,7.68,+.23,+3.09%,7.52,7.94,7.52,"3,158,981",56.68,0.85
05/26/2026,1630,CZR,28.38,-.09,-0.32%,28.45,28.72,28.1225,"2,189,273",57.48,0.45
05/26/2026,1630,D,67.28,-.39,-0.58%,67.70,68.13,67.20,"8,055,575",63.61,0.26
05/26/2026,1630,DAL,79.39,+3.25,+4.27%,78.195,79.59,78.01,"9,463,069",69.87,0.53
05/26/2026,1630,DAPP,21.75,+.48,+2.26%,21.78,22.38,21.60,"3,722,807",59.85,0.44
05/26/2026,1630,DAR,59.35,+.75,+1.28%,58.96,59.98,58.10,"2,269,096",43.35,0.47
05/26/2026,1630,DASH,154.00,-6.25,-3.90%,160.71,161.04,153.35,"3,952,854",42.18,0.54
05/26/2026,1630,DDOG,223.65,+1.33,+0.60%,222.495,225.90,218.33,"3,617,490",84.28,0.6
05/26/2026,1630,DDS,576.75,+14.95,+2.66%,571.45,578.45,555.98,"147,282",56.24,NaN
05/26/2026,1630,DE,529.12,-.03,-0.01%,530.00,531.745,523.81,"1,402,747",32.91,0.31
05/26/2026,1630,DECK,111.44,+4.77,+4.47%,107.50,111.49,105.00,"3,026,409",65.81,0.43
05/26/2026,1630,DELL,305.08,+9.89,+3.35%,300.25,308.6401,298.97,"10,202,816",78.16,0.8
05/26/2026,1630,DEO,85.01,-1.12,-1.30%,86.28,86.41,84.545,"866,249",59.85,0.32
05/26/2026,1630,DG,103.61,-2.04,-1.93%,105.625,105.625,101.7916,"3,520,338",36.06,0.57
05/26/2026,1630,DGX,192.88,-2.33,-1.19%,194.26,194.69,192.35,"862,334",50.4,0.27
05/26/2026,1630,DIN,30.38,+.01,+0.03%,30.74,31.15,29.6901,"534,979",58.49,0.56
05/26/2026,1630,DIS,103.28,+.28,+0.27%,103.10,103.80,102.345,"6,696,174",49.45,0.28
05/26/2026,1630,DK,42.75,-.93,-2.13%,42.78,44.42,42.12,"832,356",46.37,0.71
05/26/2026,1630,DKL,51.24,-.06,-0.12%,51.68,51.89,50.79,"51,865",48.85,0.28
05/26/2026,1630,DKNG,23.81,-1.31,-5.21%,24.79,25.15,23.79,"10,896,636",45.64,0.56
05/26/2026,1630,DLTR,93.70,-1.28,-1.35%,94.08,94.50,91.68,"4,183,621",45.52,0.63
05/26/2026,1630,DOC,20.03,+.30,+1.52%,19.75,20.08,19.56,"6,226,780",73.47,0.27
05/26/2026,1630,DOCU,49.32,-.21,-0.42%,48.79,49.915,48.03,"2,418,402",57.49,0.76
05/26/2026,1630,DOV,215.40,+5.50,+2.62%,212.14,215.95,211.96,"924,182",49.61,0.31
05/26/2026,1630,DOW,35.28,-.73,-2.03%,36.21,36.30,35.02,"13,362,745",36.47,0.52
05/26/2026,1630,DPZ,310.42,-6.10,-1.93%,316.12,317.50,309.83,"665,006",35.22,0.37
05/26/2026,1630,DRI,203.83,+.32,+0.16%,203.38,204.57,201.97,"1,046,071",60.06,0.37
05/26/2026,1630,DRLL,36.15,-1.21,-3.24%,36.80,37.21,36.15,"15,134",44.91,0.3
05/26/2026,1630,DRVN,13.70,-.07,-0.51%,13.62,13.925,13.495,"1,051,273",55.02,0.67
05/26/2026,1630,DT,40.60,-.61,-1.48%,41.09,41.17,39.985,"4,332,946",58.28,0.57
05/26/2026,1630,DVN,45.14,-2.08,-4.40%,46.89,47.20,45.12,"13,198,797",39.02,0.44
05/26/2026,1630,DXCM,72.01,-.09,-0.12%,72.02,73.10,70.135,"5,311,626",69.7,0.43
05/26/2026,1630,EA,201.13,+.16,+0.08%,200.6065,201.13,200.49,"1,516,399",45.99,0.12
05/26/2026,1630,EAT,139.68,+2.27,+1.65%,139.10,142.24,136.77,"937,817",50.08,0.51
05/26/2026,1630,EBAY,115.31,-.44,-0.38%,116.10,116.67,114.8625,"3,507,940",63.16,0.37
05/26/2026,1630,ECH,41.47,+1.18,+2.93%,41.43,41.57,41.13,"344,604",52.88,0.29
05/26/2026,1630,ECPG,81.55,+1.35,+1.68%,80.56,81.76,80.31,"169,114",53.73,0.35
05/26/2026,1630,EDEN,112.46,-.0315,-0.03%,112.31,112.75,112.23,"4,887",56.12,NaN
05/26/2026,1630,EDU,46.79,+.36,+0.78%,47.53,48.05,46.405,"1,151,657",28.44,0.48
05/26/2026,1630,EDV,63.07,+.48,+0.77%,63.37,63.415,62.88,"730,157",49.8,0.13
05/26/2026,1630,EEM,68.40,+2.52,+3.83%,67.715,68.495,67.69,"25,400,172",64.27,0.35
05/26/2026,1630,EFNL,58.0623,+1.3223,+2.33%,57.58,58.09,57.58,"3,617",68.54,NaN
05/26/2026,1630,EFX,162.81,-1.23,-0.75%,163.29,166.01,162.57,"1,056,705",40.52,0.41
05/26/2026,1630,EGP,206.98,+1.82,+0.89%,205.43,207.72,205.00,"441,171",65.92,0.19
05/26/2026,1630,EIS,137.2,3.37,2.52%,136.9,137.39,136.05,"91,115",65.78,NaN
05/26/2026,1630,EL,86.60,-1.72,-1.95%,88.56,88.795,86.08,"3,524,911",59.45,0.48
05/26/2026,1630,ELS,62.46,-1.09,-1.72%,63.27,63.69,62.08,"2,027,850",45.12,0.27
05/26/2026,1630,ELV,387.85,-6.84,-1.73%,388.91,392.69,384.30,"1,512,749",61.25,0.34
05/26/2026,1630,EMB,95.64,+.47,+0.49%,95.67,95.7081,95.425,"5,457,739",52.88,0.08
05/26/2026,1630,EMR,140.97,+4.55,+3.34%,137.75,141.17,136.81,"2,688,344",55.22,0.35
05/26/2026,1630,ENB,57.01,-1.03,-1.77%,57.63,57.705,56.735,"3,474,382",61.67,0.22
05/26/2026,1630,ENPH,66.90,+2.87,+4.48%,66.54,68.90,63.672,"11,520,037",79.86,1.03
05/26/2026,1630,ENR,18.22,+.04,+0.22%,18.54,18.6724,18.00,"1,426,988",51.92,0.54
05/26/2026,1630,ENVX,7.25,+.57,+8.53%,6.85,7.635,6.81,"10,337,551",59.68,0.96
05/26/2026,1630,ENZL,44.87,+.35,+0.79%,44.68,44.97,44.665,"20,626",53.15,0.51
05/26/2026,1630,EOG,136.20,-5.02,-3.55%,139.89,141.12,136.11,"3,132,596",47.81,0.36
05/26/2026,1630,EPD,38.40,-1.23,-3.10%,39.14,39.34,38.30,"4,239,957",48.96,0.23
05/26/2026,1630,EPHE,24.59,-.13,-0.53%,24.58,24.61,24.44,"113,257",46.64,NaN
05/26/2026,1630,EPOL,40.45,+.50,+1.25%,40.78,40.79,40.28,"552,927",59.16,0.3
05/26/2026,1630,EPR,59.16,+.54,+0.92%,58.87,59.38,58.5901,"561,104",65.08,0.25
05/26/2026,1630,EPU,86.01,+3.41,+4.13%,84.08,86.01,84.02,"32,045",59.95,NaN
05/26/2026,1630,EQR,66.13,-.07,-0.11%,66.07,66.77,65.88,"2,038,855",59.88,0.24
05/26/2026,1630,EQRR,79.5795,+.6241,+0.79%,79.90,79.90,79.565926,"20,151",78.51,NaN
05/26/2026,1630,EQT,56.21,-1.71,-2.95%,57.67,57.93,56.18,"8,645,607",42.23,0.35
05/26/2026,1630,ESI,43.18,+2.43,+5.96%,41.75,43.365,41.61,"3,800,753",58.68,0.49
05/26/2026,1630,ESPO,88.64,-.46,-0.52%,88.61,89.01,88.56,"18,108",40.22,0.19
05/26/2026,1630,ESS,277.25,+.55,+0.20%,274.55,278.53,274.55,"405,075",68.45,0.21
05/26/2026,1630,ET,19.60,-.47,-2.34%,19.865,19.885,19.54,"13,965,493",47.05,0.25
05/26/2026,1630,ETH,19.67,+.07,+0.36%,20.07,20.31,19.4991,"3,137,145",36.84,0.47
05/26/2026,1630,ETH-USD,-81.71,-6.11,+8.08%,-78.93,-78.35,-83.4609,"1,051,249",29.42,0.7
