Date,Time,Symbol,Last,%Change,StandardDeviation,52High,52Low,SimpleMovingAvg,SimpleMovingAvg,SimpleMovingAvg,A_MCADays_Streak,A_MACD_BRR,A_MACDH_D_BRR,Volume,A_VolumeSpike,VolumeAvg,VolumeAvg,VolumeRateOfChange,A_Perf2M,A_Perf2Wk,A_Perf3D,A_3mnHigh,A_3mnLow,A_3mnHighLow,A_3wkHighLow,A_EarningsDays
06/02/2026,1630,BULL,6.21,-5.91%,0.39,18.32,4.5,6.81,6.27,8.84,-1.0,-0.5,-0.14,"9,720,164",-200593.08,1.364847478E7,1.355030018E7,22.27,31.01,-12.04,-1.9,8.29,5.41,8.29,-6.03,50.0
06/02/2026,1630,BURL,321.07,+2.25%,15.22,351.85,218.52,306.67,319.99,293.1,1.0,0.53,0.84,"967,302",300841.03,799475.93,859648.06,17.88,-2.95,10.57,6.84,352.3,280.03,352.3,-280.03,59.0
06/02/2026,1630,BUXX,20.21,-0.05%,0.02,20.46,20.18,20.24,20.25,20.29,-4.0,-0.3,-0.45,"269,174",-100000.49,386819.11,402562.94,-16.71,-0.1,-0.15,0.05,20.48,20.44,-20.44,-20.03,NaN
06/02/2026,1630,BXP,61.21,+3.52%,0.87,79.33,49.72,59.61,56.88,65.2,1.0,0.91,0.35,"1,310,634",0.0,1746481.52,1948103.74,11.17,19.97,2.15,0.96,61.12,50.59,61.04,61.04,39.0
06/02/2026,1630,BYD,84.96,-2.16%,2.47,89.96,72.71,82.01,83.89,83.66,9.0,0.52,1.0,"1,307,581",100230.27,959031.74,986389.59,40.18,0.77,7.42,2.1,89.27,77.59,89.27,-77.08,36.0
06/02/2026,1630,BYDDF,12.230,+4.09%,0.41,18.95,11.2,12.24,13.01,13.0,7.0,0.1,0.63,"231,446",-200100.09,201938.36,214094.78,7.27,-8.8,1.33,5.98,15.35,11.08,-11.08,-11.08,NaN
06/02/2026,1630,C,131.26,+1.68%,2.61,135.29,75.44,125.78,124.0,110.76,9.0,0.42,0.53,"13,582,039",-100048.51,1.197171763E7,1.283194778E7,36.68,13.84,7.23,5.28,135.29,102.59,135.29,-120.09,28.0
06/02/2026,1630,CACC,541.94,-3.51%,10.79,579.795,401.9,544.3,503.91,482.71,-2.0,-0.89,-0.3,"185,845",0.0,145047.99,175047.8,-1.4,29.16,-2.43,-3.3,565.18,405.42,-405.42,580.02,41.0
06/02/2026,1630,CAG,12.86,-1.91%,0.33,22.81,12.76,13.66,14.41,17.15,-2.0,-0.32,-0.57,"15,818,222",-500437.36,1.47936656E7,1.509521407E7,24.77,-17.14,-6.74,-3.89,19.59,13.07,19.59,14.17,25.0
06/02/2026,1630,CAH,194.88,-0.14%,3.85,233.6,137.75,194.3,202.52,193.32,-6.0,-0.52,-0.73,"1,626,241",200030.12,2013499.63,2021497.5,-29.97,-8.08,-2.45,-2.49,226.62,180.13,-180.13,204.09,53.0
06/02/2026,1630,CAKE,64.49,-2.11%,3.06,69.7,43.07,61.54,60.07,56.69,-1.0,0.67,-0.85,"1,146,444",-100339.23,1128868.72,1190246.13,48.0,16.62,8.02,0.36,65.22,53.45,-53.45,67.02,39.0
06/02/2026,1630,CAMT,187.52,+14.98%,8.78,215.99,65.57,176.24,175.8,134.66,1.0,0.23,0.76,"1,359,818",100479.01,479514.58,472987.07,-2.97,18.16,20.41,7.29,216.15,141.43,216.15,-148.09,49.0
06/02/2026,1630,CANE,9.78,+0.20%,0.22,11.31,8.97,9.92,9.85,9.83,2.0,0.33,0.43,"265,146",100142.21,768126.91,680727.82,-29.35,-4.86,-1.51,3.27,11.46,9.31,-9.31,-9.03,NaN
06/02/2026,1630,CARR,66.42,+2.01%,1.42,81.09,50.24,64.9,62.04,59.48,7.0,0.46,0.44,"8,132,920",100542.23,6829845.68,6890551.62,108.12,16.73,2.96,4.09,69.22,54.44,-54.44,-61.07,38.0
06/02/2026,1630,CASY,754.21,+1.16%,44.75,901.0,433.16,832.29,786.41,631.04,1.0,0.0,0.02,"420,710",100129.39,622910.27,597546.27,-11.44,2.31,-11.88,-3.43,901.12,627.59,901.12,901.12,5.0
06/02/2026,1630,CAT,909.81,+5.14%,19.63,931.35,344.9182,893.71,822.74,640.3,1.0,0.45,0.34,"2,811,143",-100141.03,2454461.99,2550041.73,19.68,24.58,5.31,2.49,931.17,663.59,931.17,-846.09,43.0
06/02/2026,1630,CAVA,72.44,-2.99%,3.04,98.79,43.41,79.59,84.29,68.79,-4.0,-0.03,-0.46,"2,097,072",-100759.09,3024360.23,3028846.28,-41.06,-9.61,-9.33,-7.37,99.29,72.13,99.29,89.08,56.0
06/02/2026,1630,CBRL,34.17,-2.54%,2.25,71.93,24.85,31.52,30.1,34.4,-1.0,0.88,-0.56,"919,087",0.0,1024864.11,1091075.87,-1.04,19.73,16.54,-0.15,35.61,26.45,36.04,36.04,5.0
06/02/2026,1630,CCK,95.74,+1.27%,1.55,116.62,89.21,98.0,100.82,100.97,1.0,0.19,0.55,"966,649",-100134.25,1121485.39,1135096.59,-27.96,-7.78,-1.46,-1.78,113.62,94.08,113.62,102.16,33.0
06/02/2026,1630,CCL,27.64,+0.47%,1.35,34.03,22.1119,26.23,26.49,28.51,-2.0,0.7,-0.75,"17,672,360",100058.2,2.85045347E7,2.930082262E7,-42.57,3.99,10.96,-1.07,30.31,23.08,-23.08,28.02,15.0
06/02/2026,1630,CCRN,13.09,0.00%,0.02,14.99,7.43,12.83,11.02,10.81,-14.0,-0.86,-0.3,"243,587",-100156.08,664955.16,687322.94,-82.9,40.45,-0.08,0.0,13.16,9.52,13.16,13.16,44.0
06/02/2026,1630,CELH,30.54,-1.10%,1.54,66.74,27.66,30.81,33.1,46.82,-2.0,0.44,-0.73,"8,351,441",-100171.16,8878227.0,8204712.93,-19.57,-11.04,4.13,-8.07,48.62,28.13,-28.13,-28.13,47.0
06/02/2026,1630,CF,113.48,+0.16%,4.95,141.96,75.415,121.05,123.46,97.53,1.0,0.0,0.23,"1,690,815",-100164.51,3707956.91,4689499.59,-53.4,-11.33,-9.38,-2.59,142.44,100.62,142.44,-111.02,44.0
06/02/2026,1630,CFG,62.31,+2.52%,0.98,68.79,39.695,62.5,62.67,57.81,1.0,0.4,0.44,"5,727,725",100233.03,4385050.15,4615871.26,39.01,2.87,1.88,-0.16,67.29,55.55,67.29,-60.11,30.0
06/02/2026,1630,CFLT,30.99,0.00%,0.09,31.0,15.64,30.72,30.56,24.82,1.0,0.14,0.28,<empty>,-300008.27,1.344598214E7,1.260758761E7,68.88,1.87,0.94,0.91,31.08,30.57,-30.57,-31.11,32.0
06/02/2026,1630,CFRUY,21.2250,+0.21%,0.66,22.15,15.58,20.2,19.29,19.6,-2.0,1.0,-0.64,"384,187",-100100.57,521670.1,570078.91,13.51,18.05,7.41,0.4,21.31,16.5,-16.5,22.02,113.0
06/02/2026,1630,CG,44.49,-1.35%,1.61,69.848,44.23,47.39,48.22,55.8,7.0,-0.32,0.35,"2,523,735",-100247.18,3228790.79,3311146.41,-11.83,-6.14,-4.53,-1.33,54.29,44.07,-44.07,-44.07,44.0
06/02/2026,1630,CHD,96.14,+0.88%,1.04,106.04,81.33,95.19,94.85,91.77,-3.0,-0.4,-0.63,"2,234,812",-200227.03,1996954.15,2053803.77,-13.48,3.54,-0.66,-1.53,103.62,90.15,-90.15,99.04,41.0
06/02/2026,1630,CHDN,87.58,-2.44%,1.58,118.455,80.24,87.33,89.93,97.59,5.0,0.39,0.67,"532,267",200238.27,961093.93,1005353.85,-42.65,-1.72,-0.4,-0.96,103.26,80.59,103.26,-81.05,40.0
06/02/2026,1630,CHEF,77.68,+0.92%,1.57,82.8112,53.2,78.77,70.23,64.33,2.0,-0.52,0.13,"320,553",101441.24,463940.1,472445.78,-35.52,32.63,-2.6,-0.3,83.16,57.41,83.16,-75.07,39.0
06/02/2026,1630,CHH,110.47,-0.93%,3.19,136.45,84.035,108.7,109.34,104.37,-4.0,-0.49,-0.66,"819,455",100138.22,628932.81,627224.95,36.14,7.38,3.58,-2.55,124.29,94.57,124.29,118.04,44.0
06/02/2026,1630,CHPT,8.17,+3.55%,0.66,17.78,4.44,6.84,6.21,8.02,2.0,1.0,0.63,"656,857",100597.35,523163.48,515780.21,81.45,70.92,27.86,4.74,7.28,4.44,-4.44,-6.08,1.0
06/02/2026,1630,CHRD,137.99,-0.01%,5.69,151.945,84.245,141.21,139.14,109.49,2.0,-0.04,0.31,"543,623",200347.39,849158.17,1008702.35,-18.55,0.75,-7.74,3.06,152.1,110.62,152.1,-130.02,44.0
06/02/2026,1630,CHTR,140.27,-1.63%,2.7,422.29,136.63,147.23,186.2,219.59,-2.0,0.25,-0.73,"2,542,790",100450.23,2948069.75,2641316.14,-0.15,-35.14,-0.67,-4.75,254.27,137.11,-137.11,-137.11,36.0
06/02/2026,1630,CHWY,21.47,-3.64%,0.79,48.62,19.3,21.89,24.44,31.13,-1.0,0.48,-0.79,"8,454,355",-100977.1,8732937.78,8609127.63,-5.92,-19.35,-0.74,0.42,29.29,19.08,-19.08,-19.08,6.0
06/02/2026,1630,CI,272.72,-0.54%,7.29,338.8899,239.51,285.14,278.89,282.14,-3.0,-0.4,-0.21,"1,285,953",-100036.51,1602136.59,1677513.26,-43.88,2.02,-4.87,-4.08,303.13,258.44,303.13,303.13,40.0
06/02/2026,1630,CLOX,25.51,+0.05%,0.03,25.71,25.35,25.56,25.55,25.54,-1.0,-0.76,-0.41,"101,531",-300000.5,156480.88,193835.82,13.56,-0.27,-0.18,-0.31,26.22,25.56,26.22,26.03,NaN
06/02/2026,1630,CLOZ,26.36,-0.10%,0.05,26.9499,25.23,26.43,26.13,26.43,-1.0,-0.82,-0.49,"494,425",100100.02,316963.69,375957.62,-23.18,2.25,-0.38,-0.58,27.06,25.62,-25.62,-26.16,NaN
06/02/2026,1630,CLX,89.63,+0.61%,2.6,132.03,84.7,92.01,97.34,109.58,-4.0,-0.36,-0.62,"2,493,927",-200134.21,2904539.54,2763906.18,-3.69,-14.02,-3.44,-6.83,121.62,85.19,-85.19,99.04,41.0
06/02/2026,1630,CMCSA,24.85,-0.80%,0.15,34.3580131208997,24.1330834114339,25.23,27.12,28.39,-1.0,0.18,-0.59,"21,974,792",100040.51,2.962337692E7,3.252715119E7,-34.77,-11.41,-0.32,-1.23,32.61,25.13,-25.13,-25.13,40.0
06/02/2026,1630,CMG,29.26,-4.22%,1.09,58.42,29.1,32.34,33.11,36.55,-4.0,-0.28,-0.23,"25,556,865",-300542.02,1.629892227E7,1.660410736E7,90.0,-10.33,-13.3,-9.75,37.61,31.44,37.61,34.09,40.0
06/02/2026,1630,CMI,672.67,+4.53%,23.55,718.08,307.905,676.82,631.19,526.34,1.0,0.38,0.22,"937,782",-300339.03,874796.4,877117.19,0.66,22.28,-0.77,0.6,718.17,510.44,718.17,-628.06,43.0
06/02/2026,1630,CNA,42.24,+0.81%,0.91,50.72,41.53,43.4,45.56,46.6,1.0,-0.08,0.51,"526,318",-100846.21,457004.69,472925.28,-9.63,-7.61,-4.91,-0.26,49.62,42.03,49.62,45.09,42.0
06/02/2026,1630,CNC,59.99,-3.24%,1.1,62.095,25.075,57.99,46.76,40.01,-1.0,-0.78,-0.23,"3,794,612",200750.24,6173401.19,6419126.5,-59.75,76.7,3.02,1.83,61.08,32.44,-32.44,-54.16,38.0
06/02/2026,1630,CNH,10.95,+11.17%,0.28,14.27,9.0,10.51,10.65,10.74,1.0,0.33,0.69,"17,818,381",100449.23,1.637400163E7,1.573131553E7,-24.13,-0.64,4.29,4.68,12.62,10.51,12.62,-10.01,40.0
06/02/2026,1630,CNX,33.32,-0.42%,1.3,43.62,27.72,35.51,37.66,36.15,1.0,0.0,0.37,"2,214,222",-100043.51,1887923.78,2025088.94,13.76,-13.3,-8.86,-1.8,44.6,34.03,44.6,38.09,35.0
06/02/2026,1630,COAL,27.97,+0.07%,1.22,29.1,16.5903,25.73,26.15,24.12,2.0,0.55,1.0,"30,602",-200246.33,182998.66,173423.87,-8.73,1.82,12.53,2.53,29.44,25.08,-25.08,-25.08,NaN
06/02/2026,1630,COCO,74.45,-0.73%,1.56,79.7,31.79,74.92,61.09,51.21,-20.0,-0.71,-0.01,"581,759",-100262.23,1517498.17,1408917.82,-71.04,53.22,-6.03,-3.79,80.1,45.43,80.1,80.1,39.0
06/02/2026,1630,COF,183.84,-0.39%,2.12,259.635,174.98,186.84,189.49,211.62,-2.0,-0.48,-0.53,"3,862,845",100136.03,4460467.64,4748952.98,-30.28,-0.36,-1.78,-1.7,211.31,175.45,211.31,-180.08,34.0
06/02/2026,1630,COIN,173.99,-4.72%,10.07,444.645,139.36,192.89,188.48,246.95,-1.0,-0.7,-0.3,"9,140,682",0.0,1.012700802E7,1.071327861E7,-3.93,0.58,-8.16,-4.53,222.12,158.44,222.12,-169.03,41.0
06/02/2026,1630,COM,34.06,-0.06%,0.43,35.62,27.4615,34.55,33.97,30.94,2.0,0.0,0.05,"91,453",200018.43,196761.67,211632.26,-37.77,2.13,-2.63,-0.44,36.13,32.62,36.13,-34.04,NaN
06/02/2026,1630,COP,116.87,+1.12%,3.55,135.87,85.231,118.47,122.66,103.99,2.0,0.01,0.55,"5,686,943",100039.51,8299681.71,9276242.35,-17.28,-8.97,-6.16,1.63,136.44,112.31,-112.31,-113.02,45.0
06/02/2026,1630,COPJ,47.40,+3.38%,2.02,53.945,22.6445,43.68,41.86,38.73,6.0,0.62,0.71,"112,184",0.0,111110.1,129680.64,-52.86,19.22,12.67,5.83,48.13,34.5,48.13,-40.09,NaN
06/02/2026,1630,COPX,93.66,+4.00%,4.08,99.99,41.45,85.84,82.12,72.0,7.0,0.65,0.73,"4,006,574",100454.15,4061618.81,4345517.77,-61.91,19.85,14.43,5.9,93.13,68.5,-68.5,-78.09,NaN
06/02/2026,1630,CORN,17.71,-1.06%,0.35,19.13,16.61,18.41,18.35,17.86,-3.0,-0.1,-0.06,"579,127",-200124.37,965745.37,1011942.87,-5.26,-2.59,-5.5,-2.75,19.13,18.36,19.13,19.13,NaN
06/02/2026,1630,COST,954.27,+0.86%,45.55,1096.5,844.06,1017.98,1006.49,957.15,-9.0,-0.12,0.0,"2,197,113",-200325.03,2019371.17,1975291.77,2.51,-4.24,-11.35,-4.11,1097.09,960.6,1097.09,1097.09,79.0
06/02/2026,1630,CP,90.15,+1.66%,1.96,91.46,68.421,86.99,83.85,77.88,1.0,0.62,0.6,"2,147,150",100027.04,3011664.29,2858094.85,-18.01,15.55,4.56,-0.5,88.62,76.43,-76.43,91.02,40.0
06/02/2026,1630,CPAY,359.82,-1.18%,10.98,367.434,252.84,340.26,320.82,310.41,-1.0,1.0,-0.64,"502,727",0.0,541694.44,591240.52,-12.96,24.26,3.25,2.11,355.09,281.5,-281.5,-301.17,44.0
06/02/2026,1630,CPER,40.60,+1.60%,0.83,40.78,27.08,38.79,36.86,33.72,2.0,0.8,0.53,"621,290",-100035.12,752989.05,819568.32,-61.9,18.23,5.73,3.94,41.13,32.5,41.13,41.13,NaN
06/02/2026,1630,CPNG,16.73,+0.66%,0.46,34.075,15.03,16.5,18.53,23.97,14.0,0.42,0.82,"20,121,317",-100247.19,2.10531755E7,2.16427542E7,-10.77,-11.58,6.56,3.27,22.31,15.08,-15.08,-15.08,43.0
06/02/2026,1630,CPRI,18.28,-0.65%,0.69,28.265,16.22,18.15,18.83,21.27,-3.0,-0.45,-0.72,"3,478,960",-100556.03,3035557.66,3025423.66,37.36,1.73,4.22,-7.4,22.29,17.44,22.29,20.03,44.0
06/02/2026,1630,CPT,106.10,+0.02%,1.53,119.0,96.53,105.58,102.97,105.32,-4.0,-0.84,-0.54,"1,117,268",-300026.18,1201218.19,1146963.72,47.78,7.97,1.42,-1.78,109.61,97.45,109.04,109.04,41.0
06/02/2026,1630,CRCL,100.85,-3.92%,7.08,298.99,49.9,113.93,104.95,102.38,-2.0,-0.31,-0.31,"14,435,454",101206.16,1.569472762E7,1.675621502E7,-51.07,11.14,-9.46,-6.83,140.14,84.41,140.14,-98.03,48.0
06/02/2026,1630,CRI,39.80,+3.67%,2.23,44.44,23.3805,36.31,36.17,33.48,1.0,0.64,0.9,"985,898",-100252.51,1068692.76,1127830.41,11.38,11.83,12.08,-0.8,41.29,32.59,-32.59,41.03,36.0
06/02/2026,1630,CRM,200.84,-4.18%,11.49,276.8,163.52,181.09,181.21,220.97,3.0,0.9,0.9,"18,553,156",200553.02,1.407984008E7,1.39876415E7,81.64,7.84,11.9,14.0,205.56,164.36,-164.36,-164.12,63.0
06/02/2026,1630,CRSP,52.02,-4.00%,2.75,78.48,36.075,52.1,51.73,55.67,-2.0,-0.66,-0.66,"1,366,989",-200465.58,1680458.64,1907326.47,40.39,6.58,7.13,-7.73,61.62,44.44,-44.44,57.03,47.0
06/02/2026,1630,CRWD,768.95,-1.69%,63.39,785.66,342.72,613.53,496.79,473.71,3.0,1.0,0.99,"4,077,781",-200456.37,3375437.86,3608251.67,15.02,95.51,24.26,14.6,675.06,362.45,-362.45,-486.17,1.0
06/02/2026,1630,CSCO,128.00,+5.50%,5.43,128.22,63.72,111.1,95.02,79.4,1.0,1.0,0.36,"26,319,020",-100243.13,2.292382187E7,2.344826705E7,-8.65,64.25,7.67,7.89,121.06,75.59,-75.59,-92.17,49.0
06/02/2026,1630,CSX,46.14,+0.61%,0.6,47.175,31.15,45.58,43.74,38.32,1.0,-0.58,0.45,"10,655,809",-200129.03,1.281573758E7,1.292839388E7,-51.38,11.34,-0.13,0.72,47.08,38.5,47.04,47.04,40.0
06/02/2026,1630,CTA,29.74,+0.54%,1.19,32.76,26.36,30.86,30.42,28.66,2.0,0.0,0.15,"502,027",200033.42,775114.95,805603.96,-43.54,0.92,-7.44,2.09,33.1,28.31,33.1,-29.02,NaN
06/02/2026,1630,CUBE,39.43,+0.25%,0.56,44.13,35.09,39.84,38.97,38.82,-3.0,-0.57,-0.43,"1,784,902",-200031.54,2124727.98,2246395.84,-19.59,7.94,1.28,-2.74,41.62,36.47,-36.47,-38.09,41.0
06/02/2026,1630,CURB,29.01,+1.19%,0.59,29.48,21.62,28.19,27.49,24.84,-2.0,0.51,-0.73,"683,199",0.0,724703.07,750464.25,12.65,11.71,4.62,-0.51,29.24,25.5,-25.5,29.03,38.0
06/02/2026,1630,CVNA,65.60,-7.61%,3.27,97.378,54.464,71.07,70.96,73.81,-1.0,-0.37,-0.41,"13,382,571",0.0,1.284326203E7,1.31165664E7,69.68,5.1,-0.64,-10.74,84.22,54.44,84.22,-61.08,40.0
06/02/2026,1630,CVS,89.50,-1.24%,2.5,98.43,58.5,92.04,82.75,78.63,-13.0,-0.59,0.0,"5,648,723",100230.19,7848059.89,7865745.76,-55.88,23.47,-6.76,-3.73,98.12,70.44,98.12,98.12,40.0
06/02/2026,1630,CVX,187.55,+0.93%,4.63,214.71,136.6,187.47,191.55,170.15,2.0,0.17,0.59,"5,859,789",200035.51,1.103583833E7,1.212177676E7,-34.86,-4.99,-4.37,2.47,215.44,178.31,-178.31,199.09,41.0
06/02/2026,1630,CWH,7.44,-1.06%,0.35,19.64,5.7,7.24,7.13,11.4,-3.0,0.63,-0.59,"1,893,547",300786.23,3143934.91,3272829.18,-11.29,12.9,6.59,-2.87,8.31,6.51,8.31,8.04,39.0
06/02/2026,1630,CZR,29.22,+0.24%,0.78,31.58,17.86,27.97,27.41,24.55,-1.0,0.59,-0.49,"14,860,712",-100111.04,6441206.63,6327430.68,126.46,10.06,5.79,0.48,31.57,25.44,-25.44,29.03,39.0
06/02/2026,1630,D,66.47,+2.88%,2.13,68.97,53.36,65.01,63.41,61.45,-7.0,-0.78,-0.38,"7,132,748",100125.1,6368766.9,5945990.87,48.86,7.12,-1.61,-1.35,69.1,59.5,69.1,69.1,40.0
06/02/2026,1630,DAL,80.02,-1.78%,5.05,83.83,45.28,74.85,70.69,65.46,-2.0,-1.0,-0.84,"5,188,214",100259.54,9691787.65,1.131844064E7,-6.23,18.37,13.92,-2.99,77.06,55.59,-55.59,84.02,25.0
06/02/2026,1630,DAPP,22.57,-1.78%,0.99,27.4899,13.6,21.68,19.08,19.18,-1.0,-0.85,-0.61,"544,893",-200044.06,992654.42,957494.42,47.51,52.19,12.23,-1.05,23.12,14.44,-14.44,-19.09,NaN
06/02/2026,1630,DAR,60.34,-0.17%,1.54,66.02,29.15,61.16,61.04,44.2,6.0,0.04,0.44,"1,774,483",400751.39,2886916.64,2973574.62,-33.99,-2.93,-2.88,1.21,66.19,51.58,66.19,-58.06,40.0
06/02/2026,1630,DASH,156.95,-4.75%,3.9,285.5,143.3,159.54,162.96,207.65,-1.0,-0.62,-0.44,"3,760,562",-100653.18,4635967.34,4475585.99,-24.31,4.29,-3.52,0.16,191.3,143.45,191.3,-147.08,47.0
06/02/2026,1630,DDOG,269.13,-3.01%,22.29,278.705,98.0101,211.9,158.93,145.34,3.0,1.0,0.66,"8,932,391",100066.18,5796709.05,5522037.16,85.95,126.79,28.88,19.49,225.06,101.36,-101.36,-179.17,45.0
06/02/2026,1630,DDS,592.64,+0.76%,27.13,711.975,358.785,560.31,574.31,594.1,-3.0,0.48,-0.94,"121,741",-200200.03,108902.28,112998.13,-3.91,2.74,11.8,-2.64,639.29,518.09,-518.09,613.03,50.0
06/02/2026,1630,DE,579.25,+6.79%,18.47,674.1899,433.0,561.14,573.06,521.87,5.0,0.09,0.64,"2,043,800",200132.02,1250625.73,1286676.12,61.59,1.5,2.61,7.47,623.62,515.07,-515.07,-515.07,54.0
06/02/2026,1630,DECK,110.79,-0.03%,8.35,126.5,78.91,102.58,103.38,103.23,-2.0,0.81,-0.86,"1,564,929",200543.07,2018164.11,2067391.26,-32.14,9.79,17.1,-3.08,114.31,92.08,116.04,116.04,36.0
06/02/2026,1630,DELL,435.31,-6.58%,77.19,469.47,108.01,283.97,227.59,157.37,8.0,1.0,1.0,"15,817,060",200178.03,8829061.56,8818245.34,121.19,157.0,82.88,37.3,298.06,137.58,-137.58,-227.09,64.0
06/02/2026,1630,DEO,79.28,-0.74%,2.4,116.41,72.45,83.09,79.72,90.26,-4.0,-0.7,-0.42,"1,058,324",-100240.57,1467210.91,1603201.58,-15.16,6.23,-5.37,-6.28,87.06,72.48,87.04,87.04,45.0
06/02/2026,1630,DG,106.27,-3.33%,2.67,158.23,95.11,107.48,114.92,120.96,-1.0,0.32,-0.73,"8,994,742",-400643.01,3611339.79,3671358.25,64.45,-9.3,0.04,-3.3,156.62,100.07,-100.07,-100.07,0.0
06/02/2026,1630,DGX,193.16,+0.50%,2.7,213.5,164.65,191.5,194.2,188.43,-3.0,0.29,-0.55,"662,357",300125.3,902621.5,886887.49,-12.26,-2.29,1.75,-1.55,210.29,186.16,-186.16,197.02,33.0
06/02/2026,1630,DIN,29.57,-5.80%,0.79,39.68,19.58,29.76,28.22,29.07,-3.0,-0.63,-0.52,"544,586",-100258.14,424325.86,415583.24,-43.95,9.24,-0.77,-5.29,33.61,24.35,-24.35,32.02,44.0
06/02/2026,1630,DIS,101.41,-1.40%,1.08,124.69,92.185,104.16,101.73,108.15,-1.0,-0.61,-0.24,"8,368,302",200128.19,8702250.44,9476420.68,2.32,5.02,-2.41,-2.24,110.17,92.45,110.17,110.17,44.0
06/02/2026,1630,DK,46.40,+0.96%,1.2,49.5,18.12,44.92,43.74,36.33,5.0,0.52,0.52,"933,998",100766.24,1287081.62,1396055.33,-21.99,4.53,2.18,4.53,50.19,37.31,50.19,-41.04,45.0
06/02/2026,1630,DKL,51.95,+1.60%,0.78,55.89,41.72,51.32,51.07,48.07,2.0,0.33,0.42,"25,341",-100233.51,54322.55,57542.24,-25.27,2.97,-0.4,2.65,55.48,48.4,-48.4,-49.02,45.0
06/02/2026,1630,DKNG,25.30,-3.91%,0.58,48.78,20.46,24.98,23.63,31.13,-1.0,-0.84,-0.49,"8,410,792",-100061.03,1.27203547E7,1.311969558E7,-28.3,14.17,-1.86,3.14,27.16,20.44,27.16,-24.02,44.0
06/02/2026,1630,DLTR,109.39,-1.76%,9.61,142.4,84.71,96.62,100.63,109.4,-1.0,0.61,-0.96,"4,380,949",300545.03,3854849.71,3756404.04,-12.23,0.63,19.91,-3.19,120.62,86.13,-86.13,117.02,63.0
06/02/2026,1630,DOC,19.45,+2.37%,0.26,20.27,15.7,19.41,17.73,17.61,-15.0,-0.79,-0.02,"8,859,582",-100138.03,9568997.84,9055089.92,34.35,18.74,-0.21,-0.31,20.12,16.24,20.04,20.04,36.0
06/02/2026,1630,DOCU,55.10,-3.37%,3.12,94.67,40.16,48.93,47.54,60.47,3.0,1.0,0.86,"4,875,016",100656.53,3611919.15,3953263.43,67.14,14.39,12.4,11.13,51.09,42.36,-42.36,-44.13,2.0
06/02/2026,1630,DOV,211.84,+2.07%,2.48,237.54,158.97,214.34,215.6,198.03,1.0,0.11,0.54,"519,458",200232.28,930196.34,1004852.77,-33.01,2.19,0.48,-0.32,233.27,201.41,233.27,228.17,35.0
06/02/2026,1630,DOW,34.72,+0.09%,1.78,42.74,20.4019,37.01,38.4,29.07,2.0,0.0,0.31,"9,748,707",-100256.32,1.328366364E7,1.416535998E7,10.87,-14.67,-9.96,-0.14,43.43,31.62,43.43,-33.02,35.0
06/02/2026,1630,DPZ,307.53,-1.97%,4.2,496.0,297.4761,314.23,341.94,398.21,-1.0,0.31,-0.84,"530,482",-100231.26,934722.08,957990.69,-44.36,-14.94,-0.15,-0.91,417.59,297.1,-297.1,-297.1,32.0
06/02/2026,1630,DRI,198.27,-1.80%,4.5,228.27,169.0,198.17,197.46,195.98,-3.0,-0.43,-0.64,"990,405",-100132.51,1138994.62,1306975.38,-25.99,2.7,2.33,-3.03,212.62,187.35,-187.35,210.04,16.0
06/02/2026,1630,DRLL,36.71,+0.95%,0.92,41.0248,26.1001,36.67,37.11,32.02,2.0,0.16,0.6,"24,841",-200127.35,30003.75,29762.74,118.61,-3.17,-3.84,2.31,41.44,34.31,-34.31,39.09,NaN
06/02/2026,1630,DRVN,13.29,-2.14%,0.53,19.74,9.8,13.46,13.03,14.69,-3.0,-0.88,-0.61,"1,038,422",100771.08,1845654.46,1925858.41,-39.2,7.79,-6.67,-6.34,14.09,10.57,-10.57,14.03,NaN
06/02/2026,1630,DT,44.97,+1.12%,2.59,57.55,31.635,39.98,37.63,42.54,4.0,1.0,0.91,"5,983,735",100448.14,6333969.86,6893339.28,-43.44,22.3,12.85,11.01,41.09,32.36,-32.36,-33.13,44.0
06/02/2026,1630,DVN,46.22,-0.19%,1.88,52.71,30.8,46.92,47.95,40.06,2.0,0.04,0.42,"11,749,213",-200239.19,1.439770278E7,1.584800373E7,-20.26,-4.88,-6.96,4.78,53.44,42.31,-42.31,-44.02,43.0
06/02/2026,1630,DXCM,73.45,-1.90%,5.54,89.98,54.11,66.2,64.2,67.77,-6.0,1.0,-0.77,"3,750,544",500742.09,5449946.55,5220243.04,-38.51,17.76,12.84,1.53,74.62,57.23,-57.23,-58.12,40.0
06/02/2026,1630,EA,202.01,0.00%,0.55,204.885,144.6671,201.08,202.12,197.39,4.0,0.43,0.79,"1,698,778",100013.03,1859654.53,2019243.42,-20.4,-0.77,0.48,0.43,204.38,197.59,204.38,-199.13,39.0
06/02/2026,1630,EAT,138.20,-2.51%,5.11,187.123,100.3,137.98,143.47,143.13,-1.0,0.37,-0.81,"668,302",200751.13,1172729.44,1180197.25,-34.97,-3.59,4.45,-1.3,162.31,125.08,-125.08,-125.08,49.0
06/02/2026,1630,EBAY,108.88,-1.33%,2.94,119.31,72.84,111.76,103.5,92.77,-8.0,-0.64,-0.14,"4,623,477",300043.21,5849481.66,5676474.73,-41.56,16.91,-4.85,-2.9,119.08,87.45,119.08,119.08,40.0
