Date,Time,Symbol,Last,%Change,Sector,Beta,StandardDeviation,Free Cash Flow Per Share - Current (LTM),52High,52Low,SimpleMovingAvg,SimpleMovingAvg,SimpleMovingAvg,A_MCADays_Streak,A_MACD_BRR,A_MACDH_D_BRR,Volume,A_VolumeSpike,VolumeAvg,VolumeAvg,VolumeRateOfChange,A_Perf2M,A_Perf2Wk,A_Perf3D,A_3mnHigh,A_3mnLow,A_3mnHighLow,A_3wkHighLow,A_EarningsDays,Market Cap
5/27/2026,1630,/NG[N26],3.082,-0.42%,,0.5784,0.101,<empty>,7.439,2.495,2.905,2.834,3.405,2,0.5,0.33,"2,203",0,107467.16,116585.188,-98.612,1.549,7.462,5.512,3.56,2.23,-2.23,-3.14,NaN,0
5/27/2026,1630,/NKD[M26],64490,-1.10%,,0.352,1428,<empty>,66520,37295,62274,58532,52214,-1,1,-1,"1,056",200500,6003,6108,-84,26,2,2,63880,50410,-50410,-59150,NaN,0
5/27/2026,1630,/SI[N26],72.77,-2.84%,,0.6496,5.022,<empty>,121.785,32.8,78.135,75.889,65.846,-2,-0.23,-0.53,"6,002",0,44122.82,45246.547,-89.938,4.3,-17.452,-4.143,97.61,61.46,-61.46,90.1,NaN,0
5/27/2026,1630,AAAU,43.88,-1.33%,,0.1567,0.96,<empty>,54.71,32.15,45.31,45.82,43.05,-1,-0.26,-0.5,"1,302,699",0,2272206.95,2351175.42,99.34,1.98,-5.63,-2.01,53.6,43.44,-43.44,47.13,NaN,"2,702 M"
5/27/2026,1630,AAL,14.92,0.51%,Industrials,1.388,0.85,$1.67 ,16.5,10.09,12.81,11.89,13.03,5,0.94,0.89,"88,812,019",-100272.55,6.07E+07,6.91E+07,48.7,39.31,17.57,9.79,14.62,10.4,-10.4,-12.17,39,"9,868 M"
5/27/2026,1630,AAPL,310.85,0.82%,Information Technology,1.081,6.48,$8.74 ,313.26,195.07,293.39,272.88,262.4,-2,1,-0.53,"50,430,919",300027.18,4.51E+07,4.39E+07,-13.55,22.92,5.44,1.92,303.07,246.4,-246.4,-275.16,44,"4,565,565 M"
5/27/2026,1630,ABBV,215.4,1.07%,Health Care,0.3055,4.59,$11.29 ,244.81,181.73,208.99,208.06,219.39,-2,0.9,-0.94,"4,640,413",-100136.47,6729711.49,6674836.35,-36.35,2.03,3.63,0.42,237.58,191.19,-191.19,220.02,44,"380,567 M"
5/27/2026,1630,ABNB,132.1,-0.44%,Consumer Discretionary,1.19,2.96,$7.52 ,147.25,110.81,136.36,134.3,128.45,5,-0.34,0.25,"3,094,887",0,3651742.89,3861276.59,-29.34,0.79,-2.49,-1.6,147.24,122.37,147.24,-128.04,48,"78,402 M"
5/27/2026,1630,ABR,5.5,1.29%,Financials,1.096,0.73,$0.89 ,12.575,5.4,6.66,7.29,9.05,8,0,0.38,"3,962,499",-401162.11,3894085.63,4165854.71,1.31,-27.25,-5.98,-6.94,9.58,6.07,9.58,9.13,45,"1,058 M"
5/27/2026,1630,ABT,85.68,-1.14%,Health Care,0.6288,1.88,$4.24 ,139.06,81.97,86.83,95.15,117.04,-3,0.53,-0.9,"10,814,316",-100135.47,1.32E+07,1.22E+07,-13.18,-18.06,1.58,-2.38,117.61,82.11,-82.11,-82.11,34,"149,239 M"
5/27/2026,1630,ACHC,24.09,2.55%,Health Care,0.7332,1.23,($3.23),30.1991,11.43,25.44,25.39,20.66,2,-0.23,0.13,"1,444,818",-100568.19,2941166,3254492.02,-44.66,1.01,-7.42,4.65,30.16,21.62,30.16,-22.03,43,"2,215 M"
5/27/2026,1630,ACHR,6.55,0.61%,Industrials,2.855,0.26,($0.90),14.62,4.8,6.15,5.86,8.01,4,0.94,0.51,"58,174,097",-100187.02,3.57E+07,3.47E+07,6.18,21.97,2.5,7.03,8.6,5.4,-5.4,-6.15,51,"4,997 M"
5/27/2026,1630,ACI,16.03,1.91%,Consumer Staples,0.2375,0.42,<empty>,22.78,15.545,16.36,16.78,17.63,-4,-0.25,-0.46,"5,340,975",-100131.11,6677031.65,6512215.82,-22.94,-6.2,0.69,-1.48,18.35,16.1,-16.1,18.05,37,"7,927 M"
5/27/2026,1630,ADBE,238.24,-0.94%,Information Technology,1.434,7.02,$24.58 ,421.48,224.13,247.45,244.44,304.79,-4,-0.68,-0.46,"3,408,880",200143.51,5055861.62,5437783.22,-23.43,-1.1,-1.08,-2.4,285.57,224.32,-224.32,265.05,11,"96,297 M"
5/27/2026,1630,ADYEY,11,-2.40%,Financials,2.347,0.32,<empty>,19.94,9.45,10.93,10.69,14.23,-1,0.83,-0.66,"1,091,734",100000.11,1683931.1,1797413.44,-38.61,10.11,3,0.64,12.62,9.37,-9.37,-10.09,NaN,"34,690 M"
5/27/2026,1630,AFK,27.42,0.22%,,0.7384,0.75,<empty>,30.85,18.672,27.36,26.95,25.84,4,0.49,0.45,"146,044",-200043.5,73961.58,89462.9,16.27,10.34,-4.03,1.78,31.61,24.46,-24.46,-26.05,NaN,115 M
5/27/2026,1630,AFRM,70.44,1.69%,Financials,3.494,1.89,$2.37 ,100,42.095,66.19,57.92,67.38,2,0.8,0.39,"5,826,462",-100679.49,5278998.26,5494358.51,-3.27,60.64,7.66,4.85,71.12,42.41,-42.41,-60.09,63,"23,590 M"
5/27/2026,1630,AGCO,114.28,-0.07%,Industrials,1.104,2.32,<empty>,143.78,95.96,116.08,116.41,113.73,3,0.24,0.49,"437,114",-100144.16,717528.61,702401.15,-61.12,-1.43,-3.18,1.95,137.6,108.46,-108.46,-108.03,44,"8,275 M"
5/27/2026,1630,AHR,50.46,-1.06%,Real Estate,0.5662,0.75,$1.81 ,54.67,34.03,50.53,49.62,47.25,-1,-0.53,-0.5,"2,054,697",-100128.04,2494401.76,2579206.97,-23.65,6.43,-1.96,0.66,55.61,47.4,-47.4,52.11,49,"9,725 M"
5/27/2026,1630,AIQUY,42.52,0.45%,Materials,0.7727,0.69,$5.45 ,44.415,36.169,41.6,41.79,40,7,0.28,0.62,"97,934",0,187121.86,189503.64,-39.48,8.06,2.85,1.36,44.3,38.55,44.3,-40.07,42,"122,689 M"
5/27/2026,1630,AKAM,144.43,-2.55%,Information Technology,0.5766,9.71,$5.29 ,165.45,69.78,135.44,117.41,93.81,-9,-0.81,-0.3,"4,176,396",100355.05,6033044.01,5531336.4,-30.15,23.18,-3.43,-1.24,165.09,89.3,165.09,165.09,49,"20,998 M"
5/27/2026,1630,ALB,177.47,1.59%,Materials,1.334,14.65,$3.47 ,221,53.7,187.9,184.06,139.53,3,0.01,0.23,"1,922,874",-100466.14,2072902.21,2120225.01,-13.57,1.7,-13.65,4.46,221.13,155.46,221.13,-166.05,43,"20,930 M"
5/27/2026,1630,ALCO,41.88,1.63%,Consumer Staples,0.9887,0.46,<empty>,45.01,30.89,40.96,41.34,37.5,6,0.28,0.53,"14,115",300200.47,26581.96,27736.45,11.63,4.7,1.72,2.52,45.33,37.53,45.33,-40.07,52,311 M
5/27/2026,1630,ALGN,162.88,-0.41%,Health Care,1.767,3.71,$8.11 ,208.305,122,166.27,174.08,157.73,7,0.13,0.51,"1,553,536",-100247.48,1077488.7,1142641.15,102.16,-8.15,-1.76,-0.1,200.25,152.04,-152.04,-152.04,43,"11,665 M"
5/27/2026,1630,ALLY,42.94,0.47%,Financials,1.097,0.8,($0.36),47.27,34.3,42.91,41.93,41.46,5,0.48,0.43,"2,952,013",-100133.25,3376589.69,3518382.75,-17.22,9.71,0.23,0.44,47.25,36.52,47.25,-41.04,34,"13,162 M"
5/27/2026,1630,ALNY,295.63,0.04%,Health Care,0.3197,4.49,$4.88 ,495.55,284.28,295.84,309.49,386.93,-2,0.72,-0.8,"629,519",100140.19,1083219.92,1081826.49,-37.82,-9.91,1.23,-1.62,343.3,284.11,-284.11,-284.11,44,"39,470 M"
5/27/2026,1630,AMAT,448.25,-1.46%,Information Technology,1.686,13.43,$6.72 ,462.4,153.47,422.08,393.29,289.92,5,0.66,0.61,"5,053,494",100261.08,6775576.29,6804493.86,-30.21,32.4,3.95,4.89,448.11,317.55,-317.55,-386.16,54,"355,892 M"
5/27/2026,1630,AMBA,90.58,-3.20%,Information Technology,2.238,5.3,$1.36 ,96.69,48.3,78.68,64.8,72.06,-1,1,-0.83,"2,135,598",-100502.01,872688.15,931330.86,121.97,71.98,15.85,8.3,83.09,48.4,-48.4,-67.17,1,"3,973 M"
5/27/2026,1630,AMD,495.54,-1.66%,Information Technology,2.351,26.65,$5.27 ,510.21,108.6154,422.98,315.38,234.15,3,0.91,0.43,"27,589,331",300369.15,3.93E+07,3.80E+07,-68.55,143.19,10.54,10.22,469.11,188.59,-188.59,-339.16,47,"808,028 M"
5/27/2026,1630,AMG,307.92,-0.24%,Financials,1.145,4.09,<empty>,334.78,172.54,299.97,290.36,273.48,5,0.58,0.54,"451,281",0,341921.66,347506.65,60.9,11.43,2.12,1.75,319.62,254.37,-254.37,318.17,44,"8,133 M"
5/27/2026,1630,AMH,32.08,0.12%,Real Estate,0.8141,0.45,<empty>,38.01,27.215,31.88,30.27,31.69,-2,-0.77,-0.28,"2,077,215",0,3132048.84,3621830.78,-46.68,15.02,1.62,-0.09,33.13,27.46,33.13,-30.07,44,"11,568 M"
5/27/2026,1630,AMLP,52.69,-1.20%,,0.4956,0.61,<empty>,55.22,44.64,53.75,52.94,49.44,-5,-0.53,-0.22,"1,596,223",-100016.39,1610689.84,1571688.82,-21.05,-2.08,-2.55,-2.75,55.06,51.27,55.04,55.04,NaN,"12,401 M"
5/27/2026,1630,AMN,27.2,-0.07%,Health Care,0.3489,2.12,$18.27 ,31.65,14.865,25.85,21.85,19.44,-9,-0.71,-0.24,"686,316",200472.12,1004613.8,1048255.13,-34.75,38.92,-7.7,6.04,32.11,17.37,32.11,32.11,49,"1,055 M"
5/27/2026,1630,AMPH,19.1,1.54%,Health Care,0.8804,1.67,$2.88 ,31.2641,16.645,19.73,20.22,24.88,7,0.54,0.7,"501,594",100060.04,591496.21,638404.01,27.71,-2.2,9.14,5.18,28.62,17.06,-17.06,-17.06,49,842 M
5/27/2026,1630,AMZN,271.85,2.47%,Consumer Discretionary,1.437,3.47,($0.23),278.56,196,267.91,244.28,231.01,5,0.66,0.32,"40,061,864",-100334.19,4.46E+07,4.50E+07,-10.08,30.99,2.27,1.26,279.15,199.41,279.15,-255.05,44,"2,924,320 M"
5/27/2026,1630,AN,194.94,1.66%,Consumer Discretionary,0.7517,7.99,($2.85),228.9166,176.62,196.06,196.47,206.04,5,0.25,0.57,"355,682",-100334.18,396400.73,407361.08,16.71,-0.03,-0.21,4.56,218.17,177.04,-177.04,-177.04,45,"6,523 M"
5/27/2026,1630,AQWA,18.835,-0.32%,,0.9047,0.27,<empty>,20.92,18.145,18.91,19.15,19.48,5,0.29,0.56,"9,871",-100124.57,10860,30349.06,-33.47,0.45,-0.95,1.51,21.62,18.04,-18.04,-18.04,NaN,25 M
5/27/2026,1630,AR,35.11,-1.93%,Energy,0.4069,1.05,$3.08 ,45.75,29.1,37.5,39.05,35.15,-5,-0.1,-0.56,"3,872,194",0,5265889.04,5553100.98,-21.22,-20.8,-3.36,-5.21,46.4,34.62,46.4,40.16,43,"10,878 M"
5/27/2026,1630,ARE,49.93,3.01%,Real Estate,1.189,1.31,$8.24 ,88.236,39.41,45.57,45.95,58.53,1,0.79,0.69,"1,505,265",-100849.21,2300439.51,2399057.04,-62.22,4,7.38,4.35,55.62,39.2,-39.2,-40.17,46,"8,701 M"
5/27/2026,1630,ARGT,95.58,3.35%,,0.9336,2.12,<empty>,103.9699,66.49,90.54,91.1,87.23,5,0.49,0.76,"277,559",100032.19,282583.25,261421.66,-19.3,8.79,6.45,3.82,97.34,83.59,97.34,-86.07,NaN,848 M
5/27/2026,1630,ARHS,6.65,3.26%,Consumer Discretionary,2.312,0.38,<empty>,12.63,5.57,6.54,6.82,9.23,9,0.43,0.57,"1,254,834",-100165.08,1396980.45,1456757.05,-47.55,-0.75,12.71,4.07,10.62,6.04,-6.04,-6.04,49,941 M
5/27/2026,1630,ARKK,77.95,0.93%,,1.973,1.72,<empty>,92.65,55.22,76.97,74.04,77.96,5,0.67,0.45,"5,787,954",100150.46,9331506.21,9778808.9,15.51,15.67,-0.33,1.74,81.11,63.4,81.11,-73.05,NaN,"6,579 M"
5/27/2026,1630,ARQQ,16.1,-2.95%,Information Technology,2.715,1.54,<empty>,62,11.52,14.62,14.2,25.54,-1,1,-0.61,"660,320",200526.03,433852.3,384298.85,21.24,26.08,11.81,-2.13,18.62,12.4,-12.4,19.02,135,280 M
5/27/2026,1630,AS,36.65,-0.62%,Consumer Discretionary,1.134,1.41,$0.78 ,42.76,28.92,34.81,34.5,35.68,7,0.56,0.78,"3,942,808",-200151.06,4402699.73,4812218.81,1.22,15.18,9.21,3.74,39.62,31.46,-31.46,-33.09,56,"21,324 M"
5/27/2026,1630,ASBFF,25.76,0.00%,Consumer Staples,0.4235,2.36,<empty>,31.08,23.18,27.04,28.05,25.16,1,0.29,0.37,<empty>,NaN,2186.16,2774.45,-72.45,-11.17,-3.38,6.01,31.09,23.04,-23.04,-23.04,NaN,"18,028 M"
5/27/2026,1630,ASO,52.86,-3.06%,Consumer Discretionary,1.03,1.58,<empty>,62.445,39.87,52.15,54.32,52.99,5,0.22,0.67,"1,362,897",-200851.5,1431656.47,1438421.88,16.97,-1.2,3.4,3.59,62.62,48.05,-48.05,-48.05,9,"3,410 M"
5/27/2026,1630,ATRO,85.01,0.68%,Industrials,1.124,3.03,<empty>,86.96,27.2701,77.85,73.78,59.91,2,0.62,0.7,"626,505",101060.1,529707.85,596494.16,21.59,30.22,8.63,6.41,84.6,61.4,-61.4,-70.17,44,"3,047 M"
5/27/2026,1630,AVB,186.23,0.62%,Real Estate,0.8016,1.63,$11.84 ,209.86,160.095,184.9,175.03,180.74,1,-0.8,0.33,"876,952",-200121.04,1041486.14,1045181.33,-6.43,13.96,-0.42,1.15,188.1,160.39,-160.39,-180.07,43,"26,421 M"
5/27/2026,1630,AVGO,421.86,-0.04%,Information Technology,1.405,7.55,$6.12 ,442.36,234.425,420.38,380.98,351.02,2,-0.51,0.31,"17,601,013",0,2.18E+07,2.38E+07,-15,36.34,0.61,1.76,442.08,290.4,442.08,442.08,5,"1,997,367 M"
5/27/2026,1630,AVO,11.44,-1.80%,Consumer Staples,0.5579,0.5,<empty>,15.53,10.08,12.72,13.35,12.77,-2,0,-0.34,"1,922,248",-300263.01,1002792.88,943226.41,116.72,-15.88,-9.42,-4.19,16.34,12.49,16.34,14.17,8,810 M
5/27/2026,1630,AVTR,8.4,3.19%,Health Care,0.9336,0.25,$0.65 ,15.93,7.265,8.01,7.96,10.8,5,0.74,0.76,"9,114,619",100357.05,9177444.44,9448066.66,11.96,9.52,2.82,6.73,9.62,7.41,-7.41,-7.04,45,"5,735 M"
5/27/2026,1630,AWI,159.76,0.04%,Industrials,1.167,2.8,$5.53 ,206.0799,149.06,161.15,167.12,184.68,5,0.36,0.61,"465,372",200132.21,448226.05,511766.17,1.84,-3.16,0.41,1.66,183.25,152.05,-152.05,-152.05,42,"6,818 M"
5/27/2026,1630,AXP,312.54,0.59%,Financials,1.058,2.57,$20.73 ,387.49,286.15,314.44,312.58,336.9,5,0.58,0.39,"3,016,026",100039.47,3211297.35,3517301.39,2.8,4.39,-0.56,0.92,340.27,291.46,340.27,-303.04,40,"213,254 M"
5/27/2026,1630,AZO,3027.48,-2.34%,Consumer Discretionary,0.3642,135.12,$95.97 ,4388.11,2986.01,3422.37,3443.76,3730.21,-2,-0.22,-0.12,"308,385",-200438.02,225404.51,211362.94,32.07,-10.85,-11.21,-11.95,3882.6,3280.06,3882.6,3730.17,81,"49,557 M"
5/27/2026,1630,B,41.25,-2.02%,Materials,-0.0935,2.12,$2.99 ,54.69,18.82,41.4,41.05,39.31,2,-0.52,0.51,"8,695,867",100647.12,1.32E+07,1.32E+07,-53.69,10.06,-10.03,-0.07,51.6,36.46,-36.46,48.11,52,"69,115 M"
5/27/2026,1630,BA,224.3,2.47%,Industrials,1.192,8.35,($1.82),254.3499,176.77,226.48,218.4,219.5,3,0.44,0.24,"11,055,750",-100639.09,6871594.97,6960033.35,54.26,15.4,-5.31,2.14,244.08,188.4,244.08,-214.05,42,"176,816 M"
5/27/2026,1630,BABA,127.76,-1.32%,Consumer Discretionary,0.4651,5,($3.17),192.67,103.71,134.78,131.48,149.58,-9,-0.54,-0.27,"8,272,827",201052.1,1.16E+07,1.14E+07,-51.22,1.87,-5.21,-2.82,149.62,118.35,-118.35,147.09,64,"306,513 M"
5/27/2026,1630,BAC,51.1,-2.11%,Financials,1.193,0.85,$7.63 ,57.55,43.36,51.63,51.03,51.8,-1,-0.52,-0.44,"48,581,474",100043.47,3.55E+07,3.84E+07,76.4,5.93,0.63,-0.76,55.29,46.47,55.29,-49.07,32,"362,636 M"
5/27/2026,1630,BALL,56.51,-0.07%,Materials,1.044,1,$2.21 ,68.29,44.83,57.69,59.74,55.2,7,0.07,0.52,"2,497,211",100130.15,2554628.71,2406470.61,-55.06,-5.25,-1.84,0.28,67.61,55.05,-55.05,-55.05,47,"15,046 M"
5/27/2026,1630,BBN,15.91,0.63%,,0.672,0.21,<empty>,17.45,15.47,15.93,16.03,16.45,5,0.29,0.56,"118,057",-100100.15,196424.11,194875.19,-88.48,1.08,-0.62,2.05,17.61,15.05,-15.05,-15.05,NaN,983 M
5/27/2026,1630,BBWI,19.45,9.70%,Consumer Discretionary,1.417,1.17,$4.16 ,33.96,14.275,18.28,18.68,22.4,5,0.54,0.59,"18,204,693",-200063.01,6179548.54,6169208.19,234.66,9.09,1.89,12.3,24.58,16.04,-16.04,-16.04,0,"3,917 M"
5/27/2026,1630,BBY,64.54,2.09%,Consumer Discretionary,1.257,2.6,$5.96 ,84.99,55.1,59.14,61.56,69.71,9,0.94,1,"6,960,070",100545.43,3922868.83,4344402.26,141.48,2.1,12.83,5.54,68.58,55.09,-55.09,-55.09,1,"13,598 M"
5/27/2026,1630,BCO,106.18,-0.78%,Industrials,1.053,1.45,$13.03 ,136.37,80.1,105.86,105.69,114.44,5,0.67,0.59,"309,213",0,484540.12,557551.81,-45.11,4.33,0.43,1.33,136.62,96.46,-96.46,-99.09,48,"4,373 M"
5/27/2026,1630,BDRY,12.875,-0.04%,,0.7285,0.4,<empty>,13.34,5.1,12.48,11.37,9.7,2,-0.72,0.47,"39,507",400157.56,96223.23,166924.92,-69.47,28.75,-3.12,3,13.1,10.4,13.1,13.1,NaN,41 M
5/27/2026,1630,BEAM,31.89,7.05%,Health Care,2.135,2.1,($3.74),36.44,15.35,29.82,28.03,25.87,4,0.46,0.46,"2,729,620",-201095.23,2138928.62,2120908.31,24.77,35.01,0.98,15.25,34.11,22.4,34.11,-26.05,47,"3,281 M"
5/27/2026,1630,BEPC,39.17,0.28%,Utilities,1.146,0.89,($1.86),45.18,28.765,36.86,39.26,39.03,16,0.39,1,"1,705,009",-200342.18,1545803.27,1496978.55,-36.63,-0.58,6.07,4.12,44.61,34.16,-34.16,-34.16,45,"7,144 M"
5/27/2026,1630,BIDU,129.91,2.43%,Communication Services,0.4426,6.6,($4.60),165.3,81.17,134.49,124,125.14,1,-0.54,0.2,"2,713,792",-100260.08,2293700.52,2378426.94,-40.73,18.2,-7.17,-0.97,152.09,106.4,152.09,152.09,57,"44,202 M"
5/27/2026,1630,BIO,305.29,2.83%,Health Care,1.111,22.01,<empty>,343.12,211.43,267.38,275.63,293.05,10,0.88,1,"574,425",100339.07,378424.77,354423.28,15.24,10.4,26.3,6.47,313.25,237.09,-237.09,-237.09,44,"8,170 M"
5/27/2026,1630,BIP,38.74,-0.18%,Utilities,1.053,0.85,<empty>,40.32,29.63,37.65,36.75,35.13,-3,-0.81,-0.69,"700,299",-100328.2,962688.82,983526.05,-48.36,8.61,1.76,-2.54,40.6,33.19,-33.19,40.03,44,"17,821 M"
5/27/2026,1630,BIRK,42.79,-1.72%,Consumer Discretionary,1.091,4.08,$1.94 ,57.2,31.12,37.4,37.32,41.56,6,0.75,1,"3,442,762",100850.04,2536104.01,2496936.86,64.71,21.49,12.75,7.86,43.25,31.07,-31.07,-31.07,53,"7,869 M"
5/27/2026,1630,BITO,10.21,-1.54%,,1.711,0.31,<empty>,23.49,8.61,10.75,10.26,13.89,-11,-0.79,-0.4,"117,147,797",100256.09,1.20E+08,1.19E+08,-28.57,8.39,-7.52,-3.68,11.11,9.61,11.11,11.11,NaN,"1,728 M"
5/27/2026,1630,BJ,84.2,-0.84%,Consumer Staples,1.5,4.29,$1.67 ,115.43,83.65,92.91,94.36,94.81,-5,0,0,"4,140,799",-200232.01,2090543.6,2076502.63,108.8,-16.25,-8.49,-10.83,102.58,90.32,102.58,99.05,58,"10,752 M"
5/27/2026,1630,BJRI,46.26,2.80%,Consumer Discretionary,1.276,1.55,<empty>,47.02,28.46,41.48,38.73,37.19,5,1,0.88,"518,228",100943.15,354801.29,384112.99,-48.4,25.4,11.69,4.19,44.11,33.51,-33.51,-36.16,44,972 M
5/27/2026,1630,BK,137.16,0.00%,,1.06,2.09,<empty>,139.1499,87.41,133.95,127.38,115.79,8,0.55,0.4,<empty>,-100126.24,3735732.78,3647721.43,-49.35,19.33,2.63,1.58,139.21,112.51,139.21,-130.08,37,"94,144 M"
5/27/2026,1630,BKNG,168.37,3.10%,Consumer Discretionary,-1.271,5.36,$11.24 ,233.576544,150.14,162.58,170.74,195.14,8,0.54,0.68,"9,932,990",0,7643945.8,8655557.09,9.84,-0.11,4.86,5.44,194.25,150.04,-150.04,-150.04,43,"130,466 M"
5/27/2026,1630,BKV,26.51,-2.10%,Energy,1.042,0.77,($4.94),32.81,19.56,29.19,28.71,26.44,-4,-0.15,-0.16,"819,514",-100056.47,966789.31,1027616.71,-23.91,-10.17,-6.39,-7.15,33.6,26.29,-26.29,32.15,53,"2,900 M"
5/27/2026,1630,BLDR,77.47,4.11%,Industrials,1.438,3.24,$7.80 ,151.03,65.1,74.75,81.06,108.48,5,0.37,0.59,"2,622,101",-300562.19,2448875.96,2531484.33,-27.42,-5.72,6.44,4.89,105.62,65.04,-65.04,-65.04,44,"8,333 M"
5/27/2026,1630,BLK,1070.34,-0.66%,Financials,1.459,17.03,$23.68 ,1219.9399,917.39,1070.3,1028.2,1078.57,3,-0.82,0.4,"515,288",100341.56,703305.83,780336.42,-22.26,10.52,-2.03,0.62,1111.08,917.52,1111.08,-1030.04,33,"166,153 M"
5/27/2026,1630,BLMN,8.305,4.86%,Consumer Discretionary,1.143,0.25,<empty>,10.7,5.19,7.48,6.56,6.78,1,0.83,0.41,"2,289,943",101578.15,2847872.78,3000522.85,-79.56,50.45,-0.18,7.16,9.11,5.4,9.11,9.11,48,711 M
5/27/2026,1630,BLOK,66.3,1.87%,,1,1.52,<empty>,75.89,46.9,63.06,58.04,60.63,4,0.83,0.51,"345,894",-100043.02,304809.28,326614.22,-5.13,31,3.56,3.11,66.08,47.4,-47.4,-60.05,NaN,"1,392 M"
5/27/2026,1630,BNDD,98.0718,-0.06%,,0.4811,0.62,<empty>,102.28,94.64,97.42,97.92,98.23,5,0.54,0.53,7,-100020.25,296.57,342.85,-87.17,-1.07,1.06,0.9,100.55,96.05,-96.05,-96.05,NaN,9.8 M
5/27/2026,1630,BNO,51.14,-3.69%,,-0.0118,2.02,<empty>,60.81,26.59,56.09,52.8,36.37,-5,-0.19,-0.15,"3,185,772",-400395.46,6046576.1,6411796.2,-45.39,1.17,-10.11,-7.96,61.16,33.62,61.16,61.16,NaN,800 M
5/27/2026,1630,BOOT,165.35,0.77%,Consumer Discretionary,1.665,8.92,$4.13 ,210.25,133.1797,156.93,156.89,177.16,6,0.57,0.76,"698,226",-200849.08,758787,717075.36,65.06,8.19,14.19,7.03,204.62,133.37,-133.37,-138.05,44,"5,018 M"
