Date,Time,Symbol,Last,Net Chng,%Change,Open,High,Low,RSI,HistoricalVolatility,ImpVolatility,A_TrendValue,A_TradeValue,A_BB_Bottom,A_BB_Top,A_BB_Streak,A_BBHighLow,A_BBHighLowDays,A_IVPercentile,A_HVPercentile,A_BB_Top_Slope,A_BB_Bot_Slope
05/13/2026,1630,/GC[M26],4697.9,-8.80,-0.19%,4696.8,4714.0,4690.2,49.1,0.2,0.2,4854.2,4522.2,4531.4,4789.4,4207.0,478340.0,3.1,61.1,45.1,-3.1,0.0
05/13/2026,1630,/HG[N26],6.6190,+.088,+1.35%,6.6305,6.7160,6.5810,71.7485,0.2652,0.3576,5.627,5.9315,5.8598,6.7275,6207.01,672.01,1.07,81.1,44.1,0.0,0.0
05/13/2026,1630,/NG[M26],2.868,+.025,+0.88%,2.833,2.927,2.813,54.696,0.452,0.57,2.922,2.495,2.573,3.025,9212.02,295.02,2.14,37.1,17.1,6.1,1.0
05/13/2026,1630,/NKD[M26],63515,+995.00,+1.59%,62545,63525,62305,68.0,0.0,NaN,56190.0,58390.0,58249.0,65257.0,14208.0,6384500.0,3.0,0.0,44.0,1.0,0.0
05/13/2026,1630,/SI[N26],88.155,+2.564,+3.00%,87.320,90.105,86.330,69.013,0.476,0.63,71.815,72.435,70.163,90.786,6206.01,9011.01,1.1,61.1,66.1,0.2,-0.3
05/13/2026,1630,AAAU,46.23,-.27,-0.58%,46.25,46.44,46.0501,49.37,0.22,0.26,47.84,44.94,44.55,47.28,4206.03,-4440.08,52.11,74.1,51.1,-4.7,0.0
05/13/2026,1630,AAL,12.71,+.02,+0.16%,12.67,12.77,12.555,57.62,0.47,0.54,12.84,11.41,11.29,13.78,4208.04,1337.04,4.11,54.1,49.1,1.6,2.5
05/13/2026,1630,AAPL,298.87,+4.07,+1.38%,293.50,300.92,293.50,75.59,0.25,0.27,255.45,265.07,271.79,305.15,9212.01,30092.01,1.27,30.1,61.2,16.8,8.6
05/13/2026,1630,ABBV,208.50,+.64,+0.31%,206.86,209.53,204.30,52.94,0.26,0.29,223.02,196.23,197.29,213.76,1202.02,21132.02,2.11,46.1,54.1,0.0,0.0
05/13/2026,1630,ABNB,132.97,-2.51,-1.85%,134.69,134.93,131.95,41.25,0.23,0.38,119.66,138.24,133.13,143.15,-8103.01,-13195.01,3.01,44.1,29.1,-2.7,0.0
05/13/2026,1630,ABR,5.88,+.03,+0.51%,5.81,6.00,5.69,24.21,0.73,0.61,7.2,7.67,5.7,8.23,-4104.01,-569.01,5.01,90.1,100.4,0.0,-1.1
05/13/2026,1630,ABT,83.83,-.52,-0.62%,83.40,84.2625,82.69,26.98,0.32,0.3,111.18,90.72,79.85,91.9,-26125.03,-8197.03,53.03,87.1,84.4,-10.0,-15.5
05/13/2026,1630,ACHC,27.15,+1.13,+4.34%,26.03,27.75,26.00,55.83,0.64,0.64,15.85,25.87,23.77,28.59,1202.01,-2445.02,8.04,17.1,57.1,-1.7,-2.0
05/13/2026,1630,ACHR,6.52,+.13,+2.03%,6.29,6.75,6.23,60.92,0.51,0.86,6.57,5.59,5.58,6.86,6207.01,675.01,1.07,40.2,10.1,0.1,0.2
05/13/2026,1630,ACI,16.54,+.62,+3.89%,15.80,16.58,15.79,49.63,0.25,0.36,17.61,16.39,15.63,16.87,-7201.01,-1579.01,9.01,78.1,47.1,-1.4,0.0
05/13/2026,1630,ADBE,236.07,-4.76,-1.98%,238.54,239.08,232.84,41.58,0.4,0.55,244.8,233.52,234.74,259.25,-1103.01,-23284.01,5.01,92.2,83.3,0.0,0.0
05/13/2026,1630,ADYEY,10.300,-.38,-3.56%,10.270,10.3167,10.1367,33.6,0.22,NaN,10.57,10.45,10.33,11.59,-8106.01,-1014.01,6.01,0.0,2.1,0.0,0.0
05/13/2026,1630,AFK,28.17,-.40,-1.40%,28.34,28.40,28.09,55.7,0.31,0.32,28.39,26.7,26.15,29.42,4206.03,2900.03,3.11,47.1,74.1,0.0,0.0
05/13/2026,1630,AFRM,63.53,-1.90,-2.90%,64.96,65.00,59.75,54.09,0.54,0.68,46.76,61.28,62.38,68.54,-1101.01,-5975.01,2.01,35.1,20.1,-1.4,1.1
05/13/2026,1630,AGCO,115.96,-2.07,-1.75%,118.61,118.61,115.90,46.53,0.42,0.42,134.98,114.7,112.82,121.17,2101.05,12199.05,5.07,69.1,85.4,-1.7,0.0
05/13/2026,1630,AHR,51.61,+.14,+0.27%,51.20,51.99,50.77,57.82,0.35,0.31,51.4,47.89,49.39,51.93,7204.01,5199.01,1.15,23.1,93.4,0.4,3.7
05/13/2026,1630,AIQUY,41.399991,+.059991,+0.15%,41.180000,41.620000,41.180000,44.33,0.26,NaN,38.92,41.9,39.8,43.67,-6112.05,-4103.05,25.05,0.0,90.2,-9.0,-13.1
05/13/2026,1630,AKAM,161.14,+11.58,+7.74%,154.00,165.45,151.87,79.49,0.96,0.56,92.68,93.51,113.61,168.01,11217.01,16545.01,1.22,79.3,99.4,14.9,17.4
05/13/2026,1630,ALB,200.94,-4.58,-2.23%,205.99,208.76,196.47,55.54,0.77,0.73,156.72,184.51,186.8,211.83,6206.01,20876.01,1.39,89.1,90.4,0.0,4.1
05/13/2026,1630,ALCO,41.32,+.15,+0.36%,40.76,41.32,40.41,49.14,0.2,NaN,40.01,41.3,40.16,42.06,-10202.01,-4041.01,2.01,0.0,32.1,-8.5,0.0
05/13/2026,1630,ALGN,161.75,-4.04,-2.44%,165.42,165.77,160.875,35.63,0.35,0.44,175.35,174.62,153.06,182.66,-8113.04,-16088.01,17.07,39.1,48.1,-11.9,-10.9
05/13/2026,1630,ALLY,41.71,-1.13,-2.64%,42.65,42.65,41.61,42.99,0.38,0.33,39.6,43.91,41.6,45.0,-4103.01,-4161.01,17.01,27.1,88.3,-9.8,0.0
05/13/2026,1630,ALNY,291.48,-.55,-0.19%,290.70,298.38,288.56,39.87,0.34,0.43,302.55,301.8,281.23,308.34,-12120.02,-28428.03,21.03,44.1,40.1,-6.2,-3.6
05/13/2026,1630,AMAT,436.61,+5.41,+1.25%,435.91,440.50,422.30,62.54,0.49,0.69,347.66,377.8,377.98,459.21,5207.03,44845.03,3.11,99.3,65.1,0.6,0.0
05/13/2026,1630,AMBA,82.10,+3.91,+5.00%,81.24,83.37,78.645,78.79,0.47,1.06,63.86,59.07,69.62,86.8,22226.01,8337.01,5.29,100.4,35.1,20.6,13.2
05/13/2026,1630,AMD,445.50,-2.79,-0.62%,457.035,459.50,432.65,76.2,0.95,0.74,194.15,299.76,352.97,499.41,21207.03,46922.03,3.32,98.3,95.4,36.0,18.6
05/13/2026,1630,AMG,303.48,+1.95,+0.65%,301.33,304.565,296.32,57.6,0.31,0.42,279.02,270.35,287.25,312.88,4208.05,31097.05,5.1,79.1,65.1,0.0,1.7
05/13/2026,1630,AMH,31.44,-.13,-0.41%,31.39,31.75,31.21,55.84,0.22,0.38,28.92,30.18,30.53,33.17,-1102.01,3283.05,5.38,83.1,83.2,3.0,6.0
05/13/2026,1630,AMLP,53.17,+.13,+0.25%,53.03,53.27,52.74,52.63,0.16,0.14,50.17,51.56,52.05,54.84,-1101.01,5425.07,8.19,37.1,90.4,0.0,5.7
05/13/2026,1630,AMN,30.87,+1.40,+4.75%,29.91,31.11,29.038,81.63,0.98,0.7,15.65,19.76,20.75,32.6,5207.01,3111.01,1.06,27.1,100.4,11.7,0.9
05/13/2026,1630,AMPH,18.32,+.82,+4.69%,17.50,18.565,17.43,36.13,0.97,0.51,27.19,20.77,16.89,24.31,-4104.01,-1743.01,5.01,30.4,92.4,1.8,-1.0
05/13/2026,1630,AMZN,270.13,+4.31,+1.62%,264.43,270.72,263.20,67.29,0.2,0.32,196.0,253.07,258.04,280.6,-1201.02,27856.07,7.32,27.1,8.1,0.0,9.0
05/13/2026,1630,AN,191.11,-4.25,-2.18%,193.93,195.27,190.08,37.49,0.33,0.36,193.42,199.63,191.53,211.8,-5103.01,-19008.01,9.01,64.1,90.2,0.0,0.0
05/13/2026,1630,AQWA,18.885,-.1302,-0.68%,18.91,18.92,18.82,39.35,0.15,0.27,20.39,19.4,18.59,19.64,-5112.07,-1882.01,24.08,87.2,54.1,-4.0,-6.7
05/13/2026,1630,AR,36.74,+.41,+1.13%,36.65,36.76,36.085,42.53,0.34,0.42,32.81,37.32,34.99,39.79,-5106.02,-3584.02,10.02,40.1,21.1,0.0,0.0
05/13/2026,1630,ARE,47.27,+.77,+1.66%,46.53,47.37,45.54,56.54,0.58,0.46,51.01,39.41,39.6,49.94,1207.06,-4004.09,18.09,59.1,89.4,-1.0,0.0
05/13/2026,1630,ARGT,88.27,-1.52,-1.69%,89.71,89.71,87.50,40.15,0.24,0.29,88.67,90.47,87.69,93.25,-3104.01,-8750.01,5.01,39.1,35.1,-3.1,-1.5
05/13/2026,1630,ARHS,5.87,-.03,-0.51%,5.90,5.91,5.63,31.89,0.65,0.66,8.03,7.41,5.58,7.76,-8105.01,-563.01,16.01,34.1,83.2,-5.9,-0.5
05/13/2026,1630,ARKK,78.05,-.16,-0.20%,78.17,78.71,76.60,55.07,0.34,0.42,68.47,74.7,74.49,81.15,6206.02,8069.03,3.32,30.1,35.1,0.0,2.3
05/13/2026,1630,ARQQ,13.83,-.57,-3.96%,14.10,14.24,13.50,44.53,0.73,1.23,15.02,13.7,13.26,15.73,-1102.01,-1350.01,2.01,65.2,13.3,-3.6,3.0
05/13/2026,1630,AS,32.78,-.78,-2.32%,33.63,33.91,32.575,39.46,0.4,0.67,38.18,34.72,32.54,37.06,-3103.01,-3258.01,4.01,90.2,48.1,-0.9,-0.1
05/13/2026,1630,ASBFF,25.76,0,0.00%,0,0,0,47.51,1.44,NaN,NaN,26.59,NaN,-Infinity,NaN,0.0,0.0,NaN,NaN,NaN,NaN
05/13/2026,1630,ASO,49.97,-1.15,-2.25%,50.66,50.66,48.75,34.6,0.36,0.57,56.86,53.88,48.47,56.58,-12103.01,-4875.01,19.01,81.2,20.1,-3.5,-4.3
05/13/2026,1630,ATRO,80.09,+1.83,+2.34%,73.00,81.61,70.6741,62.22,0.51,0.6,74.57,69.63,68.59,82.31,-1207.01,8161.01,1.1,60.1,47.1,0.2,0.0
05/13/2026,1630,AVB,186.46,-.56,-0.30%,186.23,186.84,184.79,66.54,0.25,0.21,173.54,170.63,176.98,194.6,13215.09,18801.02,10.38,21.1,85.4,9.0,14.1
05/13/2026,1630,AVGO,416.79,-2.51,-0.60%,415.805,418.63,404.80,58.34,0.37,0.58,316.31,394.65,402.43,435.15,-2101.01,-40480.01,4.01,86.2,42.1,0.0,3.4
05/13/2026,1630,AVO,12.46,-.17,-1.35%,12.615,12.75,12.365,34.9,0.4,0.47,13.91,13.45,12.2,14.15,-5108.01,-1237.01,25.01,56.4,69.4,-0.5,0.0
05/13/2026,1630,AVTR,7.87,-.30,-3.67%,8.08,8.15,7.835,44.23,0.43,0.57,8.83,7.46,7.73,8.47,-1101.01,-784.01,5.01,62.1,54.1,-2.1,0.0
05/13/2026,1630,AWI,158.04,-1.06,-0.67%,158.53,159.095,156.49,31.67,0.27,0.37,191.43,161.04,150.88,172.82,-6113.07,-15649.01,22.08,93.1,73.1,-10.3,-12.7
05/13/2026,1630,AXP,309.61,-4.70,-1.50%,311.12,312.10,307.76,42.62,0.24,0.31,317.15,312.5,308.65,322.78,-6105.01,-30776.01,19.01,43.1,52.1,-10.8,-0.3
05/13/2026,1630,AZO,3366.79,-43.02,-1.26%,3440.00,3440.00,3302.4428,38.8,0.29,0.41,3627.42,3500.16,3332.23,3654.32,-7108.01,-330244.01,9.01,98.3,81.1,-0.1,0.0
05/13/2026,1630,B,44.87,-.98,-2.14%,45.85,45.90,44.52,59.63,0.54,0.45,45.06,38.66,37.68,47.83,6206.01,4662.02,2.11,45.1,87.1,0.3,0.0
05/13/2026,1630,BA,240.60,+3.73,+1.57%,237.23,242.27,234.40,64.3,0.34,0.38,227.46,227.07,221.87,243.19,6206.01,24227.01,1.38,82.1,71.3,0.8,3.8
05/13/2026,1630,BABA,145.81,+11.03,+8.18%,132.06,146.87,130.33,63.24,0.48,0.52,150.43,128.95,128.13,146.66,-1201.01,-13033.01,1.01,87.2,75.2,0.0,3.4
05/13/2026,1630,BAC,49.84,-.94,-1.85%,50.36,50.78,49.80,37.94,0.2,0.29,50.89,51.83,49.63,54.07,-4105.01,-4980.01,5.01,34.1,43.1,0.0,0.0
05/13/2026,1630,BALL,56.45,-1.12,-1.95%,57.47,58.25,56.41,34.12,0.32,0.29,65.29,60.86,54.75,62.22,-7114.07,-5641.01,19.07,45.1,83.3,-9.4,-7.9
05/13/2026,1630,BBN,15.98,-.03,-0.19%,16.01,16.0899,15.98,41.49,0.08,NaN,16.5,16.03,15.96,16.2,-2102.01,-1598.01,2.01,0.0,19.1,-7.3,0.0
05/13/2026,1630,BBWI,18.74,-.35,-1.83%,18.72,18.91,18.06,46.24,0.58,0.76,22.23,18.87,17.72,20.07,-1101.01,-1806.01,16.01,97.2,81.2,-3.3,2.7
05/13/2026,1630,BBY,55.52,-1.68,-2.94%,56.70,56.99,55.10,33.09,0.35,0.54,61.17,58.56,54.98,61.03,-9103.01,-5510.01,17.01,91.2,62.2,-12.6,0.0
05/13/2026,1630,BCO,104.58,-1.15,-1.09%,101.97,104.78,99.09,42.73,0.31,0.3,126.22,105.15,102.31,110.27,-9103.01,-9909.01,17.01,52.1,70.1,-8.1,0.0
05/13/2026,1630,BDRY,13.33,+.04,+0.30%,13.26,13.33,12.5812,77.26,0.36,0.54,11.4,10.5,11.63,13.58,9213.01,1333.01,1.14,14.1,36.1,7.1,14.1
05/13/2026,1630,BEAM,31.85,+.27,+0.85%,31.00,32.53,31.00,57.85,0.76,0.93,26.2,27.1,28.18,33.94,15206.03,3438.03,3.32,81.1,58.2,0.0,1.8
05/13/2026,1630,BEPC,37.21,+.28,+0.76%,36.79,37.62,36.19,43.34,0.63,0.46,42.05,40.12,32.75,40.55,1206.05,-3440.08,25.09,85.2,96.4,-4.4,0.0
05/13/2026,1630,BIDU,150.50,+10.56,+7.55%,139.96,152.37,139.96,70.35,0.6,0.69,131.1,120.32,122.97,155.53,8210.01,15237.01,1.32,100.4,86.4,5.2,3.3
05/13/2026,1630,BIO,243.51,+1.80,+0.74%,239.30,245.975,236.73,30.71,0.46,0.4,251.0,274.9,226.98,279.25,-9115.01,-23673.01,16.07,46.1,73.4,-16.0,-17.4
05/13/2026,1630,BIP,38.31,+.24,+0.63%,38.22,38.385,37.83,64.04,0.23,0.32,37.64,35.32,35.33,38.75,6207.01,3839.01,1.1,67.4,86.1,1.4,0.0
05/13/2026,1630,BIRK,33.07,-4.88,-12.86%,36.75,37.64,32.435,33.55,0.69,0.51,38.37,38.77,34.12,41.07,-1102.01,-3244.01,5.01,46.1,100.3,-5.5,0.0
05/13/2026,1630,BITO,10.88,-.16,-1.45%,10.94,10.9562,10.75,56.76,0.3,0.4,8.82,10.36,10.37,11.46,4101.06,1124.03,6.32,12.1,7.1,2.2,5.1
05/13/2026,1630,BJ,95.00,+2.99,+3.25%,91.76,95.07,91.76,52.81,0.28,0.43,95.32,91.03,90.12,95.89,1201.01,9507.01,1.05,81.2,45.1,-1.8,0.0
05/13/2026,1630,BJRI,41.34,-.08,-0.19%,41.45,41.93,40.76,61.57,0.4,0.29,39.51,37.24,36.42,43.92,4207.02,4381.03,3.06,2.1,72.3,3.9,0.0
05/13/2026,1630,BK,134.99,+1.55,+1.16%,132.39,136.27,132.20,61.57,0.19,0.27,112.83,133.34,130.11,135.54,1202.01,13627.01,1.05,43.1,62.1,-4.0,0.0
05/13/2026,1630,BKNG,155.03,-5.53,-3.44%,158.42,158.94,154.77,34.14,0.41,0.42,150.62,173.0,151.19,178.98,-9116.01,-15477.01,19.01,85.1,79.1,-12.2,-4.5
05/13/2026,1630,BKV,27.76,-.56,-1.98%,28.26,28.33,27.632,41.66,0.42,0.39,29.3,27.95,26.48,32.47,-5106.01,-2763.01,10.03,11.1,54.2,0.0,0.0
05/13/2026,1630,BLDR,72.32,-.46,-0.63%,72.10,72.62,70.61,33.19,0.51,0.6,106.54,87.57,64.14,86.46,-5112.07,-7061.01,17.07,82.1,70.2,-5.6,-10.3
05/13/2026,1630,BLK,1094.10,+1.60,+0.15%,1086.54,1098.11,1076.42,64.68,0.22,0.29,1047.0,1040.85,1045.07,1103.9,9206.01,109811.01,1.29,70.1,41.1,0.0,2.7
05/13/2026,1630,BLMN,8.28,-.04,-0.48%,8.32,8.565,8.20,71.59,1.3,0.83,5.93,5.78,5.63,9.31,5206.02,873.03,3.08,58.1,90.4,9.8,0.0
05/13/2026,1630,BLOK,64.22,+.20,+0.31%,63.98,64.615,62.69,63.51,0.35,0.36,51.84,58.06,58.01,68.14,5209.03,6598.03,3.31,18.1,41.1,1.0,1.1
05/13/2026,1630,BNDD,97.3213,+.281,+0.29%,97.3213,97.3213,97.3213,45.18,0.06,0.16,97.65,97.28,96.93,98.22,-2103.02,-9704.02,6.02,47.2,2.1,0.0,0.0
05/13/2026,1630,BNO,55.85,-1.04,-1.83%,56.73,57.10,55.65,56.03,0.65,0.86,31.52,51.17,50.88,60.84,1101.02,-5082.05,11.05,89.2,86.3,0.0,6.9
05/13/2026,1630,BOOT,145.24,+.44,+0.30%,144.17,146.135,139.515,34.67,0.49,0.73,184.01,160.04,142.64,177.21,-5105.01,-13951.01,5.01,100.4,81.1,0.0,0.0
05/13/2026,1630,BP,44.14,-.26,-0.59%,44.25,44.30,43.90,43.53,0.35,0.33,36.97,45.9,42.44,47.61,-4106.03,-4322.04,10.04,65.1,92.2,0.0,-3.2
05/13/2026,1630,BRBR,9.25,-.23,-2.43%,9.40,9.51,9.00,22.29,1.81,1.11,17.2,15.96,6.31,16.53,-5107.03,-900.01,8.04,100.4,98.4,0.0,-27.8
05/13/2026,1630,BRCB,7.65,-3.32,-30.26%,9.51,10.24,7.595,19.83,1.34,1.23,12.04,12.21,8.29,12.67,-10117.01,-760.01,19.01,NaN,NaN,-10.0,-6.2
05/13/2026,1630,BRKR,43.85,-.88,-1.97%,44.69,45.2399,43.76,64.2,0.68,0.5,36.11,34.88,35.25,47.86,5207.02,4524.01,3.1,23.1,92.4,4.5,0.0
05/13/2026,1630,BROS,48.40,-2.28,-4.50%,50.34,50.85,48.32,36.22,0.59,0.54,46.73,53.77,47.77,59.9,-5105.01,-4832.01,6.01,36.1,81.2,0.0,0.0
05/13/2026,1630,BTAL,12.01,-.01,-0.08%,11.95,12.09,11.89,36.08,0.24,0.5,13.76,12.31,11.61,12.69,-6110.03,-1183.03,32.03,83.4,82.2,-2.2,0.0
05/13/2026,1630,BTC,35.20,-.54,-1.51%,35.43,35.455,34.80,57.3,0.31,0.38,28.26,33.46,33.46,37.14,4101.06,3634.03,6.32,23.1,13.1,2.9,5.0
05/13/2026,1630,BTC-USD,-64.46,-4.09,+6.77%,-64.08,-59.985,-65.9199,21.23,1.03,0.66,-31.37,-48.69,-69.89,-41.73,-18107.01,6592.01,31.01,66.1,19.1,-11.3,-13.9
05/13/2026,1630,BTI,65.35,+1.71,+2.69%,64.18,65.47,64.18,71.9,0.35,0.31,58.55,56.69,57.18,65.08,8203.01,6547.01,1.17,86.1,100.4,5.9,7.9
05/13/2026,1630,BUD,80.15,+.34,+0.43%,79.78,80.26,79.49,63.51,0.39,0.25,77.87,71.57,73.97,85.3,5207.05,8128.05,5.15,48.1,90.4,16.6,3.5
05/13/2026,1630,BULL,7.08,+.06,+0.85%,6.945,7.14,6.73,60.96,0.41,1.06,5.59,6.72,6.79,7.42,-3104.01,-673.01,6.01,71.2,6.1,-1.3,2.1
05/13/2026,1630,BURL,286.26,-2.60,-0.90%,285.30,287.14,280.57,28.91,0.27,0.49,291.0,319.36,279.29,323.94,-11116.01,-28057.01,17.01,86.2,15.1,-8.5,-16.1
05/13/2026,1630,BUXX,20.23,+.01,+0.05%,20.23,20.24,20.23,46.68,0.02,NaN,20.29,20.26,20.16,20.29,1201.01,-2020.07,18.09,0.0,47.3,-0.7,-2.4
05/13/2026,1630,BXP,58.40,-.61,-1.03%,58.71,58.785,57.82,54.72,0.24,0.33,59.29,56.35,57.55,60.45,-1101.01,-5782.01,4.01,50.1,32.1,-0.1,1.8
05/13/2026,1630,BYD,80.57,-1.64,-1.99%,82.19,82.435,79.84,39.11,0.38,0.28,81.3,80.1,79.47,88.55,-6103.01,-7984.01,12.01,43.1,98.4,-2.6,-4.8
05/13/2026,1630,BYDDF,12.9312,+.1312,+1.03%,12.6200,13.0000,12.5707,45.36,0.33,NaN,12.01,12.3,12.53,13.54,-8117.01,-1257.01,20.01,0.0,26.1,-7.8,0.0
05/13/2026,1630,C,124.10,-2.34,-1.85%,125.00,125.85,123.76,47.07,0.2,0.35,108.39,126.84,123.7,129.1,-3104.01,-12376.01,4.01,67.1,19.1,-7.8,0.0
05/13/2026,1630,CACC,525.00,-1.72,-0.33%,523.33,530.74,520.32,57.55,0.4,0.43,474.94,506.91,499.88,543.69,3207.03,53835.03,3.29,46.2,46.1,-0.4,4.0
05/13/2026,1630,CAG,14.09,+.09,+0.64%,13.97,14.13,13.83,40.19,0.24,0.37,18.33,14.06,13.74,14.36,-13201.01,-1370.03,27.03,81.1,34.1,-8.3,0.1
05/13/2026,1630,CAH,186.35,+3.79,+2.08%,181.51,186.56,180.45,33.85,0.32,0.3,216.4,198.56,174.14,204.85,-13121.03,-18045.01,25.04,49.1,77.2,-7.6,-17.7
05/13/2026,1630,CAKE,56.53,-4.22,-6.95%,60.52,60.52,55.83,36.52,0.39,0.37,58.35,60.7,57.29,63.67,-2103.01,-5583.01,6.01,13.1,79.1,-0.9,0.0
05/13/2026,1630,CAMT,168.88,-5.745,-3.29%,177.32,178.05,163.305,42.8,0.88,0.75,145.28,178.34,167.25,212.46,-2102.01,-16331.01,3.01,84.3,100.2,1.4,0.0
05/13/2026,1630,CANE,10.28,+.21,+2.09%,10.16,10.28,10.145,61.78,0.26,0.31,8.97,9.28,9.52,10.65,1203.01,1033.07,7.23,60.3,91.4,3.7,8.2
05/13/2026,1630,CARR,65.57,+.01,+0.02%,65.85,66.20,65.00,56.8,0.42,0.41,61.0,60.5,60.84,70.69,12102.05,6865.05,5.32,69.2,77.4,4.1,5.3
05/13/2026,1630,CASY,888.36,+21.17,+2.44%,871.97,889.99,868.44,76.1,0.26,0.41,654.36,777.05,804.47,917.85,11219.07,88999.01,7.38,96.4,68.2,13.2,8.2
05/13/2026,1630,CAT,902.30,-9.84,-1.08%,912.50,922.99,897.38,63.7,0.44,0.39,744.15,805.0,817.65,972.18,13231.05,93135.05,5.31,69.1,90.2,9.9,5.1
05/13/2026,1630,CAVA,72.30,-4.88,-6.32%,76.87,77.61,72.05,28.82,0.51,0.82,61.19,89.59,70.66,93.42,-8109.01,-7205.01,17.01,98.4,62.1,-5.9,-0.8
05/13/2026,1630,CBRL,28.95,-.79,-2.66%,29.55,30.10,28.94,44.48,0.51,0.68,30.26,28.22,28.63,32.03,-1102.01,-2894.01,2.01,66.2,48.2,0.0,0.1
05/13/2026,1630,CCK,100.21,+.13,+0.13%,100.23,101.305,99.67,44.67,0.22,0.3,109.7,97.5,97.41,102.07,1206.01,-9773.03,3.03,54.1,32.1,-13.2,0.0
05/13/2026,1630,CCL,25.03,+.18,+0.72%,24.725,25.20,24.41,42.01,0.54,0.56,29.96,26.12,24.42,27.46,-3103.01,-2441.01,19.01,78.1,74.1,-10.5,0.0
05/13/2026,1630,CCRN,13.12,0,0.00%,13.12,13.13,13.11,78.21,0.96,1.86,7.89,9.87,10.14,14.32,16205.03,1317.03,3.62,93.4,97.4,27.9,1.4
05/13/2026,1630,CELH,27.86,-1.75,-5.91%,29.525,29.84,27.66,28.16,0.49,0.69,42.63,32.42,28.17,35.51,-6104.01,-2766.01,4.01,67.1,59.1,0.0,-2.0
05/13/2026,1630,CF,125.50,-4.89,-3.75%,129.25,130.02,125.08,52.48,0.68,0.54,92.15,120.18,115.62,131.14,2203.01,13002.01,1.03,84.1,93.3,0.0,0.5
05/13/2026,1630,CFG,60.43,-1.52,-2.45%,61.79,62.36,60.35,36.93,0.22,0.34,61.95,63.62,60.51,66.07,-4105.01,-6035.01,5.01,72.1,26.1,-0.1,0.0
05/13/2026,1630,CFLT,30.99,0,0.00%,0,0,0,73.35,0.04,0.16,29.95,30.6,30.58,30.94,1201.01,3100.01,1.27,19.4,14.1,0.0,0.0
05/13/2026,1630,CFRUY,20.110,+.30,+1.51%,19.570,20.110,19.570,58.08,0.42,NaN,20.24,18.65,18.32,20.84,3206.04,2044.04,4.11,0.0,90.4,0.0,0.0
05/13/2026,1630,CG,49.16,-.88,-1.76%,50.04,50.09,48.44,48.06,0.36,0.48,48.98,46.67,47.5,51.83,-1101.04,5289.06,6.12,67.1,65.1,-6.3,0.7
05/13/2026,1630,CHD,95.09,+1.58,+1.69%,93.00,95.91,92.99,51.26,0.29,0.25,99.18,92.9,90.77,97.53,-4201.02,-9060.02,9.02,47.1,87.4,0.0,-1.4
05/13/2026,1630,CHDN,85.555,-1.025,-1.18%,86.50,87.11,84.675,37.15,0.52,0.41,87.54,92.01,80.27,100.93,-5108.03,-8468.01,12.03,83.1,96.4,0.0,-1.5
