Date,Time,Symbol,Last,%Change,Sector,Beta,StandardDeviation,Free Cash Flow Per Share - Current (LTM),52High,52Low,SimpleMovingAvg,SimpleMovingAvg,SimpleMovingAvg,A_MCADays_Streak,A_MACD_BRR,A_MACDH_D_BRR,Volume,A_VolumeSpike,VolumeAvg,VolumeAvg,VolumeRateOfChange,A_Perf2M,A_Perf2Wk,A_Perf3D,A_3mnHigh,A_3mnLow,A_3mnHighLow,A_3wkHighLow,A_EarningsDays,Market Cap
05/21/2026,1630,/GC[M26],4544.2,+0.04%,,.1486,86.5,<empty>,5626.8,3250.5,4629.3,4691.3,4368.0,2.0,-0.3,0.5,<empty>,0.0,151521.8,152168.9,61.2,3.0,-3.2,-0.6,5434.6,4100.4,-4100.4,4783.1,NaN,0
05/21/2026,1630,/HG[N26],6.3450,+0.81%,,.037,0.2198,<empty>,6.716,4.3325,6.2112,5.9327,5.4263,-6.0,-0.79,-0.38,<empty>,0.0,44761.1,44853.0781,24.1587,15.6475,3.5918,0.142,7.06,5.42,7.06,7.06,NaN,0
05/21/2026,1630,/NG[M26],3.001,-0.56%,,.5784,0.115,<empty>,7.439,2.495,2.826,2.843,3.406,-2.0,0.5,-0.36,<empty>,0.0,111066.92,116943.219,-33.059,3.056,7.872,-0.761,3.52,2.19,-2.19,-3.15,NaN,0
05/21/2026,1630,/NKD[M26],62105,-0.14%,,.352,1153.0,<empty>,63880.0,36490.0,61246.0,57667.0,51754.0,1.0,-1.0,0.0,<empty>,200500.0,5968.0,6108.0,43.0,17.0,0.0,1.0,63850.0,50410.0,63880.0,63880.0,NaN,0
05/21/2026,1630,/SI[N26],77.015,+0.37%,,.6496,5.012,<empty>,121.785,32.8,77.917,76.373,65.105,-6.0,-0.29,-0.57,<empty>,0.0,44840.7,47397.75,-0.033,11.101,-2.408,-1.414,97.57,61.42,-61.42,90.06,NaN,0
05/21/2026,1630,AAAU,44.78,-0.11%,,.1624,0.86,<empty>,54.71,32.15,45.57,46.14,42.89,2.0,-0.29,0.51,"2,156,195",0.0,2290064.08,2381069.68,101.05,3.23,-3.45,-0.36,53.57,43.41,-43.41,-44.02,NaN,"2,758 M"
05/21/2026,1630,AAL,13.59,+4.94%,Industrials,1.348,0.47,$1.67,16.5,10.09,12.4,11.64,12.98,2.0,0.76,0.57,"108,757,664",-100272.52,6.072794464E7,6.713285504E7,121.16,25.72,3.11,9.95,14.59,10.37,-10.37,-11.16,42.0,"8,988 M"
05/21/2026,1630,AAPL,304.99,+0.91%,Information Technology,1.072,7.5,$8.74,305.54,193.46,287.46,269.49,261.07,-6.0,1.0,-0.53,"42,891,516",300027.15,4.444862748E7,4.364464834E7,-46.33,21.27,6.11,2.4,301.06,246.37,-246.37,-267.16,47.0,"4,479,497 M"
05/21/2026,1630,ABBV,214.50,+1.04%,Health Care,.3066,3.95,$11.29,244.81,180.25,206.47,208.51,219.14,1.0,0.82,0.99,"3,813,614",-100136.44,6780043.0,6712582.38,-39.88,4.67,5.82,2.43,237.55,191.16,-191.16,216.02,47.0,"378,977 M"
05/21/2026,1630,ABNB,134.25,-0.96%,Consumer Discretionary,1.205,3.18,$7.52,147.25,110.81,137.65,134.0,128.32,2.0,-0.39,0.21,"4,173,536",0.0,3671734.43,3981011.87,65.07,1.25,-4.42,-0.04,147.21,120.62,147.21,147.09,51.0,"79,678 M"
05/21/2026,1630,ABR,5.91,+2.25%,Financials,1.146,0.99,$0.89,12.575,5.67,7.04,7.43,9.14,5.0,-0.07,0.27,"5,709,553",-401162.08,3714329.64,4079403.75,177.38,-22.03,-27.66,-2.15,9.55,6.04,-6.04,-6.04,48.0,"1,137 M"
05/21/2026,1630,ABT,87.77,-0.69%,Health Care,.6393,1.9,$4.24,139.06,81.97,87.74,96.48,117.73,8.0,0.45,0.97,"8,521,885",-100135.44,1.310532593E7,1.213428029E7,-33.74,-16.29,0.87,-0.16,117.58,82.08,-82.08,-82.08,37.0,"152,879 M"
05/21/2026,1630,ACHC,23.02,-4.36%,Health Care,.7488,1.18,($3.23),30.1991,11.43,26.06,25.38,20.58,-5.0,-0.3,-0.08,"4,621,210",-100568.16,3017210.9,3283970.25,-11.93,-0.69,-5.89,-9.05,30.13,16.62,30.13,30.13,46.0,"2,117 M"
05/21/2026,1630,ACHR,6.12,+5.88%,Industrials,2.835,0.28,($0.90),14.62,4.8,6.05,5.84,8.06,1.0,0.88,0.37,"64,042,649",100782.01,3.304806371E7,3.292622453E7,104.42,3.9,-2.55,3.38,8.57,5.37,-5.37,7.08,54.0,"4,669 M"
05/21/2026,1630,ACI,16.27,-4.57%,Consumer Staples,.259,0.39,$0.97,22.78,15.545,16.45,16.85,17.69,-1.0,-0.41,-0.78,"9,678,362",-100131.08,6675956.12,6472961.42,71.99,-5.02,0.56,-3.21,19.61,16.07,-16.07,18.02,40.0,"8,046 M"
05/21/2026,1630,ADBE,244.10,-3.66%,Information Technology,1.451,6.83,$24.58,421.48,224.13,247.67,245.39,306.29,-1.0,-0.74,-0.57,"4,123,865",200143.48,5647133.52,5583179.1,-18.64,-1.43,-4.84,-4.51,285.54,224.29,-224.29,265.02,14.0,"98,665 M"
05/21/2026,1630,ADYEY,10.93,-1.53%,Financials,2.355,0.36,$33.73,19.94,9.45,10.98,10.64,14.33,4.0,0.79,0.59,"2,711,509",100000.08,1795664.24,1900614.55,537.77,6.69,-0.82,3.5,12.59,9.34,-9.34,-10.06,NaN,"34,470 M"
05/21/2026,1630,AFK,26.94,+0.48%,,.7371,0.81,<empty>,30.85,18.56,27.34,26.88,25.76,1.0,-0.48,0.35,"139,519",-200043.47,69593.98,87507.82,218.36,7.85,-4.26,-0.22,31.6,24.43,-24.43,29.08,NaN,114 M
05/21/2026,1630,AFRM,67.18,+0.09%,Financials,3.5,1.27,$2.37,100.0,42.095,65.55,56.64,67.5,2.0,-0.79,0.3,"3,955,356",-100679.46,5252431.16,5494064.52,-38.42,45.54,-0.27,4.3,71.09,42.38,71.09,-60.06,66.0,"22,498 M"
05/21/2026,1630,AGCO,112.09,-2.34%,Industrials,1.116,2.91,$7.39,143.78,95.96,116.45,116.72,113.7,-1.0,-0.24,-0.42,"912,991",-100144.13,723890.02,711991.11,38.95,-1.77,-4.77,-0.95,141.62,108.43,-108.43,123.13,47.0,"8,116 M"
05/21/2026,1630,AHR,50.13,-3.00%,Real Estate,.5657,0.8,$1.81,54.67,33.705,50.48,49.72,47.09,-1.0,-0.54,-0.52,"7,840,801",-100128.01,2491756.12,2538082.03,331.01,4.29,1.07,0.08,55.58,47.37,-47.37,52.08,52.0,"9,661 M"
05/21/2026,1630,AIQUY,41.9500,+2.14%,Materials,.7738,0.63,$5.45,44.415,36.169,41.79,41.61,39.97,4.0,0.13,0.37,"130,064",0.0,194354.0,195931.66,41.79,8.99,1.92,3.25,44.27,38.52,44.27,-40.04,45.0,"121,044 M"
05/21/2026,1630,AKAM,146.24,+1.87%,Information Technology,.5398,16.53,$5.29,165.45,69.78,127.78,114.98,92.71,-6.0,-0.9,-0.45,"4,568,670",100355.02,6037280.46,5800519.25,58.89,27.8,25.32,-3.0,165.06,89.27,165.06,165.06,52.0,"21,261 M"
05/21/2026,1630,ALB,169.90,-0.18%,Materials,1.348,13.56,$3.47,221.0,53.7,190.45,183.27,137.98,-7.0,0.0,0.0,"1,396,185",-100466.11,2047171.86,2134827.15,9.24,1.4,-14.34,-3.32,221.1,155.43,221.1,-166.02,46.0,"20,037 M"
05/21/2026,1630,ALCO,40.85,-0.27%,Consumer Staples,.994,0.37,$1.66,45.01,30.89,41.04,41.16,37.36,3.0,0.18,0.39,"12,854",300200.44,27339.4,28119.64,-24.77,4.24,-1.09,1.52,45.3,37.5,45.3,-40.04,55.0,303 M
05/21/2026,1630,ALGN,163.04,-0.21%,Health Care,1.781,5.32,$8.11,208.305,122.0,169.35,174.29,157.35,4.0,0.06,0.35,"1,163,628",-100247.45,1116285.1,1152198.48,38.47,-9.85,-3.18,2.68,200.22,156.03,200.22,184.17,46.0,"11,677 M"
05/21/2026,1630,ALLY,42.75,+0.31%,Financials,1.105,0.92,($0.36),47.27,32.5018,43.16,41.55,41.38,2.0,0.46,0.3,"2,778,883",-100133.22,3440721.25,3558670.46,33.9,9.0,-2.37,1.52,47.22,36.49,47.22,45.17,37.0,"13,104 M"
05/21/2026,1630,ALNY,300.51,+0.68%,Health Care,.3286,5.45,$4.88,495.55,284.19,297.21,310.71,389.0,4.0,0.66,0.79,"650,230",100140.16,1110487.48,1097423.31,-42.6,-2.01,1.55,4.97,343.27,284.08,-284.08,-284.08,47.0,"40,122 M"
05/21/2026,1630,AMAT,427.36,+0.12%,Information Technology,1.672,14.68,$6.72,448.45,153.47,415.47,387.09,285.97,2.0,-0.56,0.41,"5,679,054",100261.05,6730276.89,6835204.84,23.82,18.12,4.07,3.33,448.08,317.52,448.08,448.08,57.0,"339,157 M"
05/21/2026,1630,AMBA,83.64,+0.77%,Information Technology,2.199,3.65,$1.36,96.69,48.3,74.87,62.51,71.65,2.0,0.96,0.65,"648,367",-100163.59,814576.38,888549.41,3.41,53.26,12.62,6.03,83.06,48.37,-48.37,-62.17,4.0,"3,669 M"
05/21/2026,1630,AMD,449.59,+0.45%,Information Technology,2.311,34.83,$5.27,469.215,107.6671,399.91,297.79,229.35,-1.0,-0.84,-0.21,"27,103,878",300369.12,3.898686611E7,3.87494066E7,-20.93,121.82,10.07,6.79,469.08,188.56,469.08,469.08,50.0,"733,102 M"
05/21/2026,1630,AMG,302.63,+0.43%,Financials,1.144,3.45,$37.82,334.78,172.54,297.61,288.29,272.06,2.0,0.54,0.45,"338,121",0.0,340713.07,362231.51,-39.75,9.94,1.64,1.89,319.59,254.34,-254.34,318.14,47.0,"7,993 M"
05/21/2026,1630,AMH,32.11,-0.28%,Real Estate,.8182,0.48,$2.25,38.11,27.215,31.68,30.05,31.72,4.0,0.78,0.25,"1,995,964",100146.59,3206933.78,3820462.2,-19.55,16.59,-0.96,0.69,33.1,27.43,33.1,-30.04,47.0,"11,579 M"
05/21/2026,1630,AMLP,54.18,-0.40%,,.5036,0.56,<empty>,55.22,44.64,53.55,52.86,49.37,-2.0,-0.74,-0.64,"1,727,040",-100016.36,1589802.54,1559985.63,6.81,2.01,1.54,-0.51,54.12,51.24,-51.24,-52.17,NaN,"12,757 M"
05/21/2026,1630,AMN,25.65,-4.50%,Health Care,.3195,3.6,$18.27,31.65,14.865,24.86,21.35,19.28,-6.0,-0.81,-0.33,"1,389,592",200472.09,1020734.33,1141598.77,83.27,39.48,14.25,-11.12,32.08,17.34,32.08,32.08,52.0,995 M
05/21/2026,1630,AMPH,18.16,+0.44%,Health Care,.8927,2.62,$2.88,31.2641,16.645,20.16,20.21,24.93,4.0,0.47,0.5,"1,656,970",100060.01,603231.34,635680.43,369.14,-5.56,-24.43,5.58,29.62,17.03,29.62,-17.03,52.0,801 M
05/21/2026,1630,AMZN,268.46,+1.30%,Consumer Discretionary,1.445,4.18,($0.23),278.56,196.0,266.98,240.79,230.33,2.0,-0.69,0.25,"36,496,848",-100334.16,4.492984026E7,4.584613241E7,-28.19,27.75,-1.0,1.36,279.12,199.38,279.12,-255.02,47.0,"2,887,854 M"
05/21/2026,1630,AN,186.43,+0.95%,Consumer Discretionary,.7597,9.29,($2.85),228.9166,176.25,197.62,195.95,206.09,2.0,-0.12,0.16,"383,178",-100334.15,400112.16,413004.15,-65.19,-1.56,-9.19,2.47,218.14,180.44,218.14,218.14,48.0,"6,238 M"
05/21/2026,1630,AQWA,18.555,+0.35%,,.9088,0.31,<empty>,20.92,18.145,19.04,19.17,19.49,2.0,-0.2,0.36,"4,890",-100124.54,11923.07,32177.56,-45.84,-1.14,-3.01,0.32,21.59,18.44,21.59,20.17,NaN,24 M
05/21/2026,1630,AR,37.04,-2.47%,Energy,.4296,1.13,$3.08,45.75,29.1,37.84,39.34,35.1,-2.0,-0.2,-0.75,"3,485,326",0.0,5329857.28,5567755.88,-22.85,-12.97,1.84,-3.44,46.37,33.61,46.37,-36.1,46.0,"11,476 M"
05/21/2026,1630,ARE,47.85,+0.02%,Real Estate,1.173,1.66,$8.24,88.236,39.41,44.9,45.95,58.9,2.0,0.72,0.58,"1,392,082",-200849.18,2361737.08,2407692.96,-42.45,-0.62,4.98,2.51,55.59,39.17,-39.17,-39.17,40.0,"8,339 M"
05/21/2026,1630,ARGT,92.06,+2.21%,,.9341,1.76,<empty>,103.9699,66.49,90.36,90.68,87.12,2.0,0.33,0.5,"86,866",100032.16,284532.7,260075.57,-81.68,5.5,-0.5,2.35,97.31,83.56,97.31,-86.04,NaN,817 M
05/21/2026,1630,ARHS,6.39,+6.68%,Consumer Discretionary,2.325,0.61,$0.10,12.63,5.57,6.7,6.85,9.29,6.0,0.33,0.32,"1,598,428",-100165.05,1405432.35,1463154.53,58.21,-6.58,-9.68,8.86,10.59,6.06,10.59,8.17,52.0,904 M
05/21/2026,1630,ARKK,76.62,+1.03%,,1.978,1.85,<empty>,92.65,55.02,76.81,73.66,77.92,2.0,-0.65,0.34,"5,456,304",200150.43,9715020.75,9990397.24,-2.29,8.04,-1.68,2.83,81.08,63.37,81.08,81.08,NaN,"6,137 M"
05/21/2026,1630,ARQQ,16.45,+25.67%,Information Technology,2.667,1.15,($2.18),62.0,11.52,14.27,14.02,25.79,2.0,0.91,0.44,"2,087,731",101927.01,363338.59,334763.16,767.74,14.39,6.61,29.12,18.59,12.37,-12.37,-12.02,0.0,257 M
05/21/2026,1630,AS,35.33,+1.41%,Consumer Discretionary,1.126,1.34,$0.78,42.76,28.92,34.67,34.29,35.71,4.0,0.43,0.48,"3,819,917",-200151.03,4380700.22,4952818.37,20.83,8.01,-3.18,6.58,42.62,31.43,-31.43,-33.06,59.0,"20,556 M"
05/21/2026,1630,ASBFF,25.76,0.00%,Consumer Staples,.4235,2.36,<empty>,31.08,23.18,27.04,28.05,25.16,1.0,0.29,0.37,<empty>,NaN,2186.16,2774.45,-72.45,-11.17,-3.38,6.01,31.09,23.04,-23.04,-23.04,NaN,"18,028 M"
05/21/2026,1630,ASO,51.03,+0.85%,Consumer Discretionary,1.023,1.51,$3.32,62.445,39.87,52.56,54.49,52.95,2.0,0.04,0.45,"1,006,220",-200851.47,1476281.64,1484248.9,6.77,-3.1,-4.71,2.1,62.59,49.06,62.59,-48.02,12.0,"3,292 M"
05/21/2026,1630,ATRO,79.89,-6.00%,Industrials,1.117,3.28,$0.68,86.2699,27.2701,76.25,72.78,59.14,-1.0,-0.58,-0.69,"703,469",101060.07,571460.22,602647.18,77.51,20.99,2.49,-0.57,84.57,61.37,-61.37,-66.16,47.0,"2,863 M"
05/21/2026,1630,AVB,184.11,-1.38%,Real Estate,.8059,1.79,$11.84,209.86,160.095,183.56,174.07,180.76,-1.0,-0.84,-0.32,"2,509,658",-300121.01,1038419.8,1030568.41,237.01,12.76,-0.9,-0.62,188.07,160.36,188.07,188.07,46.0,"25,612 M"
05/21/2026,1630,AVGO,414.57,-0.76%,Information Technology,1.413,7.65,$6.12,442.36,226.18,419.52,375.48,349.28,-5.0,-0.57,-0.26,"16,809,691",0.0,2.244034136E7,2.380834614E7,41.46,28.54,0.49,-1.46,438.11,290.37,442.05,442.05,8.0,"1,962,851 M"
05/21/2026,1630,AVO,11.94,-3.16%,Consumer Staples,.5862,0.57,$0.54,15.53,10.0,13.06,13.39,12.78,4.0,0.0,0.34,"1,004,114",-200548.24,1022078.31,908378.56,29.23,-5.69,-10.23,-2.85,16.31,12.46,16.31,-12.03,9.0,846 M
05/21/2026,1630,AVTR,7.87,-0.13%,Health Care,.9301,0.25,$0.65,15.93,7.265,7.96,7.94,10.85,2.0,0.65,0.57,"6,345,151",100357.02,9366908.67,9574857.86,-33.21,3.69,-5.29,3.55,9.6,7.38,-7.38,9.1,48.0,"5,373 M"
05/21/2026,1630,AWI,157.15,-0.13%,Industrials,1.177,3.77,$5.53,206.0799,149.06,163.6,167.57,185.13,2.0,0.27,0.45,"370,885",200132.18,447882.82,540275.39,-2.74,-5.22,-4.8,-0.47,199.62,155.04,199.62,-152.02,45.0,"6,707 M"
05/21/2026,1630,AXP,309.70,-0.04%,Financials,1.068,3.82,$20.73,387.49,281.465,315.13,311.88,336.67,2.0,-0.57,0.3,"1,992,176",100039.44,3255537.51,3675383.11,-16.5,2.58,-2.82,-0.81,346.62,291.43,-291.43,325.14,43.0,"211,316 M"
05/21/2026,1630,AZO,3438.18,+0.55%,Consumer Discretionary,.4013,74.21,$95.97,4388.11,3210.72,3480.83,3466.39,3743.38,4.0,0.45,0.39,"293,432",100342.02,205450.85,195397.08,16.89,2.53,-3.28,2.15,3882.57,3280.03,3882.57,-3280.03,2.0,"56,650 M"
05/21/2026,1630,B,41.28,+0.83%,Materials,-.1033,2.49,$2.99,54.69,18.4135,41.25,41.17,39.03,1.0,-0.53,0.48,"11,039,334",100647.09,1.329050961E7,1.345590571E7,-6.78,9.53,-1.34,1.67,51.57,36.43,-36.43,48.08,54.0,"69,165 M"
05/21/2026,1630,BA,219.61,-1.17%,Industrials,1.205,7.94,($1.82),254.3499,176.77,228.09,217.71,219.6,-1.0,-0.48,-0.14,"6,399,542",-100639.06,6979625.93,6860330.51,83.15,10.68,-4.94,-0.45,242.06,188.37,244.05,-214.02,45.0,"173,119 M"
05/21/2026,1630,BABA,131.47,-2.23%,Consumer Discretionary,.475,4.25,($3.11),192.67,103.71,135.37,131.86,149.45,-6.0,-0.64,-0.37,"12,573,017",201052.07,1.153149182E7,1.138094164E7,102.81,4.29,-6.76,-1.34,156.62,118.32,-118.32,147.06,67.0,"315,414 M"
05/21/2026,1630,BAC,51.49,+0.51%,Financials,1.198,1.19,$7.63,57.55,42.35,51.74,50.74,51.71,5.0,0.47,0.32,"27,455,163",100043.44,3.633346931E7,3.894936211E7,10.6,8.35,-2.39,1.58,55.26,46.44,55.26,-49.04,35.0,"365,403 M"
05/21/2026,1630,BALL,56.35,-0.81%,Materials,1.057,1.53,$2.21,68.29,44.83,58.41,60.07,55.15,4.0,0.03,0.4,"2,518,474",100130.12,2550471.11,2402431.08,54.01,-3.28,-3.53,0.99,68.61,55.04,68.61,-55.02,50.0,"15,003 M"
05/21/2026,1630,BBN,15.59,-0.19%,,.675,0.22,<empty>,17.45,15.38,15.98,16.04,16.46,2.0,-0.2,0.22,"367,250",-100100.12,197794.46,193513.01,168.23,-1.83,-3.23,-0.13,17.58,16.03,17.58,-15.02,NaN,963 M
05/21/2026,1630,BBWI,17.32,+2.61%,Consumer Discretionary,1.423,1.16,$4.16,33.96,14.275,18.45,18.75,22.56,2.0,0.52,0.26,"5,070,483",200559.25,5952917.46,5976030.67,6.38,-6.73,-10.26,6.85,24.62,16.03,24.62,20.14,3.0,"3,488 M"
05/21/2026,1630,BBY,61.15,+0.28%,Consumer Discretionary,1.252,1.59,$5.96,84.99,55.1,58.61,61.54,69.78,6.0,0.56,0.93,"3,892,380",100545.4,3816695.8,4352527.44,62.9,-4.47,4.46,5.65,68.55,55.06,-55.06,-55.06,4.0,"12,884 M"
05/21/2026,1630,BCO,104.79,-1.74%,Industrials,1.058,1.72,$13.03,136.37,80.1,106.24,105.74,114.41,2.0,0.63,0.53,"468,137",101129.58,488019.92,555853.63,63.71,3.35,-2.75,-0.18,136.59,96.43,-96.43,-99.06,51.0,"4,315 M"
05/21/2026,1630,BDRY,12.50,+3.22%,,.7116,0.49,<empty>,13.34,5.03,12.24,11.23,9.63,-6.0,-0.74,-0.45,"53,388",500157.53,100988.96,167909.98,117.0,25.13,3.31,-2.72,13.07,10.37,13.07,13.07,NaN,40 M
05/21/2026,1630,BEAM,27.67,+2.07%,Health Care,2.129,2.13,($3.74),36.44,15.35,29.65,27.75,25.68,1.0,-0.34,0.13,"1,980,512",-201095.2,2146035.62,2127679.58,35.44,9.93,-12.07,3.21,34.08,22.37,34.08,-26.02,50.0,"2,847 M"
05/21/2026,1630,BEPC,37.62,+1.84%,Utilities,1.135,0.55,($1.86),45.18,27.72,37.2,39.35,38.96,13.0,0.19,0.79,"1,108,253",-200342.15,1558873.74,1473250.49,-65.61,-2.13,1.27,3.47,44.58,34.13,-34.13,-34.13,48.0,"6,861 M"
05/21/2026,1630,BIDU,131.18,-2.99%,Communication Services,.455,6.43,($4.60),165.3,81.17,134.39,123.69,124.53,-6.0,-0.69,-0.36,"2,091,613",-100260.05,2267638.4,2321583.16,127.09,14.54,-6.21,-4.74,152.06,106.37,152.06,152.06,60.0,"44,634 M"
05/21/2026,1630,BIO,286.74,-0.39%,Health Care,1.105,16.2,$13.21,343.12,211.43,265.61,273.55,292.57,7.0,0.56,1.0,"230,754",100339.04,367087.92,346276.37,-76.87,8.2,11.43,1.75,313.22,237.06,-237.06,-237.06,47.0,"7,674 M"
05/21/2026,1630,BIP,39.75,+1.43%,Utilities,1.052,1.08,($2.86),40.32,29.63,37.17,36.68,35.0,2.0,0.81,0.89,"880,004",-100328.17,981527.07,984688.2,43.75,11.78,7.52,2.95,40.57,33.16,-33.16,-33.16,47.0,"18,285 M"
05/21/2026,1630,BIRK,39.67,+19.45%,Consumer Discretionary,1.065,3.09,$1.94,57.2,31.12,36.91,36.99,41.65,3.0,0.19,0.45,"8,180,418",100850.01,2447144.12,2445259.7,330.41,12.28,1.61,23.51,43.22,31.04,-31.04,-31.04,56.0,"7,296 M"
05/21/2026,1630,BITO,10.60,0.00%,,1.723,0.25,<empty>,23.63,8.61,10.78,10.24,14.05,-8.0,-0.87,-0.45,"136,022,179",100256.06,1.1923057922E8,1.1625790423E8,40.92,9.05,-3.28,1.05,11.08,9.61,11.08,11.08,NaN,"1,794 M"
05/21/2026,1630,BJ,94.43,-0.96%,Consumer Staples,1.5,1.84,$2.50,120.08,86.68,94.09,95.14,95.16,-2.0,-0.51,-0.74,"2,667,513",100635.55,1902265.93,1912786.31,22.99,-1.68,0.11,-2.68,102.55,90.29,-90.29,99.02,1.0,"12,058 M"
05/21/2026,1630,BJRI,44.40,+1.21%,Consumer Discretionary,1.263,1.92,$3.71,47.02,28.46,40.34,38.03,37.02,2.0,0.93,0.83,"263,488",100943.12,364287.17,384620.35,4.28,25.49,8.61,4.13,44.08,33.48,-33.48,-36.13,47.0,933 M
05/21/2026,1630,BK,137.16,0.00%,Financials,1.057,2.09,$1.83,139.1499,87.41,133.95,127.38,115.79,8.0,0.55,0.4,<empty>,-100126.24,3735732.78,3647721.43,-49.35,19.33,2.63,1.58,139.21,112.51,139.21,-130.08,37.0,"94,144 M"
05/21/2026,1630,BKNG,159.68,+1.74%,Consumer Discretionary,-1.286,5.83,$11.24,233.576544,150.14,164.51,171.09,195.96,5.0,0.41,0.44,"7,469,327",100140.59,7514994.49,9218579.67,37.2,-9.21,-6.77,2.97,194.22,151.62,194.22,179.17,46.0,"123,733 M"
05/21/2026,1630,BKV,28.55,-2.06%,Energy,1.049,1.33,($4.94),32.81,19.56,29.53,28.78,26.33,-1.0,-0.33,-0.36,"678,657",-100056.44,1004394.21,1031895.17,-6.23,-1.14,-1.38,-0.76,33.57,26.26,-26.26,-27.05,55.0,"3,123 M"
05/21/2026,1630,BLDR,73.86,+3.69%,Industrials,1.445,3.53,$7.80,151.03,65.1,76.85,81.78,109.32,2.0,0.27,0.4,"3,241,187",-300562.16,2491647.02,2506932.61,-12.31,-12.76,-6.99,5.24,111.61,70.04,111.61,91.17,47.0,"7,944 M"
05/21/2026,1630,BLK,1063.75,+1.16%,Financials,1.462,19.22,$23.68,1219.9399,917.39,1066.85,1019.59,1079.26,-5.0,-0.83,-0.34,"624,649",100341.53,739770.03,789067.74,32.58,9.15,-0.37,-2.04,1108.62,917.49,1111.05,1111.05,36.0,"165,130 M"
05/21/2026,1630,BLMN,7.75,-1.40%,Consumer Discretionary,1.121,0.84,$1.40,10.7,5.19,7.19,6.41,6.76,-7.0,-0.86,-0.42,"1,740,909",101578.12,2879783.35,3015842.31,-17.04,38.64,-2.52,1.31,9.08,5.37,9.08,9.08,51.0,664 M
05/21/2026,1630,BLOK,64.30,+3.23%,,1,1.56,<empty>,75.89,46.9,62.23,57.3,60.52,1.0,0.8,0.39,"199,771",100134.27,301945.95,319662.62,-55.93,21.53,0.75,4.77,66.08,47.37,66.05,66.05,NaN,"1,350 M"
