Date,Time,Symbol,Last,%Change,StandardDeviation,52High,52Low,SimpleMovingAvg,SimpleMovingAvg,SimpleMovingAvg,A_MCADays_Streak,A_MACD_BRR,A_MACDH_D_BRR,Volume,A_VolumeSpike,VolumeAvg,VolumeAvg,VolumeRateOfChange,A_Perf2M,A_Perf2Wk,A_Perf3D,A_3mnHigh,A_3mnLow,A_3mnHighLow,A_3wkHighLow,A_EarningsDays
06/03/2026,1630,ABT,86.99,+0.02%,1.26,139.06,81.97,86.2,93.09,115.95,-2.0,0.67,-0.88,"10,445,587",-100135.52,1.207346884E7,1.253879179E7,-11.68,-15.44,-2.06,1.62,113.6,82.16,-82.16,89.1,29.0
06/03/2026,1630,ACHC,25.73,+5.36%,1.14,30.1991,11.43,24.71,25.48,20.75,7.0,0.26,0.4,"3,127,605",-100568.24,2890085.14,2953595.3,-4.35,7.39,3.25,10.91,30.21,22.23,30.21,-22.08,39.0
06/03/2026,1630,ACHR,6.53,-3.12%,0.35,14.62,4.8,6.4,5.94,7.93,-2.0,-0.99,-0.56,"51,542,433",-100187.07,3.845042744E7,3.621225479E7,14.99,20.48,10.49,-4.11,7.62,5.45,7.04,7.04,46.0
06/03/2026,1630,ACI,15.71,+0.77%,0.54,22.78,15.36,16.16,16.61,17.54,2.0,-0.05,0.33,"5,254,194",-100131.16,6523361.72,6613134.37,-12.75,-9.97,-8.66,0.64,18.4,15.03,18.4,-15.02,32.0
06/03/2026,1630,ADBE,256.24,-2.24%,10.17,421.48,224.13,249.6,245.46,302.62,-1.0,0.85,-0.7,"4,857,893",300660.04,5068871.49,5552026.14,25.52,5.48,0.49,-1.15,285.62,224.37,-224.37,275.02,6.0
06/03/2026,1630,ADYEY,9.780,-5.23%,0.4,19.94,9.45,10.74,10.72,14.07,-6.0,-0.72,-0.46,"1,338,256",100000.16,1636499.7,1725744.03,-29.12,0.4,-10.85,-10.28,12.32,9.42,12.32,11.17,NaN
06/03/2026,1630,AFK,26.96,-2.60%,0.42,30.85,19.0,27.56,27.15,25.99,-1.0,-0.51,-0.51,"281,493",-300246.01,69911.11,86819.91,486.26,3.97,2.43,-2.56,29.32,24.51,29.32,-26.1,NaN
06/03/2026,1630,AFRM,66.27,-6.68%,3.06,100.0,42.095,67.58,60.53,67.25,-2.0,-0.81,-0.36,"5,310,893",-100679.54,5124307.37,5335008.01,-22.62,43.1,1.49,-10.02,71.17,42.46,-42.46,75.02,59.0
06/03/2026,1630,AGCO,119.62,+1.03%,2.41,143.78,98.6,115.4,116.67,113.81,2.0,0.32,0.64,"629,047",-100144.21,687797.44,707407.49,3.48,4.39,7.26,6.54,133.62,108.51,-108.51,-108.08,39.0
06/03/2026,1630,AHR,46.59,+0.45%,1.63,54.67,34.03,49.91,49.33,47.43,-6.0,-0.18,-0.14,"2,307,336",-100128.09,2371922.47,2557756.77,7.8,-3.12,-8.31,-4.7,54.59,47.45,54.59,52.16,44.0
06/03/2026,1630,AIQUY,41.70,+1.91%,0.76,44.415,36.169,41.42,42.05,40.01,1.0,0.26,0.49,"103,058",100000.03,190022.58,192824.67,-3.15,0.1,3.76,0.85,44.35,38.6,44.35,43.05,37.0
06/03/2026,1630,AKAM,160.36,+0.02%,5.87,165.45,69.78,147.29,121.77,95.81,4.0,0.8,0.35,"3,601,335",100355.1,5825651.1,5546564.11,-67.06,35.9,13.46,7.24,165.14,89.35,165.14,165.14,44.0
06/03/2026,1630,ALB,168.34,-2.00%,5.75,221.0,55.9,182.75,184.94,141.83,-1.0,0.0,-0.4,"1,710,222",-100466.19,2068725.14,2062461.14,-8.23,-5.47,-0.39,-4.58,221.18,155.51,221.18,219.16,39.0
06/03/2026,1630,ALCO,39.97,-1.38%,0.55,45.01,30.89,40.86,41.56,37.69,-4.0,-0.21,-0.39,"31,207",200200.52,23854.41,27422.67,135.1,-5.19,-0.99,-1.67,45.38,37.58,45.38,-40.12,47.0
06/03/2026,1630,ALGN,161.71,-2.99%,5.46,208.305,122.0,164.89,173.43,158.43,-2.0,-0.3,-0.62,"1,068,909",-100247.53,1010133.52,1146159.75,67.95,-5.21,4.22,-7.57,200.3,152.09,-152.09,178.03,39.0
06/03/2026,1630,ALLY,40.93,-2.94%,0.63,47.27,34.735,42.56,42.33,41.55,-3.0,-0.43,-0.37,"2,989,558",-100133.3,3275847.95,3520574.73,5.88,2.74,0.2,-4.39,47.3,36.57,47.3,-41.09,29.0
06/03/2026,1630,ALNY,292.58,+2.26%,5.53,495.55,283.1,294.61,307.82,383.39,-3.0,-0.76,-0.71,"987,490",-100042.04,1074164.49,1098440.69,1.19,-8.24,-0.58,-3.11,343.35,284.16,343.35,306.04,39.0
06/03/2026,1630,AMAT,500.77,+2.19%,25.07,508.2599,154.465,441.1,404.71,297.1,3.0,0.99,0.97,"8,923,296",100261.13,6768779.77,6803168.1,13.83,43.71,23.07,11.27,457.06,317.6,-317.6,-397.1,49.0
06/03/2026,1630,AMBA,73.80,-5.84%,6.52,96.69,48.3,80.7,67.22,72.33,-6.0,-0.64,0.0,"2,168,852",-101376.04,1098559.75,1059713.96,76.58,46.02,-3.77,2.24,96.06,48.45,96.06,-71.03,59.0
06/03/2026,1630,AMD,542.52,+4.02%,41.41,546.44,114.71,465.95,347.44,242.74,1.0,0.97,0.47,"29,054,300",300369.2,3.919521346E7,3.751767804E7,-4.5,149.43,31.03,5.12,507.06,189.6,-189.6,-393.1,42.0
06/03/2026,1630,AMG,311.61,+0.35%,5.18,334.78,179.04,302.69,293.23,275.64,2.0,0.59,0.55,"383,118",0.0,329530.32,347267.62,119.56,17.36,5.67,2.89,318.22,254.42,318.22,313.05,39.0
06/03/2026,1630,AMH,32.24,+0.50%,0.43,37.5,27.215,31.94,30.69,31.63,1.0,-0.73,0.28,"2,668,100",100128.04,3109750.26,3230117.02,-26.34,10.87,1.67,0.5,33.18,27.51,-27.51,33.02,40.0
06/03/2026,1630,AMLP,52.59,-0.27%,1.0,55.22,44.64,53.39,52.89,49.53,2.0,-0.13,0.14,"1,456,904",-100016.44,1588022.44,1580494.52,24.08,0.42,-4.1,1.92,55.09,51.32,55.09,-52.03,NaN
06/03/2026,1630,AMN,30.31,+0.20%,1.41,31.65,14.865,27.95,22.96,19.72,5.0,0.75,0.39,"1,309,286",200472.17,1012864.73,1026710.47,-0.2,66.54,12.59,4.63,32.16,17.42,32.16,32.16,44.0
06/03/2026,1630,AMPH,18.12,-1.79%,0.69,31.2641,16.645,18.8,20.15,24.61,-3.0,-0.6,-0.75,"509,323",100060.09,590350.57,609647.51,-47.56,-11.39,1.68,-3.87,24.18,17.11,-17.11,20.04,44.0
06/03/2026,1630,AMZN,250.02,-2.53%,6.09,278.56,196.0,266.44,249.54,231.93,-3.0,-0.5,-0.17,"51,121,820",-100334.24,4.489358824E7,4.508559166E7,28.86,19.19,-3.59,-7.62,279.2,199.46,279.2,275.03,40.0
06/03/2026,1630,AN,190.25,-0.44%,4.54,228.9166,176.62,192.0,196.98,205.66,3.0,0.33,0.69,"289,015",-100334.23,381920.44,406249.29,-7.35,-3.76,6.53,1.35,218.22,177.09,-177.09,-177.09,40.0
06/03/2026,1630,AQWA,18.6409,+0.06%,0.17,20.92,18.25,18.77,19.13,19.45,2.0,0.32,0.58,"4,285",0.0,9905.85,27302.9,27.08,-2.53,1.78,-0.13,20.62,18.09,-18.09,-18.09,NaN
06/03/2026,1630,AR,36.53,+0.74%,1.1,45.75,29.1,36.76,38.44,35.25,4.0,0.11,0.67,"4,256,216",0.0,5057074.35,5464493.71,-24.32,-9.69,-6.29,2.18,46.45,35.04,-35.04,-35.04,39.0
06/03/2026,1630,ARE,51.27,-2.79%,2.08,88.236,39.41,47.8,46.14,57.93,-1.0,0.88,-0.68,"2,442,850",100852.02,2322220.36,2275058.91,42.21,18.6,11.85,3.2,53.62,39.25,-39.25,-45.12,41.0
06/03/2026,1630,ARGT,94.75,-3.12%,3.77,103.9699,66.49,92.23,92.1,87.53,-2.0,-0.77,-0.84,"164,672",100032.24,292648.29,271269.61,-59.69,0.92,7.48,-3.02,97.39,85.61,-85.61,99.02,NaN
06/03/2026,1630,ARHS,6.51,-0.31%,0.37,12.63,5.57,6.37,6.79,9.1,-3.0,0.54,-0.63,"1,346,743",-100165.13,1377850.29,1383954.93,-17.01,2.04,12.63,-3.84,8.3,6.09,-6.09,-6.09,44.0
06/03/2026,1630,ARKK,78.16,-2.19%,2.48,92.65,55.64,78.03,74.97,78.05,-2.0,-0.8,-0.56,"5,149,944",100150.51,8722317.16,9354610.12,-31.12,14.0,5.85,-4.62,81.16,63.45,-63.45,82.03,NaN
06/03/2026,1630,ARQQ,14.64,-10.02%,1.77,62.0,11.52,15.12,14.43,25.11,-4.0,-0.96,-0.53,"731,175",200526.08,482931.91,419246.6,80.07,4.8,20.3,-11.33,19.07,12.45,19.07,19.07,130.0
06/03/2026,1630,AS,34.36,-2.97%,1.23,42.76,28.92,34.99,34.79,35.62,-5.0,-0.55,-0.58,"4,505,528",-200151.11,4350990.97,4532248.46,4.87,2.87,1.57,-3.43,38.32,31.51,38.32,38.05,52.0
06/03/2026,1630,ASBFF,25.76,0.00%,2.36,31.08,23.18,27.04,28.05,25.16,1.0,0.29,0.37,<empty>,NaN,2186.16,2774.45,-72.45,-11.17,-3.38,6.01,31.09,23.04,-23.04,-23.04,NaN
06/03/2026,1630,ASO,51.79,+0.80%,1.6,62.445,41.29,52.04,54.43,52.98,-4.0,-0.3,-0.6,"1,979,215",-200851.55,1314764.44,1459767.69,18.22,-9.69,5.16,-1.91,62.59,48.1,-48.1,56.04,4.0
06/03/2026,1630,ATRO,83.51,-2.45%,2.89,90.65,27.2701,81.55,75.61,61.23,-4.0,-0.64,-0.58,"419,895",101060.15,514852.22,556020.26,-75.5,19.57,5.2,-4.01,86.09,61.45,91.04,91.04,40.0
06/03/2026,1630,AVB,183.19,-0.10%,1.55,209.86,160.095,184.82,176.84,180.61,1.0,-0.65,0.21,"758,187",-200121.09,1030694.04,1027073.46,-20.07,10.34,-1.04,0.37,188.15,160.44,188.05,188.05,39.0
06/03/2026,1630,AVGO,479.23,-0.49%,22.9,495.0,241.11,430.69,395.06,354.78,7.0,0.78,0.73,"46,220,535",-200366.01,2.210624517E7,2.456962757E7,172.19,52.35,16.58,7.27,442.13,290.45,-290.45,-405.14,0.0
06/03/2026,1630,AVO,11.08,+2.78%,0.54,15.53,10.08,12.05,13.21,12.73,2.0,0.01,0.37,"1,097,030",-400260.04,1047710.95,1028626.2,58.89,-23.27,-9.4,-0.54,16.39,11.03,16.39,14.16,3.0
06/03/2026,1630,AVTR,9.07,+0.89%,0.61,15.93,7.265,8.29,8.11,10.71,-2.0,1.0,-0.95,"6,709,257",100357.1,9365832.65,9695439.45,-26.5,14.81,18.72,-0.55,9.62,7.46,-7.46,9.03,40.0
06/03/2026,1630,AWI,153.21,+0.24%,2.6,206.0799,149.06,158.34,166.0,183.74,-4.0,-0.36,-0.55,"588,087",100132.26,426994.49,490770.36,48.45,-7.16,0.25,-2.97,183.3,152.1,183.3,166.17,37.0
06/03/2026,1630,AXP,300.57,-3.34%,3.59,387.49,286.15,312.59,313.97,337.09,-2.0,-0.57,-0.35,"3,934,619",100039.52,3119739.36,3329404.47,32.61,0.13,-2.83,-5.02,340.32,291.51,340.32,320.17,35.0
06/03/2026,1630,AZO,3061.65,+1.07%,183.36,4388.11,2928.11,3282.84,3409.25,3705.12,3.0,0.01,0.2,"394,955",-100237.04,250341.71,227594.68,40.23,-9.97,-8.53,4.31,3785.62,2932.03,3785.62,-2928.02,76.0
06/03/2026,1630,B,41.86,-3.10%,1.02,54.69,19.57,42.3,41.35,39.78,-1.0,-0.57,-0.61,"11,026,517",100647.17,1.243421016E7,1.30111045E7,-25.98,0.53,5.97,-1.62,48.16,36.51,48.16,-39.1,47.0
06/03/2026,1630,BA,210.58,-3.27%,5.45,254.3499,176.77,225.79,220.42,219.26,-3.0,-0.41,-0.25,"9,074,744",-100639.14,6756968.85,7121673.48,21.99,1.13,-2.06,-8.9,244.13,188.45,244.13,244.13,37.0
06/03/2026,1630,BABA,127.21,-2.76%,4.4,192.67,103.71,133.5,131.27,149.69,3.0,-0.45,0.34,"8,610,896",201052.15,1.088004414E7,1.149309868E7,-78.59,4.23,-6.21,2.41,147.14,118.4,147.14,-123.03,59.0
06/03/2026,1630,BAC,52.40,-0.15%,0.82,57.55,43.6649,51.32,51.49,51.91,4.0,0.59,0.54,"47,986,328",100043.52,3.551363705E7,3.79023184E7,60.82,6.12,3.35,1.55,55.34,46.52,55.34,-49.12,27.0
06/03/2026,1630,BALL,52.83,-1.71%,1.25,68.29,44.83,56.22,59.25,55.21,-4.0,0.0,-0.4,"2,470,687",-100230.04,2680926.62,2542165.93,18.97,-11.91,-4.14,-3.37,65.32,54.03,65.32,60.17,42.0
06/03/2026,1630,BBN,16.03,0.00%,0.19,17.45,15.47,15.9,16.03,16.45,10.0,0.6,0.86,"194,558",-100100.2,187919.08,194099.78,205.82,-0.19,3.29,-0.06,16.62,15.1,-15.1,-15.1,NaN
06/03/2026,1630,BBWI,18.02,-3.74%,1.26,33.96,14.275,18.37,18.62,22.16,-3.0,-0.56,-0.64,"4,510,661",-200063.06,6315998.15,6269831.76,-12.78,-2.96,11.86,-9.99,24.62,16.09,-16.09,21.05,58.0
06/03/2026,1630,BBY,71.73,-1.44%,7.28,84.99,55.1,63.04,62.68,69.8,-2.0,1.0,-0.8,"5,798,873",300542.04,4252709.47,4390065.21,95.03,11.21,20.98,-7.98,68.3,55.14,-55.14,78.03,58.0
06/03/2026,1630,BCO,100.88,-2.03%,1.88,136.37,83.02,105.24,105.93,114.29,-4.0,-0.61,-0.48,"376,987",0.0,459833.26,490122.43,-63.45,-2.36,-1.39,-3.02,124.62,96.51,-96.51,-99.14,43.0
06/03/2026,1630,BDRY,12.62,-2.47%,0.27,13.34,5.3342,12.75,11.64,9.82,-2.0,-0.65,-0.43,"52,219",0.0,95591.71,163147.21,-71.32,20.77,-0.24,-2.47,13.15,10.45,13.15,13.15,NaN
06/03/2026,1630,BEAM,29.55,+2.04%,2.08,36.44,15.6,30.12,28.61,26.21,-3.0,-0.54,-0.48,"1,151,039",-201095.28,2125756.37,2044546.31,-59.24,19.83,12.23,-10.26,34.16,22.45,34.16,-26.1,42.0
06/03/2026,1630,BEPC,38.57,-2.03%,1.35,45.18,29.135,37.75,39.22,39.18,-3.0,-0.59,-0.85,"2,210,969",-200342.23,1528737.34,1532553.74,49.21,-6.66,6.72,-3.53,44.33,34.21,-34.21,-36.12,40.0
06/03/2026,1630,BIDU,132.68,-2.95%,4.21,165.3,83.3003,136.59,125.58,126.27,6.0,-0.52,0.4,"1,893,083",-100260.13,2329859.56,2336297.18,-62.61,19.57,-3.63,-1.94,152.14,106.45,152.14,-125.06,53.0
06/03/2026,1630,BIO,304.83,-0.42%,21.01,343.12,218.14,278.4,279.94,293.79,-4.0,1.0,-0.76,"324,453",100339.12,390845.03,368201.92,-23.82,8.87,8.46,-2.45,313.3,237.14,320.04,320.04,40.0
06/03/2026,1630,BIP,38.82,+0.03%,0.49,40.32,29.63,38.46,37.04,35.35,-8.0,-0.74,-0.45,"775,500",-100328.25,901580.03,972993.75,4.74,6.33,1.04,-0.56,40.08,33.24,40.08,40.08,39.0
06/03/2026,1630,BIRK,42.21,-2.76%,5.17,57.2,31.12,38.92,38.16,41.44,-3.0,-0.99,-0.8,"3,845,321",100850.09,2523230.03,2475565.42,-56.96,21.92,29.88,-6.35,44.06,31.12,-31.12,46.03,49.0
06/03/2026,1630,BITO,8.90,-2.94%,0.59,23.49,8.61,10.45,10.24,13.58,-16.0,-0.54,-0.21,"238,823,376",-200248.01,1.2228024768E8,1.2466996463E8,120.99,-3.37,-15.08,-11.18,11.16,9.46,11.16,11.16,NaN
06/03/2026,1630,BJ,89.18,+0.70%,4.94,115.43,83.65,91.37,93.49,94.38,4.0,0.07,0.42,"2,182,420",-200232.06,2148735.1,2164966.64,14.48,-9.06,-8.68,4.57,102.46,84.05,-84.05,-84.05,53.0
06/03/2026,1630,BJRI,43.85,-1.13%,1.74,47.9899,28.46,43.48,39.79,37.46,-3.0,-0.91,-0.54,"323,166",100943.2,350757.71,373250.59,-18.23,22.35,4.11,-6.8,45.07,33.56,-33.56,48.03,40.0
06/03/2026,1630,BKNG,164.78,-1.45%,5.82,233.576544,150.14,162.25,170.04,193.89,-2.0,0.68,-0.73,"6,948,319",0.0,7552202.94,7893801.42,1.74,-1.78,6.63,-1.58,194.3,150.09,-150.09,171.02,39.0
06/03/2026,1630,BKV,26.92,+0.64%,1.07,32.81,19.56,27.97,28.48,26.58,3.0,0.01,0.25,"548,122",-100056.52,909920.78,1013690.28,-20.21,-2.57,-8.75,1.43,32.2,26.03,32.2,-26.03,48.0
06/03/2026,1630,BLDR,74.26,-1.47%,2.93,151.03,65.1,74.34,80.08,106.95,-3.0,0.46,-0.6,"2,221,021",-300068.04,2554656.24,2629397.97,-20.1,-6.14,11.85,-2.62,99.62,65.09,-65.09,-65.09,39.0
06/03/2026,1630,BLK,990.87,-2.76%,29.65,1219.9399,917.39,1063.11,1033.85,1075.47,-5.0,-0.55,-0.15,"790,949",0.0,681803.87,781184.35,-3.92,2.52,-4.38,-5.35,1111.13,917.57,1111.13,1111.13,28.0
06/03/2026,1630,BLMN,7.49,-4.10%,0.28,10.7,5.19,8.02,6.79,6.81,-3.0,-0.7,-0.23,"1,620,104",101578.2,2460090.53,2847163.62,-45.35,36.43,-1.58,-11.26,9.16,5.45,-5.45,9.03,43.0
06/03/2026,1630,BLOK,66.11,-2.62%,2.45,75.89,46.9,64.88,59.52,60.85,-2.0,-0.91,-0.57,"692,854",-100043.07,322475.02,321280.68,493.6,31.51,8.84,-2.72,66.13,47.45,-47.45,69.02,NaN
06/03/2026,1630,BNDD,98.409,-0.08%,0.76,102.28,94.64,97.59,97.86,98.24,-1.0,0.71,-0.6,134,-100020.3,285.29,305.04,91.12,0.12,2.31,0.86,100.6,96.1,-96.1,-96.1,NaN
06/03/2026,1630,BNO,53.94,+1.99%,2.53,60.81,27.14,54.51,52.95,36.94,3.0,0.05,0.27,"2,617,823",-200395.51,5253587.39,6390095.78,52.84,-0.33,-8.28,6.62,61.21,39.59,61.21,-50.03,NaN
06/03/2026,1630,BOOT,170.69,-0.70%,12.1,210.25,133.1797,157.42,157.96,177.27,-1.0,0.83,-0.94,"684,794",-200849.13,759112.36,740111.89,-44.63,26.29,20.59,0.48,186.62,133.42,-133.42,-138.1,40.0
06/03/2026,1630,BP,43.68,+0.65%,1.42,48.27,28.825,43.85,45.36,38.48,3.0,0.06,0.39,"5,122,120",-200239.44,1.195154814E7,1.381167867E7,7.59,-7.3,-5.33,4.32,48.44,39.62,48.44,-41.04,42.0
06/03/2026,1630,BRBR,8.86,-1.99%,0.32,63.34,8.1,9.25,13.28,24.91,16.0,0.34,0.73,"4,084,697",100988.2,4495857.7,4341692.25,-27.09,-46.69,-0.34,5.98,19.54,8.03,19.54,-8.02,41.0
06/03/2026,1630,BRCB,7.01,-4.23%,0.68,30.4,6.13,8.36,11.37,NaN,-2.0,0.33,-0.58,"701,597",-200780.14,604003.71,626638.12,-74.35,-46.81,4.94,-15.75,18.54,6.08,-6.08,-6.08,47.0
06/03/2026,1630,BRKR,62.70,+9.40%,6.88,63.015,28.53,47.83,41.49,40.64,1.0,1.0,1.0,"4,415,844",200862.04,2338480.51,2331830.53,-27.9,70.57,47.22,6.47,47.06,32.55,-32.55,-42.09,42.0
06/03/2026,1630,BROS,56.60,-2.18%,2.67,77.88,44.58,54.01,53.71,56.61,-2.0,0.76,-0.82,"2,845,017",-100158.19,4150484.44,4086546.33,-14.06,12.41,7.26,-2.41,60.19,45.46,60.19,59.02,43.0
06/03/2026,1630,BTAL,11.56,+0.70%,0.37,18.98,11.44,11.97,12.66,14.33,1.0,-0.27,0.46,"549,990",-300160.3,867265.55,954464.75,-6.0,-17.31,-8.47,0.09,15.6,11.03,15.6,13.1,NaN
06/03/2026,1630,BTC,28.91,-2.73%,1.87,55.96,27.545,33.85,33.06,39.61,-16.0,-0.51,-0.27,"1,993,395",0.0,2169755.05,2666446.54,30.43,-2.5,-14.82,-10.99,36.16,29.46,36.16,36.16,NaN
06/03/2026,1630,BTC-USD,-83.33,-0.57%,8.29,18.475,-87.67,-64.88,-45.05,-19.1,-7.0,0.0,-0.19,"1,153,969",-100367.1,977055.08,934842.99,3.39,301.2,45.45,19.66,-11.55,-73.97,-12.0,-53.0,NaN
06/03/2026,1630,BTI,58.62,-3.04%,2.42,67.3,45.755,62.99,59.95,57.4,-11.0,-0.39,0.0,"4,308,986",100330.16,3999994.96,4310736.91,-39.37,0.58,-11.26,-5.13,67.13,55.3,67.13,67.13,39.0
06/03/2026,1630,BUD,79.04,-1.91%,1.41,84.46,56.97,81.21,76.29,68.26,-5.0,-0.59,-0.29,"1,883,683",100127.21,1796565.77,1934754.5,50.62,10.86,-3.5,-1.19,84.07,67.51,84.05,84.05,39.0
06/03/2026,1630,BULL,5.90,-4.99%,0.42,18.32,4.5,6.74,6.28,8.79,-2.0,-0.46,-0.1,"18,506,434",-200593.09,1.382917E7,1.369561614E7,106.67,22.41,-15.71,-7.81,8.3,5.42,8.3,7.13,49.0
06/03/2026,1630,BURL,328.70,+2.38%,14.81,351.85,218.52,307.47,320.2,293.34,2.0,0.59,0.88,"1,060,736",300841.04,804810.13,864260.4,26.32,-0.01,14.89,1.5,352.31,280.04,-280.04,-280.04,58.0
06/03/2026,1630,BUXX,20.22,+0.05%,0.02,20.46,20.18,20.24,20.25,20.29,1.0,-0.27,0.45,"380,711",-100000.5,382700.24,405832.55,66.83,-0.02,-0.1,0.0,20.49,20.45,-20.45,-20.04,NaN
