Date,Time,Symbol,Last,Net Chng,%Change,Open,High,Low,Volume,RSI,ImpVolatility
06/01/2026,1630,B,42.32,-.23,-0.54%,41.50,42.545,40.635,"12,585,047",52.37,0.5
06/01/2026,1630,BA,224.30,-6.85,-2.96%,228.36,228.80,222.21,"6,386,534",49.45,0.36
06/01/2026,1630,BABA,125.40,+1.18,+0.95%,124.20,126.35,123.99,"9,162,532",39.76,0.43
06/01/2026,1630,BAC,51.51,-.09,-0.17%,51.31,51.825,50.85,"34,290,343",50.5,0.3
06/01/2026,1630,BALL,53.70,-.77,-1.41%,53.85,54.695,53.57,"2,861,632",30.67,0.32
06/01/2026,1630,BBN,15.97,-.07,-0.44%,15.99,16.00,15.8301,"126,945",51.21,NaN
06/01/2026,1630,BBWI,18.63,-1.39,-6.94%,19.89,20.11,18.46,"6,463,812",50.01,0.62
06/01/2026,1630,BBY,74.98,-2.97,-3.81%,76.56,77.01,74.3652,"6,660,200",72.8,0.44
06/01/2026,1630,BCO,103.02,-1.00,-0.96%,102.52,103.91,101.13,"413,474",43.22,0.31
06/01/2026,1630,BDRY,13.035,+.095,+0.73%,13.00,13.20,12.9301,"59,534",60.85,0.5
06/01/2026,1630,BEAM,31.14,-1.79,-5.44%,32.17,32.45,30.60,"1,647,082",54.67,0.69
06/01/2026,1630,BEPC,38.92,-1.06,-2.65%,39.24,39.87,38.89,"1,570,546",53.13,0.45
06/01/2026,1630,BIDU,132.40,-2.91,-2.15%,131.00,133.34,129.81,"1,982,826",50.69,0.59
06/01/2026,1630,BIO,305.46,-7.02,-2.25%,311.10,311.10,304.84,"442,210",63.5,0.42
06/01/2026,1630,BIP,38.88,-.16,-0.41%,38.69,39.62,38.54,"1,045,933",57.44,0.23
06/01/2026,1630,BIRK,44.90,-.17,-0.38%,43.82,44.90,42.87,"2,242,464",65.76,0.62
06/01/2026,1630,BITO,9.74,-.265886,-2.66%,9.77,9.795,9.60,"158,360,200",33.41,0.42
06/01/2026,1630,BJ,88.04,+2.76,+3.24%,85.94,88.55,85.54,"2,911,434",42.12,0.32
06/01/2026,1630,BJRI,46.72,-.33,-0.70%,46.76,47.535,45.53,"259,724",74.73,0.39
06/01/2026,1630,BKNG,169.25,+1.82,+1.09%,168.688,171.25,164.89,"6,636,817",54.64,0.43
06/01/2026,1630,BKV,26.56,+.02,+0.08%,26.49,27.13,26.31,"738,436",36.67,0.52
06/01/2026,1630,BLDR,75.62,-.64,-0.84%,76.00,76.67,74.34,"2,081,976",46.93,0.67
06/01/2026,1630,BLK,1020.73,-26.15,-2.50%,1041.12,1053.24,1015.31,"904,804",40.06,0.33
06/01/2026,1630,BLMN,8.14,-.30,-3.55%,8.34,8.36,7.89,"2,445,614",61.16,0.78
06/01/2026,1630,BLOK,68.73,+.77,+1.13%,67.20,69.41,66.53,"503,174",68.7,0.38
06/01/2026,1630,BNDD,98.3324,+.7586,+0.78%,98.3324,98.3324,98.3324,22,56.58,0.11
06/01/2026,1630,BNO,52.49,+1.90,+3.76%,52.80,53.865,51.83,"6,337,114",46.73,0.7
06/01/2026,1630,BOOT,169.84,-.03,-0.02%,165.39,170.89,163.28,"844,464",61.66,0.57
06/01/2026,1630,BP,42.94,+1.07,+2.56%,42.56,43.54,42.47,"9,859,515",42.73,0.34
06/01/2026,1630,BRBR,9.06,+.70,+8.37%,8.31,9.12,8.10,"6,577,790",32.73,0.92
06/01/2026,1630,BRCB,8.04,-.28,-3.37%,8.30,8.43,7.8037,"807,011",37.37,0.98
06/01/2026,1630,BRKR,58.44,-.45,-0.76%,57.39,58.62,56.80,"4,136,860",83.28,0.6
06/01/2026,1630,BROS,58.89,+.89,+1.53%,57.40,58.93,57.35,"2,953,410",62.34,0.54
06/01/2026,1630,BTAL,11.65,+.10,+0.87%,11.59,11.71,11.53,"951,844",35.51,0.42
06/01/2026,1630,BTC,31.61,-.87,-2.68%,31.71,31.805,31.19,"2,191,171",33.99,0.37
06/01/2026,1630,BTC-USD,-76.76,-7.12,+10.22%,-71.17,-70.738,-78.24,"1,096,965",24.48,0.66
06/01/2026,1630,BTI,61.00,-.79,-1.28%,62.09,62.24,60.99,"3,290,790",45.31,0.31
06/01/2026,1630,BUD,80.02,+.03,+0.04%,80.47,80.945,80.01,"1,312,618",51.82,0.25
06/01/2026,1630,BULL,6.60,+.20,+3.13%,6.35,6.61,6.20,"14,255,253",49.28,0.95
06/01/2026,1630,BURL,314.01,-9.82,-3.03%,315.685,320.27,310.07,"1,430,133",50.63,0.41
06/01/2026,1630,BUXX,20.22,0,0.00%,20.24,20.24,20.21,"180,258",44.7,NaN
06/01/2026,1630,BXP,59.13,-.88,-1.47%,59.605,60.165,59.04,"1,035,144",51.21,0.38
06/01/2026,1630,BYD,86.84,+4.16,+5.03%,82.47,87.6975,82.27,"1,689,830",62.24,0.3
06/01/2026,1630,BYDDF,11.7500,+.095,+0.82%,11.6800,11.7875,11.5700,"262,653",37.54,NaN
06/01/2026,1630,C,129.09,+3.19,+2.53%,124.08,129.10,123.60,"11,822,099",59.33,0.36
06/01/2026,1630,CACC,561.665,-11.975,-2.09%,570.90,576.7199,560.76,"126,277",61.51,0.35
06/01/2026,1630,CAG,13.11,-.17,-1.28%,13.14,13.385,13.10,"12,669,244",35.14,0.42
06/01/2026,1630,CAH,195.15,-1.65,-0.84%,195.36,196.85,194.00,"2,036,122",44.01,0.29
06/01/2026,1630,CAKE,65.88,-.16,-0.24%,65.05,66.51,64.53,"993,257",64.64,0.42
06/01/2026,1630,CAMT,163.09,-8.57,-4.99%,168.00,169.77,162.55,"901,293",43.95,0.77
06/01/2026,1630,CANE,9.76,+.20,+2.09%,9.74,9.87,9.735,"433,726",48.41,0.41
06/01/2026,1630,CARR,65.11,+1.24,+1.94%,63.05,65.32,62.67,"8,101,346",54.29,0.42
06/01/2026,1630,CASY,745.58,-21.56,-2.81%,759.18,769.9999,739.18,"638,557",30.72,0.47
06/01/2026,1630,CAT,865.36,-10.51,-1.20%,860.16,873.77,853.37,"2,622,718",49.76,0.41
06/01/2026,1630,CAVA,74.67,-2.99,-3.85%,77.00,77.89,73.58,"2,919,901",37.33,0.57
06/01/2026,1630,CBRL,35.06,+1.24,+3.67%,33.82,35.14,33.65,"784,025",66.27,0.7
06/01/2026,1630,CCK,94.54,-.54,-0.57%,93.96,95.29,93.62,"1,264,833",36.03,0.31
06/01/2026,1630,CCL,27.51,-.55,-1.96%,27.51,28.085,27.02,"23,410,188",56.01,0.59
06/01/2026,1630,CCRN,13.09,0,0.00%,13.09,13.10,13.06,"579,724",76.15,1.15
06/01/2026,1630,CELH,30.88,-2.39,-7.18%,32.80,32.9101,30.61,"11,232,542",46.14,0.68
06/01/2026,1630,CF,113.30,+.95,+0.85%,114.66,117.04,113.24,"2,952,151",39.99,0.52
06/01/2026,1630,CFG,60.78,-1.48,-2.38%,61.25,61.50,60.275,"5,421,728",39.86,0.35
06/01/2026,1630,CFLT,30.99,0,0.00%,0,0,0,<empty>,73.35,0.16
06/01/2026,1630,CFRUY,21.180,-.32,-1.49%,20.970,21.280,20.760,"347,001",62.68,NaN
06/01/2026,1630,CG,45.10,-.33,-0.73%,44.96,46.35,44.80,"2,467,304",37.55,0.49
06/01/2026,1630,CHD,95.30,-.33,-0.35%,95.57,96.00,94.37,"2,169,844",49.15,0.29
06/01/2026,1630,CHDN,89.77,+2.56,+2.94%,87.20,90.90,87.00,"899,568",52.52,0.4
06/01/2026,1630,CHEF,76.97,+.43,+0.56%,76.23,77.85,75.54,"353,058",54.85,0.33
06/01/2026,1630,CHH,111.51,+2.63,+2.42%,107.84,112.27,107.52,"709,120",52.7,0.46
06/01/2026,1630,CHPT,7.89,+.30,+3.95%,7.42,7.93,7.39,"656,615",69.48,1.19
06/01/2026,1630,CHRD,138.00,+6.13,+4.65%,135.51,139.89,134.93,"644,036",48.19,0.48
06/01/2026,1630,CHTR,142.60,-1.45,-1.01%,143.40,146.17,141.00,"3,107,035",33.38,0.59
06/01/2026,1630,CHWY,22.28,-.26,-1.15%,22.67,22.74,22.005,"7,868,022",46.98,0.73
06/01/2026,1630,CI,274.19,-3.21,-1.16%,275.62,277.98,273.07,"1,027,182",42.25,0.3
06/01/2026,1630,CLOX,25.60,+.015,+0.06%,25.61,25.61,25.57,"53,381",56.94,NaN
06/01/2026,1630,CLOZ,26.535,+.015,+0.06%,26.40,26.54,26.40,"900,417",71.25,NaN
06/01/2026,1630,CLX,89.09,-.93,-1.03%,89.00,90.03,87.91,"2,885,290",38.08,0.37
06/01/2026,1630,CMCSA,25.05,+.18,+0.72%,24.73,25.085,24.53,"24,049,856",37.87,0.38
06/01/2026,1630,CMG,30.55,-1.31,-4.11%,32.00,32.24,30.48,"32,424,459",34.44,0.42
06/01/2026,1630,CMI,643.50,-3.13,-0.48%,638.77,645.01,628.62,"780,212",45.73,0.41
06/01/2026,1630,CNA,41.90,-.16,-0.38%,41.53,42.16,41.53,"597,834",30.17,0.42
06/01/2026,1630,CNC,62.00,+2.40,+4.03%,59.90,62.095,59.47,"5,742,333",75.89,0.45
06/01/2026,1630,CNH,9.85,-.36,-3.53%,10.17,10.17,9.74,"16,616,297",38.12,0.38
06/01/2026,1630,CNX,33.46,-.23,-0.68%,33.77,34.295,33.21,"1,861,437",30.04,0.41
06/01/2026,1630,COAL,27.95,+1.51,+5.71%,27.02,27.9899,26.86,"92,777",65.83,0.5
06/01/2026,1630,COCO,75.00,-.13,-0.17%,75.05,76.91,74.2107,"681,879",61.06,0.55
06/01/2026,1630,COF,184.56,-3.37,-1.79%,185.59,186.47,182.02,"4,715,047",43.74,0.37
06/01/2026,1630,COIN,182.61,-6.42,-3.40%,179.21,186.60,176.18,"9,040,963",45.35,0.77
06/01/2026,1630,COM,34.08,+.068,+0.20%,34.17,34.1803,34.02,"146,148",46.39,0.2
06/01/2026,1630,COP,115.58,+1.60,+1.40%,115.70,117.60,115.32,"7,223,922",42.01,0.36
06/01/2026,1630,COPJ,45.85,+1.27,+2.85%,44.75,45.85,44.04,"82,355",60.1,0.51
06/01/2026,1630,COPX,90.06,+1.92,+2.18%,87.46,90.37,86.61,"4,035,679",60.18,0.54
06/01/2026,1630,CORN,17.90,-.03,-0.17%,17.94,18.05,17.7382,"598,885",40.53,0.26
06/01/2026,1630,COST,946.11,-10.21,-1.07%,955.00,959.21,936.51,"2,810,444",32.41,0.25
06/01/2026,1630,CP,88.68,-.64,-0.72%,89.77,89.77,87.375,"2,680,534",57.81,0.29
06/01/2026,1630,CPAY,364.13,+2.33,+0.64%,361.50,367.434,357.91,"539,139",70.65,0.41
06/01/2026,1630,CPER,39.96,+1.10,+2.83%,39.45,40.05,39.32,"548,421",62.23,0.32
06/01/2026,1630,CPNG,16.62,+.02,+0.12%,16.45,16.905,16.38,"14,872,317",44.47,0.53
06/01/2026,1630,CPRI,18.40,-.11,-0.59%,18.32,18.855,18.29,"4,199,851",48.57,0.55
06/01/2026,1630,CPT,106.08,-.48,-0.45%,106.00,108.15,105.75,"1,007,303",54.19,0.26
06/01/2026,1630,CRCL,104.97,-8.03,-7.11%,108.72,109.50,104.26,"14,238,459",46.57,0.92
06/01/2026,1630,CRI,38.39,-.20,-0.52%,38.01,38.635,37.47,"866,160",57.29,0.55
06/01/2026,1630,CRM,209.60,+18.50,+9.68%,198.75,211.34,198.21,"27,516,157",70.6,0.52
06/01/2026,1630,CRSP,54.19,-1.99,-3.54%,55.11,55.26,53.68,"1,423,110",54.86,0.6
06/01/2026,1630,CRWD,782.17,+51.17,+7.00%,735.81,785.66,734.00,"4,572,801",86.69,0.73
06/01/2026,1630,CSCO,121.33,+.91,+0.76%,119.80,121.95,118.30,"23,931,390",76.47,0.43
06/01/2026,1630,CSX,45.86,+.60,+1.33%,44.86,46.01,44.79,"15,183,177",55.17,0.31
06/01/2026,1630,CTA,29.58,+.70,+2.42%,29.20,30.0199,29.20,"804,805",41.48,0.34
06/01/2026,1630,CUBE,39.33,-.67,-1.68%,39.56,39.80,39.15,"1,800,552",47.22,0.29
06/01/2026,1630,CURB,28.67,-.46,-1.58%,29.16,29.18,28.36,"749,436",57.5,0.27
06/01/2026,1630,CVNA,71.00,-2.00,-2.74%,72.30,72.81,69.11,"9,443,944",48.88,0.7
06/01/2026,1630,CVS,90.62,-.36,-0.40%,91.13,91.85,90.19,"5,152,632",54.6,0.31
06/01/2026,1630,CVX,185.83,+3.37,+1.85%,184.375,187.94,184.02,"8,842,993",46.41,0.31
06/01/2026,1630,CWH,7.52,+.19,+2.59%,7.21,7.59,7.20,"2,630,846",53.54,0.81
06/01/2026,1630,CZR,29.15,+.10,+0.34%,29.02,29.19,29.00,"13,076,555",62.5,0.11
06/01/2026,1630,D,64.61,-2.33,-3.48%,66.25,66.4324,64.545,"6,493,087",48.52,0.27
06/01/2026,1630,DAL,81.47,-1.01,-1.22%,81.07,81.835,79.30,"7,323,844",70.12,0.49
06/01/2026,1630,DAPP,22.98,+.28,+1.23%,22.46,23.37,21.98,"258,950",65.18,0.7
06/01/2026,1630,DAR,60.44,+1.34,+2.27%,59.63,61.09,59.425,"2,182,045",49.55,0.45
06/01/2026,1630,DASH,164.78,+5.49,+3.45%,161.54,166.52,157.405,"4,521,342",52.62,0.57
06/01/2026,1630,DDOG,277.49,+30.14,+12.19%,251.775,278.705,249.44,"11,162,433",91.05,0.7
06/01/2026,1630,DDS,588.19,-2.02,-0.34%,589.25,591.595,579.59,"81,166",56.88,NaN
06/01/2026,1630,DE,542.43,+.25,+0.05%,538.22,544.57,528.45,"2,213,641",40.75,0.32
06/01/2026,1630,DECK,110.82,-3.03,-2.66%,112.43,113.50,110.05,"1,738,943",60.95,0.42
06/01/2026,1630,DELL,465.96,+45.05,+10.70%,426.15,469.47,426.15,"20,423,152",91.27,0.82
06/01/2026,1630,DEO,79.87,-2.59,-3.14%,81.56,81.70,79.7201,"1,353,931",42.73,0.35
06/01/2026,1630,DG,109.93,-.68,-0.61%,111.045,111.99,108.15,"7,061,089",48.75,0.61
06/01/2026,1630,DGX,192.20,-2.70,-1.39%,194.14,196.48,191.85,"609,499",48.27,0.29
06/01/2026,1630,DIN,31.39,+.01,+0.03%,31.38,31.65,30.50,"264,558",63.31,0.64
06/01/2026,1630,DIS,102.85,+1.02,+1.00%,101.66,103.005,100.30,"8,204,097",48.41,0.29
06/01/2026,1630,DK,45.96,+1.45,+3.26%,44.98,46.78,44.53,"656,469",56.48,0.73
06/01/2026,1630,DKL,51.13,+1.75,+3.54%,49.67,51.29,49.55,"82,361",49.97,0.3
06/01/2026,1630,DKNG,26.33,+1.84,+7.51%,24.735,26.84,24.66,"15,944,357",61.02,0.6
06/01/2026,1630,DLTR,111.35,-5.09,-4.37%,116.84,116.85,111.18,"5,335,287",64.72,0.47
06/01/2026,1630,DOC,19.00,-.15,-0.78%,19.11,19.26,18.99,"6,469,018",53.77,0.32
06/01/2026,1630,DOCU,57.02,+4.50,+8.57%,54.40,57.29,53.12,"4,895,149",74.62,0.8
06/01/2026,1630,DOV,207.54,-3.82,-1.81%,208.21,208.37,204.52,"673,613",40.01,0.32
06/01/2026,1630,DOW,34.69,+.94,+2.79%,34.25,35.4099,34.205,"10,407,425",38.14,0.5
06/01/2026,1630,DPZ,313.71,+3.13,+1.01%,311.33,315.525,309.17,"706,867",39.56,0.38
06/01/2026,1630,DRI,201.91,-2.00,-0.98%,202.78,205.07,201.325,"1,020,887",54.83,0.38
06/01/2026,1630,DRLL,36.3635,+.8035,+2.26%,36.09,36.75,35.96,"24,929",47.81,0.32
06/01/2026,1630,DRVN,13.58,-.26,-1.88%,13.74,13.85,13.53,"992,458",52.09,0.78
06/01/2026,1630,DT,44.47,+1.88,+4.41%,43.53,44.84,42.54,"6,620,990",66.2,0.58
06/01/2026,1630,DVN,46.31,+1.82,+4.09%,45.595,47.0803,45.48,"18,749,939",46.98,0.44
06/01/2026,1630,DXCM,74.87,+1.13,+1.53%,73.49,76.345,72.50,"6,140,785",71.15,0.45
06/01/2026,1630,EA,202.00,+.28,+0.14%,201.93,202.46,201.61,"1,499,259",55.29,0.13
06/01/2026,1630,EAT,141.76,-.62,-0.44%,142.38,142.50,135.81,"763,039",51.75,0.54
06/01/2026,1630,EBAY,110.35,+1.08,+0.99%,109.91,110.83,107.53,"4,383,245",51.88,0.38
06/01/2026,1630,ECH,41.05,-.93,-2.22%,42.17,42.17,41.01,"421,351",49.12,0.26
06/01/2026,1630,ECPG,78.56,-1.37,-1.71%,79.96,80.67,78.22,"217,477",43.13,0.39
06/01/2026,1630,EDEN,111.6248,-.7252,-0.65%,111.18,111.6248,110.815,"2,729",52.12,NaN
06/01/2026,1630,EDU,47.08,+1.29,+2.82%,46.67,47.42,46.305,"695,913",34.47,0.47
06/01/2026,1630,EDV,63.85,+.13,+0.20%,63.25,63.98,63.14,"1,560,661",55.47,0.12
06/01/2026,1630,EEM,70.08,+1.48,+2.16%,69.38,70.51,69.13,"31,694,139",69.22,0.34
06/01/2026,1630,EFNL,57.65,+.84,+1.48%,56.33,57.88,56.21,"20,265",63.68,NaN
06/01/2026,1630,EFX,173.59,+7.80,+4.70%,164.89,173.69,162.99,"1,616,523",56.01,0.43
06/01/2026,1630,EGP,194.83,-7.08,-3.51%,199.92,200.95,194.79,"315,462",36.34,0.2
06/01/2026,1630,EIS,133.94,-3.75,-2.72%,134.12,134.44,131.80,"161,333",53.95,NaN
06/01/2026,1630,EL,85.58,-3.37,-3.79%,87.77,88.40,84.73,"4,100,795",54.1,0.5
06/01/2026,1630,ELS,60.77,-1.00,-1.62%,61.26,61.68,60.77,"1,712,741",34.81,0.26
06/01/2026,1630,ELV,402.66,+9.47,+2.41%,390.82,403.27,390.82,"1,641,096",68.98,0.38
06/01/2026,1630,EMB,96.01,-.42,-0.44%,95.96,96.01,95.68,"6,321,046",54.94,0.08
06/01/2026,1630,EMR,141.65,-2.17,-1.51%,140.66,142.60,140.11,"2,037,533",54.88,0.34
06/01/2026,1630,ENB,54.93,+.19,+0.35%,54.74,55.34,54.60,"5,695,018",47.81,0.21
06/01/2026,1630,ENPH,63.74,-4.62,-6.76%,65.96,66.155,61.9105,"8,681,863",67.99,1.01
06/01/2026,1630,ENR,18.40,+.18,+0.99%,17.97,18.63,17.80,"1,616,659",52.77,0.56
06/01/2026,1630,ENVX,8.58,+.60,+7.52%,7.90,8.63,7.63,"13,238,157",70.54,1.06
06/01/2026,1630,ENZL,46.41,-.3203,-0.69%,45.99,46.71,45.99,"48,480",62.97,0.2
06/01/2026,1630,EOG,136.62,+3.24,+2.43%,135.00,138.11,134.915,"3,025,089",49.68,0.35
06/01/2026,1630,EPD,37.21,+.42,+1.14%,36.85,37.6201,36.85,"2,412,000",41.02,0.23
06/01/2026,1630,EPHE,23.89,+.03,+0.13%,23.77,23.98,23.66,"269,407",35.69,NaN
06/01/2026,1630,EPOL,40.05,-.46,-1.14%,40.00,40.15,39.755,"304,895",54.99,0.22
06/01/2026,1630,EPR,56.20,-.85,-1.49%,56.64,56.89,56.14,"708,032",43.53,0.28
06/01/2026,1630,EPU,85.88,+.11,+0.13%,85.28,85.93,84.08,"275,495",58.81,NaN
06/01/2026,1630,EQR,65.81,+.36,+0.55%,65.28,66.93,65.28,"3,772,974",55.5,0.28
06/01/2026,1630,EQRR,80.2116,+1.716,+2.19%,78.55,80.47,78.55,"47,951",73.08,NaN
06/01/2026,1630,EQT,55.26,+.33,+0.60%,54.90,55.69,54.6075,"5,864,908",40.03,0.32
06/01/2026,1630,ESI,41.69,-.66,-1.56%,41.65,41.94,40.89,"2,341,273",51.95,0.51
06/01/2026,1630,ESPO,90.78,+1.645,+1.85%,90.49,90.78,89.95,"17,592",52.38,0.18
06/01/2026,1630,ESS,276.93,+4.29,+1.57%,274.29,280.735,273.60,"740,010",63.73,0.23
06/01/2026,1630,ET,19.27,+.10,+0.52%,19.21,19.44,19.18,"7,931,130",43.0,0.27
06/01/2026,1630,ETH,19.01,-.13,-0.68%,18.75,19.05,18.57,"3,164,530",32.69,0.46
06/01/2026,1630,ETH-USD,-89.36,-6.38,+7.69%,-84.13,-83.493,-90.86,"1,097,031",25.14,0.7
06/01/2026,1630,ETHA,15.11,-.09,-0.59%,14.90,15.14,14.755,"34,113,956",32.59,0.59
