Date,Time,Symbol,Last,%Change,Sector,Beta,StandardDeviation,Free Cash Flow Per Share - Current (LTM),52High,52Low,SimpleMovingAvg,SimpleMovingAvg,SimpleMovingAvg,A_MCADays_Streak,A_MACD_BRR,A_MACDH_D_BRR,Volume,A_VolumeSpike,VolumeAvg,VolumeAvg,VolumeRateOfChange,A_Perf2M,A_Perf2Wk,A_Perf3D,A_3mnHigh,A_3mnLow,A_3mnHighLow,A_3wkHighLow,A_EarningsDays,Market Cap
05/26/2026,1630,AAL,14.845,+7.18%,Industrials,1.364,0.69,$1.67,16.5,10.09,12.65,11.8,13.01,4.0,0.88,0.81,"109,719,847",-100272.54,6.053585728E7,6.875964563E7,132.35,38.22,16.07,14.63,14.61,10.39,-10.39,-11.17,40.0,"9,818 M"
05/26/2026,1630,AAPL,308.33,-0.16%,Information Technology,1.079,6.43,$8.74,311.82,195.07,291.38,271.72,261.99,-1.0,1.0,-0.53,"46,552,909",300027.17,4.470008218E7,4.381524348E7,-5.59,22.05,5.35,2.01,303.06,246.39,-246.39,-268.17,45.0,"4,528,552 M"
05/26/2026,1630,ABBV,213.12,-1.20%,Health Care,.3091,4.48,$11.29,244.81,181.73,208.11,208.18,219.3,-1.0,0.88,-0.95,"4,671,118",-100136.46,6715967.78,6677988.11,4.02,2.87,5.1,0.39,237.57,191.18,-191.18,-200.11,45.0,"376,539 M"
05/26/2026,1630,ABNB,132.68,+0.25%,Consumer Discretionary,1.196,3.14,$7.52,147.25,110.81,136.7,134.22,128.39,4.0,-0.35,0.23,"3,330,909",0.0,3650815.24,3886281.72,6.83,0.66,-3.19,-2.12,147.23,122.36,147.23,-128.03,49.0,"78,746 M"
05/26/2026,1630,ABR,5.43,-2.51%,Financials,1.122,0.9,$0.89,12.575,5.42,6.79,7.34,9.08,7.0,0.0,0.33,"6,193,489",-401162.1,3864468.81,4151379.12,180.51,-28.55,-18.47,-6.06,9.57,6.06,9.57,9.12,46.0,"1,045 M"
05/26/2026,1630,ABT,86.67,-0.85%,Health Care,.6346,1.88,$4.24,139.06,81.97,87.24,95.64,117.29,-2.0,0.52,-0.94,"10,237,804",-100135.46,1.310714401E7,1.218921391E7,-40.46,-17.32,4.98,-1.93,117.6,82.1,-82.1,-82.1,35.0,"150,963 M"
05/26/2026,1630,ACHC,23.49,+1.34%,Health Care,.7365,1.21,($3.23),30.1991,11.43,25.61,25.36,20.63,1.0,-0.23,0.08,"2,408,791",-100568.18,2974194.1,3281830.15,-27.52,-3.37,-6.08,-2.41,30.15,20.62,30.15,30.15,44.0,"2,160 M"
05/26/2026,1630,ACHR,6.51,+2.36%,Industrials,2.851,0.25,($0.90),14.62,4.8,6.12,5.85,8.03,3.0,0.92,0.47,"74,958,209",-100187.01,3.517506346E7,3.437949893E7,42.82,17.09,-0.46,12.63,8.59,5.39,-5.39,-6.14,52.0,"4,966 M"
05/26/2026,1630,ACI,15.73,-2.96%,Consumer Staples,.2481,0.42,<empty>,22.78,15.545,16.39,16.8,17.65,-3.0,-0.28,-0.51,"7,343,810",-100131.1,6719986.85,6522940.32,75.38,-5.07,-1.19,-7.74,19.62,16.09,-16.09,18.04,38.0,"7,779 M"
05/26/2026,1630,ADBE,240.49,-1.74%,Information Technology,1.442,6.71,$24.58,421.48,224.13,247.69,244.71,305.3,-3.0,-0.7,-0.5,"3,200,518",200143.5,5220927.06,5470646.46,-19.02,1.37,-2.3,-5.08,285.56,224.31,-224.31,265.04,12.0,"97,206 M"
05/26/2026,1630,ADYEY,11.2700,+2.18%,Financials,2.348,0.34,<empty>,19.94,9.45,10.95,10.67,14.26,6.0,0.82,0.66,"527,491",100000.1,1701517.82,1848681.48,-57.36,8.16,5.23,1.53,12.61,9.36,-9.36,-10.08,NaN,"35,542 M"
05/26/2026,1630,AFK,27.36,+1.75%,,.736,0.77,<empty>,30.85,18.672,27.32,26.93,25.82,3.0,0.47,0.41,"165,392",-200043.49,72574.48,88285.8,-20.57,6.21,-5.1,2.05,31.62,24.45,-24.45,-26.04,NaN,116 M
05/26/2026,1630,AFRM,69.27,+6.21%,Financials,3.488,1.51,$2.37,100.0,42.095,65.83,57.46,67.39,1.0,0.78,0.34,"5,524,245",-100679.48,5252082.68,5479956.76,59.16,53.76,4.24,3.2,71.11,42.4,71.11,-60.08,64.0,"23,198 M"
05/26/2026,1630,AGCO,114.36,+1.35%,Industrials,1.107,2.65,$7.39,143.78,95.96,116.13,116.49,113.71,2.0,0.24,0.46,"496,261",-100144.15,720761.55,705508.19,-68.9,-2.56,-3.76,-0.36,137.59,108.45,-108.45,-108.02,45.0,"8,281 M"
05/26/2026,1630,AHR,51.00,+1.61%,Real Estate,.5666,0.77,$1.81,54.67,34.03,50.52,49.66,47.2,1.0,0.53,0.52,"3,170,716",-100128.03,2512056.11,2585745.3,13.92,6.38,1.23,-1.32,55.6,47.39,-47.39,52.1,50.0,"9,829 M"
05/26/2026,1630,AIQUY,42.330,+1.07%,Materials,.7739,0.68,<empty>,44.415,36.169,41.59,41.73,39.99,6.0,0.23,0.55,"122,815",0.0,189189.62,190975.19,8.89,6.84,2.52,3.07,44.29,38.54,44.29,-40.06,43.0,"122,141 M"
05/26/2026,1630,AKAM,148.21,+0.67%,Information Technology,.5588,11.64,$5.29,165.45,69.78,132.99,116.63,93.44,-8.0,-0.85,-0.36,"3,661,782",100355.04,6044636.71,5550150.49,-57.49,24.39,-3.14,3.25,165.08,89.29,165.08,165.08,50.0,"21,548 M"
05/26/2026,1630,ALB,174.69,+1.81%,Materials,1.34,14.57,$3.47,221.0,53.7,188.37,183.75,139.02,2.0,0.0,0.13,"2,277,405",-100466.13,2058717.11,2131232.95,79.36,-3.69,-16.81,2.63,221.12,155.45,221.12,-166.04,44.0,"20,602 M"
05/26/2026,1630,ALCO,41.21,-0.24%,Consumer Staples,.9929,0.38,$1.66,45.01,30.89,40.97,41.27,37.45,5.0,0.23,0.47,"10,389",300200.46,27196.97,27795.37,-39.47,2.44,1.38,0.61,45.32,37.52,45.32,-40.06,53.0,306 M
05/26/2026,1630,ALGN,163.55,-0.04%,Health Care,1.775,4.71,$8.11,208.305,122.0,166.99,174.21,157.61,6.0,0.11,0.48,"873,480",-100247.47,1076717.09,1138184.86,16.27,-9.27,-0.64,0.1,200.24,152.03,200.24,-152.03,44.0,"11,713 M"
05/26/2026,1630,ALLY,42.74,+0.92%,Financials,1.1,0.91,($0.36),47.27,33.81,42.98,41.79,41.43,4.0,0.47,0.38,"2,996,842",-100133.24,3391035.07,3537028.27,-3.03,8.95,0.0,0.28,47.24,36.51,47.24,-41.03,35.0,"13,101 M"
05/26/2026,1630,ALNY,295.50,-0.66%,Health Care,.325,5.11,$4.88,495.55,284.28,296.16,309.96,387.65,-1.0,0.7,-0.8,"649,281",100140.18,1095570.15,1084351.54,-21.19,-10.1,3.74,-1.0,343.29,284.1,-284.1,-284.1,45.0,"39,453 M"
05/26/2026,1630,AMAT,454.89,+5.26%,Information Technology,1.674,12.63,$6.72,456.78,153.47,418.73,391.25,288.6,4.0,0.63,0.57,"8,039,269",100261.07,6762782.7,6814572.98,27.18,23.16,2.54,6.57,448.1,317.54,-317.54,-385.17,55.0,"361,164 M"
05/26/2026,1630,AMBA,93.57,+6.88%,Information Technology,2.214,4.95,$1.36,96.69,48.3,77.34,64.04,71.93,4.0,1.0,0.83,"1,953,037",100200.01,846746.96,910464.64,134.16,72.99,17.37,12.73,83.08,48.39,-48.39,-65.17,2.0,"4,104 M"
05/26/2026,1630,AMD,503.89,+7.78%,Information Technology,2.325,24.17,$5.27,506.96,108.6154,414.36,309.4,232.53,2.0,0.89,0.4,"37,978,976",300369.14,3.931560372E7,3.888035219E7,-40.88,128.76,9.83,12.58,469.1,188.58,-188.58,-333.17,48.0,"821,643 M"
05/26/2026,1630,AMG,308.65,+2.22%,Financials,1.142,3.89,$37.82,334.78,172.54,299.19,289.66,273.0,4.0,0.56,0.52,"227,611",0.0,338205.87,348114.33,-17.21,9.97,2.45,2.43,319.61,254.36,-254.36,318.16,45.0,"8,152 M"
05/26/2026,1630,AMH,32.04,-0.71%,Real Estate,.8176,0.48,$2.25,38.01,27.215,31.85,30.2,31.7,-1.0,-0.78,-0.28,"2,168,546",0.0,3148720.73,3684743.71,-31.58,16.34,-0.03,-0.5,33.12,27.45,33.12,-30.06,45.0,"11,553 M"
05/26/2026,1630,AMLP,53.33,-2.18%,,.5029,0.6,<empty>,55.22,44.64,53.75,52.93,49.42,-4.0,-0.66,-0.43,"2,042,799",-100016.38,1595361.8,1571402.63,66.61,-0.07,-0.21,-1.97,54.06,51.26,-51.26,55.03,NaN,"12,557 M"
05/26/2026,1630,AMN,27.22,-1.59%,Health Care,.3382,2.78,$18.27,31.65,14.865,25.54,21.68,19.39,-8.0,-0.75,-0.27,"728,377",200472.11,1013892.77,1072614.53,-17.2,44.1,-10.08,1.34,32.1,17.36,32.1,32.1,50.0,"1,056 M"
05/26/2026,1630,AMPH,18.81,+2.17%,Health Care,.8861,2.17,$2.88,31.2641,16.645,19.86,20.23,24.91,6.0,0.51,0.64,"670,766",100060.03,596224.14,638037.64,82.8,-3.88,1.95,4.04,28.61,17.05,-17.05,-17.05,50.0,829 M
05/26/2026,1630,AMZN,265.29,-0.39%,Consumer Discretionary,1.442,3.84,($0.23),278.56,196.0,267.3,243.08,230.77,4.0,-0.65,0.27,"37,899,663",-100334.18,4.464020893E7,4.500342855E7,-9.57,25.31,-1.38,0.11,279.14,199.4,279.14,-255.04,45.0,"2,853,754 M"
05/26/2026,1630,AN,191.76,+0.94%,Consumer Discretionary,.7576,8.66,($2.85),228.9166,176.62,196.36,196.22,206.05,4.0,0.19,0.43,"270,097",-100334.17,396308.35,405772.44,-46.99,-0.92,-4.35,3.84,218.16,177.03,218.16,-177.03,46.0,"6,417 M"
05/26/2026,1630,AQWA,18.895,+1.18%,,.9066,0.3,<empty>,20.92,18.145,18.94,19.16,19.48,4.0,0.26,0.51,"7,647",-100124.56,11003.17,30729.97,-66.03,-0.45,-1.36,2.19,21.61,18.03,21.61,-18.03,NaN,25 M
05/26/2026,1630,AR,35.80,-2.59%,Energy,.4193,0.92,$3.08,45.75,29.1,37.67,39.16,35.14,-4.0,-0.15,-0.63,"4,039,554",0.0,5287111.65,5552509.02,1.79,-19.86,-2.16,-5.74,46.39,34.62,46.39,-36.12,44.0,"11,092 M"
05/26/2026,1630,ARE,48.47,+0.21%,Real Estate,1.182,1.06,$8.24,88.236,39.41,45.1,45.91,58.65,-1.0,0.76,-0.6,"1,241,677",-100849.2,2309542.85,2405317.55,-44.86,2.52,5.37,1.32,55.61,39.19,-39.19,-40.16,38.0,"8,447 M"
05/26/2026,1630,ARGT,92.48,+2.30%,,.9316,1.86,<empty>,103.9699,66.49,90.32,90.9,87.18,4.0,0.39,0.6,"95,820",100032.18,279630.29,258974.85,-42.87,3.75,2.56,2.68,97.33,83.58,97.33,-86.06,NaN,821 M
05/26/2026,1630,ARHS,6.44,+1.90%,Consumer Discretionary,2.322,0.51,$0.10,12.63,5.57,6.58,6.83,9.25,8.0,0.39,0.48,"1,397,163",-100165.07,1391098.45,1451077.13,56.0,-5.99,5.23,7.51,10.61,6.03,10.61,-6.03,50.0,912 M
05/26/2026,1630,ARKK,77.23,+1.09%,,1.976,1.83,<empty>,92.65,55.22,76.84,73.92,77.94,4.0,0.65,0.4,"4,664,732",200150.45,9455558.34,9835419.29,-36.14,10.49,-3.5,1.83,81.1,63.39,81.1,-73.04,NaN,"6,487 M"
05/26/2026,1630,ARQQ,16.59,-5.15%,Information Technology,2.724,1.52,($2.74),62.0,11.52,14.52,14.15,25.62,4.0,1.0,0.61,"1,081,416",200526.02,423104.41,377503.24,336.71,21.81,10.6,26.74,18.61,12.39,-12.39,-12.04,136.0,289 M
05/26/2026,1630,AS,36.88,+4.59%,Consumer Discretionary,1.132,1.47,$0.78,42.76,28.92,34.72,34.44,35.68,6.0,0.51,0.7,"4,821,339",-200151.05,4390283.36,4922773.7,47.84,9.7,6.9,5.86,39.61,31.45,-31.45,-33.08,57.0,"21,458 M"
05/26/2026,1630,ASBFF,25.76,0.00%,Consumer Staples,.4235,2.36,<empty>,31.08,23.18,27.04,28.05,25.16,1.0,0.29,0.37,<empty>,NaN,2186.16,2774.45,-72.45,-11.17,-3.38,6.01,31.09,23.04,-23.04,-23.04,NaN,"18,028 M"
05/26/2026,1630,ASO,54.53,+3.83%,Consumer Discretionary,1.025,1.72,$3.32,62.445,39.87,52.23,54.39,52.98,4.0,0.18,0.65,"1,369,121",-200851.49,1456533.51,1451338.09,34.8,2.25,5.8,7.77,62.61,48.04,-48.04,-48.04,10.0,"3,518 M"
05/26/2026,1630,ATRO,84.44,+4.43%,Industrials,1.11,2.76,$0.68,86.2699,27.2701,77.18,73.45,59.63,1.0,0.6,0.68,"372,161",101060.09,536582.72,596668.89,-1.63,23.49,11.41,-0.65,84.59,61.39,-61.39,86.03,45.0,"3,026 M"
05/26/2026,1630,AVB,185.09,-0.30%,Real Estate,.804,1.64,$11.84,209.86,160.095,184.77,174.69,180.74,-1.0,-0.81,-0.31,"1,027,436",-200121.03,1045015.63,1041469.7,37.42,13.1,-1.16,-0.86,188.09,160.38,188.09,-180.06,44.0,"26,259 M"
05/26/2026,1630,AVGO,422.01,+1.90%,Information Technology,1.406,7.63,$6.12,442.36,231.1308,419.28,379.04,350.44,1.0,-0.53,0.28,"21,859,376",0.0,2.202621582E7,2.383756645E7,3.23,32.37,-1.5,1.02,442.07,290.39,442.07,442.07,6.0,"1,998,077 M"
05/26/2026,1630,AVO,11.65,-2.27%,Consumer Staples,.5728,0.54,$0.54,15.53,10.08,12.83,13.36,12.77,-1.0,0.0,-0.35,"753,726",-200548.26,987246.4,917700.03,-26.54,-12.34,-8.41,-5.52,16.33,12.48,16.33,14.17,7.0,825 M
05/26/2026,1630,AVTR,8.14,+0.25%,Health Care,.9344,0.26,<empty>,15.93,7.265,7.98,7.95,10.82,4.0,0.7,0.69,"8,443,116",100357.04,9223816.84,9454972.2,54.32,5.85,2.13,3.3,9.62,7.4,-7.4,-7.03,46.0,"5,558 M"
05/26/2026,1630,AWI,159.70,+1.45%,Industrials,1.171,3.41,$5.53,206.0799,149.06,161.65,167.27,184.83,4.0,0.32,0.56,"509,955",200132.2,445030.73,528999.56,96.99,-4.47,0.17,1.49,183.24,152.04,-152.04,-152.04,43.0,"6,816 M"
05/26/2026,1630,AXP,310.72,-0.34%,Financials,1.064,3.55,$20.73,387.49,286.15,314.61,312.29,336.83,4.0,-0.58,0.35,"2,405,443",100039.46,3222931.09,3593916.75,-9.52,3.49,-0.51,0.29,340.26,291.45,340.26,-303.03,41.0,"212,012 M"
05/26/2026,1630,AZO,3100.11,-8.99%,Consumer Discretionary,.3954,106.12,$95.97,4388.11,3001.0,3449.15,3452.98,3735.25,-1.0,-0.34,-0.25,"553,792",-200438.01,222012.53,208089.72,119.09,-8.45,-9.56,-9.34,3882.59,3280.05,3882.59,3730.16,0.0,"51,080 M"
05/26/2026,1630,B,42.10,+3.49%,Materials,-.1036,2.11,$2.99,54.69,18.58,41.3,41.09,39.22,1.0,0.53,0.51,"10,715,068",100647.11,1.327476224E7,1.320209973E7,35.54,8.03,-10.43,2.83,51.59,36.45,-36.45,48.1,53.0,"70,539 M"
05/26/2026,1630,BA,218.90,-0.05%,Industrials,1.198,8.36,($1.82),254.3499,176.77,226.8,218.18,219.53,2.0,-0.44,0.17,"5,884,407",-100639.08,6796817.89,6855703.75,52.76,9.66,-8.11,-1.49,244.07,188.39,244.07,-214.04,43.0,"172,559 M"
05/26/2026,1630,BABA,129.47,-0.41%,Consumer Discretionary,.4679,4.75,($3.17),192.67,103.71,134.93,131.66,149.54,-8.0,-0.57,-0.3,"5,537,714",201052.09,1.159997838E7,1.141132893E7,-19.97,-0.31,-5.7,-3.72,154.62,118.34,-118.34,147.08,65.0,"310,616 M"
05/26/2026,1630,BAC,52.20,+0.77%,Financials,1.196,1.08,$7.63,57.55,43.295,51.71,50.95,51.77,7.0,0.53,0.45,"27,084,519",100043.46,3.533241646E7,3.847468214E7,-4.83,7.08,3.26,1.89,55.28,46.46,55.28,-49.06,33.0,"370,442 M"
05/26/2026,1630,BALL,56.55,+0.07%,Materials,1.051,1.15,$2.21,68.29,44.83,57.94,59.85,55.18,6.0,0.06,0.49,"2,058,935",100130.14,2537383.58,2399617.31,-59.72,-6.91,-2.03,-0.46,67.6,55.04,-55.04,-55.04,48.0,"15,056 M"
05/26/2026,1630,BBN,15.81,+0.70%,,.6734,0.22,<empty>,17.45,15.47,15.94,16.03,16.46,4.0,0.24,0.43,"151,842",-100100.14,196800.28,194751.94,44.28,-0.19,-1.8,1.22,17.6,15.04,-15.04,-15.04,NaN,977 M
05/26/2026,1630,BBWI,17.73,-0.17%,Consumer Discretionary,1.426,1.15,$4.16,33.96,14.275,18.27,18.7,22.44,4.0,0.5,0.42,"9,560,708",200559.27,5951521.9,5979181.57,29.36,-2.53,-7.46,5.04,24.57,16.03,24.57,-16.03,1.0,"3,571 M"
05/26/2026,1630,BBY,63.22,+2.58%,Consumer Discretionary,1.252,2.15,$5.96,84.99,55.1,58.87,61.53,69.73,8.0,0.79,1.0,"5,087,081",100545.42,3852959.9,4299716.53,40.46,4.67,9.72,3.67,68.57,55.08,-55.08,-55.08,2.0,"13,320 M"
05/26/2026,1630,BCO,107.02,+2.17%,Industrials,1.051,1.7,$13.03,136.37,80.1,105.98,105.69,114.44,4.0,0.65,0.58,"300,435",0.0,486238.48,556798.23,-17.03,4.67,1.73,0.35,136.61,96.45,-96.45,-99.08,49.0,"4,407 M"
05/26/2026,1630,BDRY,12.88,+1.62%,,.7219,0.43,<empty>,13.34,5.03,12.41,11.33,9.68,1.0,-0.73,0.46,"112,015",500157.55,98240.7,167544.6,7.18,28.8,1.82,6.36,13.09,10.39,13.09,13.09,NaN,41 M
05/26/2026,1630,BEAM,29.79,+4.02%,Health Care,2.132,2.14,($3.74),36.44,15.35,29.75,27.9,25.79,3.0,0.38,0.31,"1,411,430",-201095.22,2113827.78,2136816.81,-31.27,28.85,-6.17,9.89,34.1,22.39,34.1,-26.04,48.0,"3,065 M"
05/26/2026,1630,BEPC,39.06,+4.16%,Utilities,1.137,0.71,($1.86),45.18,28.765,36.92,39.29,39.0,15.0,0.32,0.95,"1,030,809",-200342.17,1531907.78,1489361.76,-60.42,-1.91,4.63,5.74,44.6,34.15,-34.15,-34.15,46.0,"7,124 M"
05/26/2026,1630,BIDU,126.83,-0.75%,Communication Services,.445,6.32,($4.60),165.3,81.17,134.28,123.84,124.93,-8.0,-0.57,-0.2,"2,443,288",-100260.07,2291496.6,2359202.32,71.93,9.71,-13.0,-6.2,152.08,106.39,152.08,152.08,58.0,"43,154 M"
05/26/2026,1630,BIO,296.90,+3.18%,Health Care,1.104,19.62,<empty>,343.12,211.43,266.09,274.75,292.84,9.0,0.76,1.0,"452,987",100339.06,371095.37,349198.03,-13.0,8.52,21.79,3.14,313.24,237.08,-237.08,-237.08,45.0,"7,946 M"
05/26/2026,1630,BIP,38.81,-2.09%,Utilities,1.056,0.9,<empty>,40.32,29.63,37.48,36.74,35.08,-2.0,-0.83,-0.78,"1,151,835",-100328.19,965810.78,986933.65,96.08,9.11,3.66,-0.97,40.59,33.18,-33.18,40.02,45.0,"17,853 M"
05/26/2026,1630,BIRK,43.54,+5.22%,Consumer Discretionary,1.089,3.84,<empty>,57.2,31.12,37.21,37.22,41.59,5.0,0.6,1.0,"3,310,699",100850.03,2506398.19,2477043.19,105.06,19.71,11.21,31.11,43.24,31.06,-31.06,-31.06,54.0,"8,007 M"
05/26/2026,1630,BITO,10.37,+0.19%,,1.715,0.29,<empty>,23.49,8.61,10.76,10.26,13.94,-10.0,-0.82,-0.42,"159,873,075",100256.08,1.1957953927E8,1.182625513E8,36.26,6.36,-7.41,-2.17,11.1,9.6,11.1,11.1,NaN,"1,755 M"
05/26/2026,1630,BJ,84.91,-2.00%,Consumer Staples,1.5,3.59,$1.67,116.995,83.9,93.31,94.64,94.93,-4.0,-0.13,0.0,"3,396,664",-100433.02,2039217.3,2034634.08,195.74,-13.19,-6.8,-10.95,102.57,90.31,102.57,99.04,59.0,"10,842 M"
05/26/2026,1630,BJRI,45.00,+0.99%,Consumer Discretionary,1.27,1.42,$3.71,47.02,28.46,41.03,38.48,37.12,4.0,0.98,0.84,"245,389",100943.14,352728.6,381368.97,-34.64,21.07,6.86,2.58,44.1,33.5,-33.5,-36.15,45.0,946 M
05/26/2026,1630,BK,137.16,0.00%,,1.06,2.09,<empty>,139.1499,87.41,133.95,127.38,115.79,8.0,0.55,0.4,<empty>,-100126.24,3735732.78,3647721.43,-49.35,19.33,2.63,1.58,139.21,112.51,139.21,-130.08,37.0,"94,144 M"
05/26/2026,1630,BKNG,163.30,+1.39%,Consumer Discretionary,-1.278,5.36,$11.24,233.576544,150.14,162.83,170.81,195.38,7.0,0.48,0.59,"6,360,329",0.0,7546031.74,8814722.91,-20.52,-3.66,3.49,4.05,194.24,150.03,194.24,-150.03,44.0,"126,538 M"
05/26/2026,1630,BKV,27.08,-4.28%,Energy,1.048,0.69,($4.94),32.81,19.56,29.37,28.75,26.41,-3.0,-0.23,-0.25,"738,902",-100056.46,971711.91,1029235.93,-13.84,-10.15,-4.45,-7.1,33.59,26.28,-26.28,32.14,53.0,"2,962 M"
05/26/2026,1630,BLDR,74.41,+0.35%,Industrials,1.445,3.53,$7.80,151.03,65.1,75.28,81.26,108.76,4.0,0.32,0.52,"1,852,791",-300562.18,2444364.65,2512055.95,-33.29,-12.88,-0.63,4.46,110.62,65.03,110.62,-65.03,45.0,"8,004 M"
05/26/2026,1630,BLK,1077.40,+0.41%,Financials,1.462,16.97,$23.68,1219.9399,917.39,1069.27,1025.66,1078.84,2.0,-0.83,0.39,"506,748",100341.55,711527.55,783799.3,-6.45,9.79,-0.36,2.46,1111.07,917.51,1111.07,-1030.03,34.0,"167,249 M"
05/26/2026,1630,BLMN,7.92,+1.34%,Consumer Discretionary,1.129,0.23,$1.40,10.7,5.19,7.37,6.51,6.78,-9.0,-0.81,-0.37,"2,796,885",101578.14,2845637.97,3013575.14,35.43,40.93,-5.38,0.76,9.1,5.39,9.1,9.1,49.0,678 M
05/26/2026,1630,BLOK,65.08,+1.81%,,1,1.47,<empty>,75.89,46.9,62.69,57.79,60.59,3.0,0.8,0.45,"813,824",-100043.01,305278.2,324983.37,174.07,23.14,-0.12,4.48,66.07,47.39,66.07,66.07,NaN,"1,370 M"
